transaction_id,customer_id,date_key,amount,payment_method,transaction_status,is_successful
TXN_00027756,CUST_001373,20241222,718.12,Credit Card,Completed,1
TXN_00027757,CUST_001374,20240524,34.42,Credit Card,Failed,0
TXN_00027758,CUST_001374,20240623,32.75,Bank Transfer,Completed,1
TXN_00027759,CUST_001374,20240723,32.6,Wire Transfer,Completed,1
TXN_00027760,CUST_001374,20240822,31.84,Bank Transfer,Completed,1
TXN_00027761,CUST_001374,20240920,34.34,Credit Card,Completed,1
TXN_00027762,CUST_001374,20241020,34.55,Bank Transfer,Completed,1
TXN_00027763,CUST_001374,20241120,38.56,Credit Card,Completed,1
TXN_00027764,CUST_001374,20241221,39.19,Credit Card,Completed,1
TXN_00027765,CUST_001375,20240524,147.14,Bank Transfer,Completed,1
TXN_00027766,CUST_001375,20240626,142.06,Bank Transfer,Completed,1
TXN_00027767,CUST_001375,20240723,143.44,Credit Card,Completed,1
TXN_00027768,CUST_001375,20240822,141.22,Bank Transfer,Completed,1
TXN_00027769,CUST_001375,20240923,148.58,PayPal,Failed,0
TXN_00027770,CUST_001375,20241020,149.2,Bank Transfer,Completed,1
TXN_00027771,CUST_001375,20241123,242.23,Bank Transfer,Completed,1
TXN_00027772,CUST_001375,20241222,173.89,Credit Card,Completed,1
TXN_00027773,CUST_001376,20240526,245.0,PayPal,Completed,1
TXN_00027774,CUST_001376,20240625,229.62,Credit Card,Completed,1
TXN_00027775,CUST_001376,20240727,227.76,Bank Transfer,Completed,1
TXN_00027776,CUST_001376,20240824,231.33,Bank Transfer,Completed,1
TXN_00027777,CUST_001376,20240923,242.74,Credit Card,Completed,1
TXN_00027778,CUST_001376,20241023,243.58,Credit Card,Completed,1
TXN_00027779,CUST_001376,20241120,285.05,Credit Card,Completed,1
TXN_00027780,CUST_001376,20241220,275.62,Credit Card,Completed,1
TXN_00027781,CUST_001377,20240525,95.13,ACH,Completed,1
TXN_00027782,CUST_001377,20240624,90.57,Credit Card,Completed,1
TXN_00027783,CUST_001377,20240727,92.54,Bank Transfer,Completed,1
TXN_00027784,CUST_001377,20240823,89.42,Credit Card,Completed,1
TXN_00027785,CUST_001377,20240923,106.68,PayPal,Completed,1
TXN_00027786,CUST_001377,20241024,95.38,Credit Card,Completed,1
TXN_00027787,CUST_001377,20241123,107.83,Credit Card,Completed,1
TXN_00027788,CUST_001377,20241224,108.7,Credit Card,Completed,1
TXN_00027789,CUST_001378,20240529,38.64,Credit Card,Completed,1
TXN_00027790,CUST_001378,20240625,36.1,Credit Card,Completed,1
TXN_00027791,CUST_001378,20240726,-35.72,Credit Card,Refunded,0
TXN_00027792,CUST_001378,20240825,35.48,Wire Transfer,Completed,1
TXN_00027793,CUST_001378,20240926,37.47,ACH,Completed,1
TXN_00027794,CUST_001378,20241024,37.77,Credit Card,Pending,0
TXN_00027795,CUST_001378,20241125,43.45,PayPal,Completed,1
TXN_00027796,CUST_001378,20241223,43.53,Credit Card,Completed,1
TXN_00027797,CUST_001379,20240528,370.38,Bank Transfer,Pending,0
TXN_00027798,CUST_001379,20240627,345.45,Credit Card,Completed,1
TXN_00027799,CUST_001379,20240726,356.29,Credit Card,Completed,1
TXN_00027800,CUST_001379,20240824,353.45,Bank Transfer,Completed,1
TXN_00027801,CUST_001379,20240927,376.17,Credit Card,Completed,1
TXN_00027802,CUST_001379,20241026,370.05,Bank Transfer,Completed,1
TXN_00027803,CUST_001379,20241125,422.93,PayPal,Completed,1
TXN_00027804,CUST_001379,20241225,430.23,PayPal,Completed,1
TXN_00027805,CUST_001380,20240529,33.74,Credit Card,Completed,1
TXN_00027806,CUST_001380,20240627,32.8,Bank Transfer,Completed,1
TXN_00027807,CUST_001380,20240729,32.78,PayPal,Completed,1
TXN_00027808,CUST_001380,20240829,31.67,Credit Card,Completed,1
TXN_00027809,CUST_001380,20240924,33.85,Credit Card,Failed,0
TXN_00027810,CUST_001380,20241027,34.22,Bank Transfer,Completed,1
TXN_00027811,CUST_001380,20241124,39.21,ACH,Completed,1
TXN_00027812,CUST_001380,20241223,38.56,Bank Transfer,Completed,1
TXN_00027813,CUST_001381,20240530,51.16,ACH,Completed,1
TXN_00027814,CUST_001381,20240629,48.72,Credit Card,Completed,1
TXN_00027815,CUST_001381,20240728,49.12,Credit Card,Completed,1
TXN_00027816,CUST_001381,20240825,48.03,Credit Card,Pending,0
TXN_00027817,CUST_001381,20240924,50.82,Bank Transfer,Completed,1
TXN_00027818,CUST_001381,20241028,51.0,PayPal,Completed,1
TXN_00027819,CUST_001381,20241125,59.81,Credit Card,Completed,1
TXN_00027820,CUST_001381,20241223,-59.94,Credit Card,Refunded,0
TXN_00027821,CUST_001382,20240530,163.82,Bank Transfer,Completed,1
TXN_00027822,CUST_001382,20240701,156.19,Credit Card,Failed,0
TXN_00027823,CUST_001382,20240729,153.35,Wire Transfer,Completed,1
TXN_00027824,CUST_001382,20240826,176.67,Credit Card,Completed,1
TXN_00027825,CUST_001382,20240928,167.37,Bank Transfer,Completed,1
TXN_00027826,CUST_001382,20241026,164.23,Credit Card,Completed,1
TXN_00027827,CUST_001382,20241126,190.66,Bank Transfer,Completed,1
TXN_00027828,CUST_001382,20241226,191.57,Wire Transfer,Completed,1
TXN_00027829,CUST_001383,20240528,2427.65,Credit Card,Failed,0
TXN_00027830,CUST_001383,20240701,2243.18,Credit Card,Completed,1
TXN_00027831,CUST_001383,20240729,2261.06,Credit Card,Completed,1
TXN_00027832,CUST_001383,20240826,2270.35,Credit Card,Completed,1
TXN_00027833,CUST_001383,20240929,2422.85,Credit Card,Completed,1
TXN_00027834,CUST_001383,20241026,2348.86,Credit Card,Completed,1
TXN_00027835,CUST_001383,20241126,2710.9,Credit Card,Completed,1
TXN_00027836,CUST_001383,20241228,2708.82,Credit Card,Completed,1
TXN_00027837,CUST_001384,20240531,69.54,Bank Transfer,Completed,1
TXN_00027838,CUST_001384,20240628,66.22,Credit Card,Completed,1
TXN_00027839,CUST_001384,20240728,64.02,ACH,Completed,1
TXN_00027840,CUST_001384,20240831,64.71,Bank Transfer,Completed,1
TXN_00027841,CUST_001384,20240930,69.27,Bank Transfer,Completed,1
TXN_00027842,CUST_001384,20241029,68.79,Credit Card,Completed,1
TXN_00027843,CUST_001384,20241128,79.88,Credit Card,Completed,1
TXN_00027844,CUST_001384,20241225,77.36,Credit Card,Completed,1
TXN_00027845,CUST_001385,20240602,261.9,Credit Card,Completed,1
TXN_00027846,CUST_001385,20240702,248.43,Credit Card,Completed,1
TXN_00027847,CUST_001385,20240728,250.95,Credit Card,Completed,1
TXN_00027848,CUST_001385,20240830,245.26,PayPal,Completed,1
TXN_00027849,CUST_001385,20240930,258.76,Credit Card,Pending,0
TXN_00027850,CUST_001385,20241030,262.87,PayPal,Completed,1
TXN_00027851,CUST_001385,20241126,360.51,Credit Card,Completed,1
TXN_00027852,CUST_001385,20241225,298.94,Bank Transfer,Completed,1
TXN_00027853,CUST_001386,20240531,40.84,Credit Card,Completed,1
TXN_00027854,CUST_001386,20240630,38.44,Credit Card,Completed,1
TXN_00027855,CUST_001386,20240730,39.02,Credit Card,Completed,1
TXN_00027856,CUST_001386,20240828,38.96,Bank Transfer,Completed,1
TXN_00027857,CUST_001386,20240927,40.35,Credit Card,Completed,1
TXN_00027858,CUST_001386,20241027,40.01,Wire Transfer,Completed,1
TXN_00027859,CUST_001386,20241127,46.95,Credit Card,Completed,1
TXN_00027860,CUST_001386,20241229,47.55,Credit Card,Completed,1
TXN_00027861,CUST_001387,20240601,148.74,Credit Card,Completed,1
TXN_00027862,CUST_001387,20240629,141.39,Wire Transfer,Completed,1
TXN_00027863,CUST_001387,20240728,141.32,Credit Card,Completed,1
TXN_00027864,CUST_001387,20240828,142.65,Credit Card,Completed,1
TXN_00027865,CUST_001387,20240929,145.29,ACH,Completed,1
TXN_00027866,CUST_001387,20241026,147.71,Credit Card,Completed,1
TXN_00027867,CUST_001387,20241126,173.73,Credit Card,Completed,1
TXN_00027868,CUST_001387,20241225,170.49,Credit Card,Completed,1
TXN_00027869,CUST_001388,20240601,232.09,PayPal,Completed,1
TXN_00027870,CUST_001388,20240703,225.95,Bank Transfer,Completed,1
TXN_00027871,CUST_001388,20240731,262.43,Credit Card,Completed,1
TXN_00027872,CUST_001388,20240830,224.97,Bank Transfer,Completed,1
TXN_00027873,CUST_001388,20240928,238.93,Wire Transfer,Completed,1
TXN_00027874,CUST_001388,20241030,241.82,Credit Card,Completed,1
TXN_00027875,CUST_001388,20241129,278.56,Bank Transfer,Completed,1
TXN_00027876,CUST_001388,20241230,277.9,Wire Transfer,Completed,1
TXN_00027877,CUST_001389,20240602,46.32,Credit Card,Completed,1
TXN_00027878,CUST_001389,20240702,46.12,PayPal,Completed,1
TXN_00027879,CUST_001389,20240729,46.7,Bank Transfer,Completed,1
TXN_00027880,CUST_001389,20240901,46.08,Credit Card,Failed,0
TXN_00027881,CUST_001389,20240929,49.04,Credit Card,Completed,1
TXN_00027882,CUST_001389,20241030,47.94,Bank Transfer,Completed,1
TXN_00027883,CUST_001389,20241128,56.16,Credit Card,Completed,1
TXN_00027884,CUST_001389,20241229,54.58,Credit Card,Completed,1
TXN_00027885,CUST_001390,20240601,37.15,Bank Transfer,Completed,1
TXN_00027886,CUST_001390,20240630,44.9,Credit Card,Completed,1
TXN_00027887,CUST_001390,20240801,36.49,Credit Card,Completed,1
TXN_00027888,CUST_001390,20240902,37.15,PayPal,Completed,1
TXN_00027889,CUST_001390,20240928,38.04,Credit Card,Completed,1
TXN_00027890,CUST_001390,20241028,44.42,Credit Card,Completed,1
TXN_00027891,CUST_001390,20241127,44.07,PayPal,Completed,1
TXN_00027892,CUST_001390,20241230,44.07,Credit Card,Completed,1
TXN_00027893,CUST_001391,20240603,881.9,Bank Transfer,Completed,1
TXN_00027894,CUST_001391,20240701,868.94,Credit Card,Completed,1
TXN_00027895,CUST_001391,20240730,876.29,Credit Card,Completed,1
TXN_00027896,CUST_001391,20240902,880.6,Bank Transfer,Failed,0
TXN_00027897,CUST_001391,20240928,926.07,Credit Card,Completed,1
TXN_00027898,CUST_001391,20241028,900.15,Credit Card,Completed,1
TXN_00027899,CUST_001391,20241201,1033.88,PayPal,Completed,1
TXN_00027900,CUST_001391,20241229,1039.47,Bank Transfer,Completed,1
TXN_00027901,CUST_001392,20240602,569.71,Bank Transfer,Completed,1
TXN_00027902,CUST_001392,20240701,573.21,Credit Card,Failed,0
TXN_00027903,CUST_001392,20240731,576.12,Bank Transfer,Completed,1
TXN_00027904,CUST_001392,20240831,585.41,Credit Card,Completed,1
TXN_00027905,CUST_001392,20240929,617.78,PayPal,Completed,1
TXN_00027906,CUST_001392,20241030,614.92,Credit Card,Failed,0
TXN_00027907,CUST_001392,20241201,700.51,Credit Card,Completed,1
TXN_00027908,CUST_001392,20241229,693.88,Bank Transfer,Completed,1
TXN_00027909,CUST_001393,20240604,59.89,Bank Transfer,Completed,1
TXN_00027910,CUST_001393,20240702,-59.4,PayPal,Refunded,0
TXN_00027911,CUST_001393,20240803,59.82,Credit Card,Failed,0
TXN_00027912,CUST_001393,20240901,60.13,ACH,Completed,1
TXN_00027913,CUST_001393,20240928,62.4,Credit Card,Completed,1
TXN_00027914,CUST_001393,20241031,63.77,Credit Card,Completed,1
TXN_00027915,CUST_001393,20241128,73.22,Credit Card,Completed,1
TXN_00027916,CUST_001393,20241229,72.25,Bank Transfer,Completed,1
TXN_00027917,CUST_001394,20240602,39.26,Credit Card,Completed,1
TXN_00027918,CUST_001394,20240703,38.53,Credit Card,Completed,1
TXN_00027919,CUST_001394,20240801,38.5,Credit Card,Completed,1
TXN_00027920,CUST_001394,20240901,40.71,Credit Card,Completed,1
TXN_00027921,CUST_001394,20240929,41.36,Bank Transfer,Completed,1
TXN_00027922,CUST_001394,20241029,41.0,Bank Transfer,Completed,1
TXN_00027923,CUST_001394,20241130,47.16,PayPal,Completed,1
TXN_00027924,CUST_001394,20241230,48.26,PayPal,Pending,0
TXN_00027925,CUST_001395,20240602,1116.64,Credit Card,Completed,1
TXN_00027926,CUST_001395,20240702,1105.29,Bank Transfer,Completed,1
TXN_00027927,CUST_001395,20240803,1099.65,Credit Card,Completed,1
TXN_00027928,CUST_001395,20240901,1155.4,Bank Transfer,Completed,1
TXN_00027929,CUST_001395,20241003,1148.46,Bank Transfer,Completed,1
TXN_00027930,CUST_001395,20241030,1157.91,Credit Card,Completed,1
TXN_00027931,CUST_001395,20241130,1344.67,PayPal,Completed,1
TXN_00027932,CUST_001395,20250101,1362.18,PayPal,Pending,0
TXN_00027933,CUST_001396,20240602,2536.77,Bank Transfer,Completed,1
TXN_00027934,CUST_001396,20240701,2585.87,Credit Card,Completed,1
TXN_00027935,CUST_001396,20240802,2614.56,Credit Card,Completed,1
TXN_00027936,CUST_001396,20240901,2676.79,Bank Transfer,Completed,1
TXN_00027937,CUST_001396,20241003,2717.74,ACH,Completed,1
TXN_00027938,CUST_001396,20241102,2743.56,Bank Transfer,Completed,1
TXN_00027939,CUST_001396,20241201,3172.99,Credit Card,Completed,1
TXN_00027940,CUST_001396,20241230,3138.6,Bank Transfer,Completed,1
TXN_00027941,CUST_001397,20240602,86.04,PayPal,Completed,1
TXN_00027942,CUST_001397,20240701,88.26,Credit Card,Completed,1
TXN_00027943,CUST_001397,20240731,86.99,PayPal,Completed,1
TXN_00027944,CUST_001397,20240901,90.04,Bank Transfer,Completed,1
TXN_00027945,CUST_001397,20240930,92.74,PayPal,Completed,1
TXN_00027946,CUST_001397,20241102,91.77,Credit Card,Completed,1
TXN_00027947,CUST_001397,20241201,106.45,PayPal,Completed,1
TXN_00027948,CUST_001397,20241228,105.54,Bank Transfer,Completed,1
TXN_00027949,CUST_001398,20240606,143.37,Wire Transfer,Completed,1
TXN_00027950,CUST_001398,20240704,144.27,Bank Transfer,Completed,1
TXN_00027951,CUST_001398,20240804,145.48,Bank Transfer,Completed,1
TXN_00027952,CUST_001398,20240902,148.62,Credit Card,Completed,1
TXN_00027953,CUST_001398,20241002,151.24,Credit Card,Completed,1
TXN_00027954,CUST_001398,20241103,174.65,PayPal,Completed,1
TXN_00027955,CUST_001398,20241130,174.7,Bank Transfer,Completed,1
TXN_00027956,CUST_001398,20241230,176.91,Credit Card,Completed,1
TXN_00027957,CUST_001399,20240604,233.45,Bank Transfer,Completed,1
TXN_00027958,CUST_001399,20240703,235.94,ACH,Completed,1
TXN_00027959,CUST_001399,20240805,229.74,Credit Card,Completed,1
TXN_00027960,CUST_001399,20240831,246.81,Credit Card,Completed,1
TXN_00027961,CUST_001399,20241001,240.34,Credit Card,Completed,1
TXN_00027962,CUST_001399,20241103,286.51,ACH,Completed,1
TXN_00027963,CUST_001399,20241203,280.46,Credit Card,Completed,1
TXN_00027964,CUST_001399,20241229,283.09,PayPal,Completed,1
TXN_00027965,CUST_001400,20240602,85.5,Credit Card,Completed,1
TXN_00027966,CUST_001400,20240703,85.49,Bank Transfer,Completed,1
TXN_00027967,CUST_001400,20240804,84.38,Bank Transfer,Completed,1
TXN_00027968,CUST_001400,20240903,87.12,Credit Card,Completed,1
TXN_00027969,CUST_001400,20240930,89.98,Credit Card,Completed,1
TXN_00027970,CUST_001400,20241031,102.45,Wire Transfer,Completed,1
TXN_00027971,CUST_001400,20241202,100.79,Bank Transfer,Completed,1
TXN_00027972,CUST_001400,20250101,103.53,PayPal,Completed,1
TXN_00027973,CUST_001401,20240605,816.18,Bank Transfer,Completed,1
TXN_00027974,CUST_001401,20240702,821.85,Credit Card,Completed,1
TXN_00027975,CUST_001401,20240804,811.06,Credit Card,Completed,1
TXN_00027976,CUST_001401,20240901,852.02,Credit Card,Completed,1
TXN_00027977,CUST_001401,20241002,1105.39,PayPal,Completed,1
TXN_00027978,CUST_001401,20241101,1012.79,Credit Card,Completed,1
TXN_00027979,CUST_001401,20241202,978.7,Credit Card,Completed,1
TXN_00027980,CUST_001401,20241230,1008.64,ACH,Completed,1
TXN_00027981,CUST_001402,20240605,1701.28,Credit Card,Completed,1
TXN_00027982,CUST_001402,20240705,1685.37,Credit Card,Completed,1
TXN_00027983,CUST_001402,20240801,1744.21,Bank Transfer,Completed,1
TXN_00027984,CUST_001402,20240903,1818.98,Credit Card,Completed,1
TXN_00027985,CUST_001402,20241003,1816.96,Bank Transfer,Completed,1
TXN_00027986,CUST_001402,20241030,2054.04,ACH,Completed,1
TXN_00027987,CUST_001402,20241129,2110.34,Credit Card,Completed,1
TXN_00027988,CUST_001402,20241230,2115.23,Credit Card,Completed,1
TXN_00027989,CUST_001403,20240604,1350.13,PayPal,Completed,1
TXN_00027990,CUST_001403,20240706,1348.62,Wire Transfer,Completed,1
TXN_00027991,CUST_001403,20240805,1328.7,Credit Card,Completed,1
TXN_00027992,CUST_001403,20240904,1716.68,Wire Transfer,Completed,1
TXN_00027993,CUST_001403,20241003,1398.86,Bank Transfer,Completed,1
TXN_00027994,CUST_001403,20241102,1633.07,Bank Transfer,Completed,1
TXN_00027995,CUST_001403,20241202,1638.14,Credit Card,Completed,1
TXN_00027996,CUST_001404,20240606,64.69,PayPal,Completed,1
TXN_00027997,CUST_001404,20240705,65.11,Credit Card,Completed,1
TXN_00027998,CUST_001404,20240804,65.02,Bank Transfer,Pending,0
TXN_00027999,CUST_001404,20240903,67.63,Credit Card,Completed,1
TXN_00028000,CUST_001404,20241004,67.82,PayPal,Pending,0
TXN_00028001,CUST_001404,20241104,78.66,Credit Card,Completed,1
TXN_00028002,CUST_001404,20241130,77.09,Credit Card,Completed,1
TXN_00028003,CUST_001405,20240605,265.34,PayPal,Completed,1
TXN_00028004,CUST_001405,20240705,269.18,Bank Transfer,Completed,1
TXN_00028005,CUST_001405,20240806,267.34,ACH,Completed,1
TXN_00028006,CUST_001405,20240902,274.78,Bank Transfer,Completed,1
TXN_00028007,CUST_001405,20241003,281.2,Credit Card,Completed,1
TXN_00028008,CUST_001405,20241101,313.78,Bank Transfer,Completed,1
TXN_00028009,CUST_001405,20241203,314.83,Bank Transfer,Completed,1
TXN_00028010,CUST_001406,20240606,182.03,Credit Card,Completed,1
TXN_00028011,CUST_001406,20240705,181.28,Credit Card,Completed,1
TXN_00028012,CUST_001406,20240807,-185.22,PayPal,Refunded,0
TXN_00028013,CUST_001406,20240904,192.3,Credit Card,Completed,1
TXN_00028014,CUST_001406,20241006,196.36,Credit Card,Completed,1
TXN_00028015,CUST_001406,20241102,226.66,Credit Card,Completed,1
TXN_00028016,CUST_001406,20241202,226.09,Bank Transfer,Completed,1
TXN_00028017,CUST_001407,20240607,51.9,Credit Card,Completed,1
TXN_00028018,CUST_001407,20240706,50.93,ACH,Completed,1
TXN_00028019,CUST_001407,20240805,52.26,Credit Card,Failed,0
TXN_00028020,CUST_001407,20240905,54.66,Credit Card,Completed,1
TXN_00028021,CUST_001407,20241006,54.06,Credit Card,Completed,1
TXN_00028022,CUST_001407,20241101,62.78,PayPal,Completed,1
TXN_00028023,CUST_001407,20241202,62.25,Bank Transfer,Completed,1
TXN_00028024,CUST_001408,20240608,888.62,Credit Card,Completed,1
TXN_00028025,CUST_001408,20240706,873.34,Credit Card,Completed,1
TXN_00028026,CUST_001408,20240807,862.37,ACH,Completed,1
TXN_00028027,CUST_001408,20240903,932.12,Credit Card,Completed,1
TXN_00028028,CUST_001408,20241006,934.84,Credit Card,Completed,1
TXN_00028029,CUST_001408,20241104,1049.68,Wire Transfer,Completed,1
TXN_00028030,CUST_001408,20241201,1048.62,Credit Card,Completed,1
TXN_00028031,CUST_001409,20240607,76.92,PayPal,Pending,0
TXN_00028032,CUST_001409,20240705,77.51,PayPal,Completed,1
TXN_00028033,CUST_001409,20240803,77.0,PayPal,Completed,1
TXN_00028034,CUST_001409,20240905,80.78,PayPal,Completed,1
TXN_00028035,CUST_001409,20241006,79.34,ACH,Completed,1
TXN_00028036,CUST_001409,20241102,91.78,Credit Card,Completed,1
TXN_00028037,CUST_001409,20241204,90.85,Bank Transfer,Completed,1
TXN_00028038,CUST_001410,20240606,36.32,Bank Transfer,Completed,1
TXN_00028039,CUST_001410,20240705,36.65,PayPal,Completed,1
TXN_00028040,CUST_001410,20240805,36.86,Credit Card,Completed,1
TXN_00028041,CUST_001410,20240906,38.19,PayPal,Completed,1
TXN_00028042,CUST_001410,20241004,38.28,Credit Card,Completed,1
TXN_00028043,CUST_001410,20241104,44.99,Credit Card,Completed,1
TXN_00028044,CUST_001410,20241203,44.99,Credit Card,Completed,1
TXN_00028045,CUST_001411,20240607,61.5,Credit Card,Completed,1
TXN_00028046,CUST_001411,20240706,62.08,Credit Card,Completed,1
TXN_00028047,CUST_001411,20240807,60.3,ACH,Completed,1
TXN_00028048,CUST_001411,20240903,63.45,PayPal,Completed,1
TXN_00028049,CUST_001411,20241005,63.59,ACH,Completed,1
TXN_00028050,CUST_001411,20241102,74.45,PayPal,Completed,1
TXN_00028051,CUST_001411,20241203,74.27,Bank Transfer,Pending,0
TXN_00028052,CUST_001412,20240608,51.31,Credit Card,Failed,0
TXN_00028053,CUST_001412,20240705,51.38,Bank Transfer,Completed,1
TXN_00028054,CUST_001412,20240806,51.37,Credit Card,Completed,1
TXN_00028055,CUST_001412,20240904,55.35,Bank Transfer,Completed,1
TXN_00028056,CUST_001412,20241004,54.61,Wire Transfer,Completed,1
TXN_00028057,CUST_001412,20241105,63.86,Credit Card,Failed,0
TXN_00028058,CUST_001412,20241202,61.53,Bank Transfer,Completed,1
TXN_00028059,CUST_001413,20240605,730.97,Bank Transfer,Completed,1
TXN_00028060,CUST_001413,20240707,724.96,Credit Card,Completed,1
TXN_00028061,CUST_001413,20240804,732.13,Credit Card,Completed,1
TXN_00028062,CUST_001413,20240905,753.73,Credit Card,Completed,1
TXN_00028063,CUST_001413,20241003,-777.91,Wire Transfer,Refunded,0
TXN_00028064,CUST_001413,20241106,889.33,Bank Transfer,Completed,1
TXN_00028065,CUST_001413,20241206,860.01,Credit Card,Completed,1
TXN_00028066,CUST_001414,20240608,74.32,PayPal,Pending,0
TXN_00028067,CUST_001414,20240708,72.86,Credit Card,Completed,1
TXN_00028068,CUST_001414,20240804,72.14,PayPal,Completed,1
TXN_00028069,CUST_001414,20240905,77.24,Credit Card,Completed,1
TXN_00028070,CUST_001414,20241004,78.24,Credit Card,Completed,1
TXN_00028071,CUST_001415,20240610,37.11,Bank Transfer,Completed,1
TXN_00028072,CUST_001415,20240706,43.46,Credit Card,Completed,1
TXN_00028073,CUST_001415,20240806,37.22,Credit Card,Completed,1
TXN_00028074,CUST_001415,20240904,38.99,Credit Card,Completed,1
TXN_00028075,CUST_001415,20241007,38.42,Credit Card,Completed,1
TXN_00028076,CUST_001415,20241106,44.36,Bank Transfer,Completed,1
TXN_00028077,CUST_001415,20241207,43.79,Bank Transfer,Completed,1
TXN_00028078,CUST_001416,20240606,126.1,Bank Transfer,Completed,1
TXN_00028079,CUST_001416,20240709,129.97,Bank Transfer,Completed,1
TXN_00028080,CUST_001416,20240809,125.76,Bank Transfer,Completed,1
TXN_00028081,CUST_001416,20240908,132.87,Bank Transfer,Completed,1
TXN_00028082,CUST_001416,20241006,201.19,PayPal,Completed,1
TXN_00028083,CUST_001416,20241104,229.56,Bank Transfer,Completed,1
TXN_00028084,CUST_001416,20241207,156.96,PayPal,Completed,1
TXN_00028085,CUST_001417,20240608,84.36,Credit Card,Completed,1
TXN_00028086,CUST_001417,20240710,72.81,PayPal,Completed,1
TXN_00028087,CUST_001417,20240809,71.83,Bank Transfer,Completed,1
TXN_00028088,CUST_001417,20240906,74.17,Credit Card,Completed,1
TXN_00028089,CUST_001417,20241005,76.65,Bank Transfer,Completed,1
TXN_00028090,CUST_001417,20241106,86.67,Bank Transfer,Completed,1
TXN_00028091,CUST_001417,20241204,88.1,PayPal,Completed,1
TXN_00028092,CUST_001418,20240610,787.51,PayPal,Completed,1
TXN_00028093,CUST_001418,20240707,769.98,Credit Card,Completed,1
TXN_00028094,CUST_001418,20240807,1024.12,Credit Card,Completed,1
TXN_00028095,CUST_001418,20240907,804.01,PayPal,Completed,1
TXN_00028096,CUST_001418,20241004,798.71,Credit Card,Completed,1
TXN_00028097,CUST_001418,20241105,942.51,Bank Transfer,Completed,1
TXN_00028098,CUST_001418,20241206,949.47,Bank Transfer,Completed,1
TXN_00028099,CUST_001419,20240607,90.22,Credit Card,Completed,1
TXN_00028100,CUST_001419,20240710,90.99,Credit Card,Completed,1
TXN_00028101,CUST_001419,20240808,90.13,Credit Card,Completed,1
TXN_00028102,CUST_001419,20240908,93.67,Credit Card,Completed,1
TXN_00028103,CUST_001419,20241007,94.44,Wire Transfer,Completed,1
TXN_00028104,CUST_001419,20241104,110.24,Credit Card,Completed,1
TXN_00028105,CUST_001419,20241204,153.58,Credit Card,Completed,1
TXN_00028106,CUST_001420,20240610,42.14,Bank Transfer,Completed,1
TXN_00028107,CUST_001420,20240708,42.24,PayPal,Completed,1
TXN_00028108,CUST_001420,20240807,42.86,PayPal,Completed,1
TXN_00028109,CUST_001420,20240909,44.79,Credit Card,Completed,1
TXN_00028110,CUST_001420,20241008,45.15,Credit Card,Completed,1
TXN_00028111,CUST_001420,20241104,50.48,Bank Transfer,Completed,1
TXN_00028112,CUST_001420,20241207,51.52,Bank Transfer,Completed,1
TXN_00028113,CUST_001421,20240610,439.54,Bank Transfer,Completed,1
TXN_00028114,CUST_001421,20240707,432.13,Credit Card,Completed,1
TXN_00028115,CUST_001421,20240809,441.83,Credit Card,Completed,1
TXN_00028116,CUST_001421,20240907,464.15,Bank Transfer,Completed,1
TXN_00028117,CUST_001421,20241006,459.07,Bank Transfer,Completed,1
TXN_00028118,CUST_001421,20241105,529.67,Credit Card,Completed,1
TXN_00028119,CUST_001421,20241204,524.49,Wire Transfer,Completed,1
TXN_00028120,CUST_001422,20240607,1633.63,Credit Card,Completed,1
TXN_00028121,CUST_001422,20240707,1624.16,Bank Transfer,Completed,1
TXN_00028122,CUST_001422,20240810,1652.23,Credit Card,Completed,1
TXN_00028123,CUST_001422,20240908,1726.88,Credit Card,Completed,1
TXN_00028124,CUST_001422,20241005,1717.7,Bank Transfer,Completed,1
TXN_00028125,CUST_001422,20241104,1969.95,Bank Transfer,Completed,1
TXN_00028126,CUST_001422,20241207,1966.57,Credit Card,Completed,1
TXN_00028127,CUST_001423,20240609,71.92,PayPal,Completed,1
TXN_00028128,CUST_001423,20240708,73.4,Credit Card,Completed,1
TXN_00028129,CUST_001423,20240808,71.57,Bank Transfer,Completed,1
TXN_00028130,CUST_001423,20240907,75.27,Bank Transfer,Completed,1
TXN_00028131,CUST_001423,20241006,75.04,Bank Transfer,Completed,1
TXN_00028132,CUST_001423,20241108,88.42,PayPal,Completed,1
TXN_00028133,CUST_001423,20241205,87.86,Bank Transfer,Completed,1
TXN_00028134,CUST_001424,20240609,88.04,Bank Transfer,Completed,1
TXN_00028135,CUST_001424,20240710,87.62,Credit Card,Failed,0
TXN_00028136,CUST_001424,20240810,88.48,Credit Card,Completed,1
TXN_00028137,CUST_001424,20240907,91.96,ACH,Completed,1
TXN_00028138,CUST_001424,20241007,91.61,ACH,Completed,1
TXN_00028139,CUST_001424,20241110,105.21,Wire Transfer,Completed,1
TXN_00028140,CUST_001424,20241210,107.7,PayPal,Completed,1
TXN_00028141,CUST_001425,20240609,52.74,Credit Card,Completed,1
TXN_00028142,CUST_001425,20240709,53.09,Credit Card,Completed,1
TXN_00028143,CUST_001425,20240812,54.41,Bank Transfer,Completed,1
TXN_00028144,CUST_001425,20240907,55.75,PayPal,Completed,1
TXN_00028145,CUST_001425,20241008,57.0,Bank Transfer,Completed,1
TXN_00028146,CUST_001425,20241107,65.88,Credit Card,Completed,1
TXN_00028147,CUST_001425,20241207,65.32,Credit Card,Completed,1
