customer_id,signup_date,country,industry,subscription_type,monthly_fee,signup_date_key
CUST_001221,2024-03-21,Germany,Education,Professional,211.03,20240321
CUST_001222,2024-03-23,Australia,Consulting,Enterprise,718.97,20240323
CUST_001223,2024-03-23,UK,Education,Basic,79.11,20240323
CUST_001224,2024-03-23,USA,Healthcare,Basic,35.82,20240323
CUST_001225,2024-03-24,USA,Retail,Basic,29.15,20240324
CUST_001226,2024-03-24,USA,Education,Premium,2658.77,20240324
CUST_001227,2024-03-24,Germany,Manufacturing,Basic,67.34,20240324
CUST_001228,2024-03-25,France,Education,Basic,78.15,20240325
CUST_001229,2024-03-25,UK,Technology,Professional,278.38,20240325
CUST_001230,2024-03-26,Germany,Real Estate,Professional,127.09,20240326
CUST_001231,2024-03-28,Singapore,Media,Enterprise,373.87,20240328
CUST_001232,2024-03-28,France,Consulting,Professional,138.18,20240328
CUST_001233,2024-03-29,France,Healthcare,Basic,94.12,20240329
CUST_001234,2024-03-30,UK,Media,Basic,44.09,20240330
CUST_001235,2024-03-30,Germany,Retail,Professional,242.36,20240330
CUST_001236,2024-03-31,USA,Healthcare,Premium,2513.3,20240331
CUST_001237,2024-03-31,Brazil,Technology,Professional,284.33,20240331
CUST_001238,2024-04-01,Germany,Consulting,Enterprise,385.25,20240401
CUST_001239,2024-04-02,USA,Real Estate,Enterprise,619.17,20240402
CUST_001240,2024-04-02,USA,Consulting,Enterprise,968.33,20240402
CUST_001241,2024-04-02,USA,Finance,Enterprise,973.7,20240402
CUST_001242,2024-04-03,India,Technology,Basic,66.13,20240403
CUST_001243,2024-04-03,Germany,Technology,Premium,2105.45,20240403
CUST_001244,2024-04-03,Germany,Media,Enterprise,886.17,20240403
CUST_001245,2024-04-04,France,Real Estate,Basic,93.71,20240404
CUST_001246,2024-04-04,USA,Finance,Basic,77.43,20240404
CUST_001247,2024-04-04,Australia,Finance,Basic,80.13,20240404
CUST_001248,2024-04-04,Germany,Finance,Professional,119.71,20240404
CUST_001249,2024-04-04,France,Consulting,Enterprise,723.31,20240404
CUST_001250,2024-04-05,Singapore,Education,Professional,199.82,20240405
CUST_001251,2024-04-05,Japan,Media,Enterprise,592.07,20240405
CUST_001252,2024-04-05,France,Consulting,Premium,2830.82,20240405
CUST_001253,2024-04-05,USA,Retail,Basic,48.15,20240405
CUST_001254,2024-04-06,Japan,Education,Professional,293.1,20240406
CUST_001255,2024-04-06,Japan,Real Estate,Enterprise,862.36,20240406
CUST_001256,2024-04-08,USA,Finance,Enterprise,587.92,20240408
CUST_001257,2024-04-08,UK,Energy,Professional,158.78,20240408
CUST_001258,2024-04-09,France,Energy,Enterprise,901.5,20240409
CUST_001259,2024-04-10,USA,Energy,Professional,225.52,20240410
CUST_001260,2024-04-10,Canada,Retail,Professional,140.94,20240410
CUST_001261,2024-04-11,Canada,Manufacturing,Basic,77.06,20240411
CUST_001262,2024-04-11,USA,Finance,Basic,97.69,20240411
CUST_001263,2024-04-11,Australia,Finance,Basic,64.27,20240411
CUST_001264,2024-04-11,USA,Education,Premium,2419.71,20240411
CUST_001265,2024-04-11,USA,Education,Premium,2123.56,20240411
CUST_001266,2024-04-11,Canada,Consulting,Enterprise,698.45,20240411
CUST_001267,2024-04-11,USA,Media,Basic,76.2,20240411
CUST_001268,2024-04-11,Canada,Energy,Enterprise,499.15,20240411
CUST_001269,2024-04-12,Canada,Media,Basic,85.58,20240412
CUST_001270,2024-04-13,Australia,Energy,Enterprise,373.53,20240413
CUST_001271,2024-04-13,France,Media,Enterprise,400.73,20240413
CUST_001272,2024-04-14,Japan,Technology,Professional,138.98,20240414
CUST_001273,2024-04-14,USA,Finance,Professional,295.71,20240414
CUST_001274,2024-04-15,USA,Manufacturing,Professional,128.29,20240415
CUST_001275,2024-04-16,UK,Technology,Basic,77.34,20240416
CUST_001276,2024-04-16,UK,Manufacturing,Basic,43.28,20240416
CUST_001277,2024-04-17,Australia,Energy,Premium,1063.61,20240417
CUST_001278,2024-04-19,USA,Real Estate,Premium,1203.96,20240419
CUST_001279,2024-04-19,Germany,Energy,Basic,89.54,20240419
CUST_001280,2024-04-19,USA,Energy,Professional,176.78,20240419
CUST_001281,2024-04-19,Australia,Energy,Professional,255.86,20240419
CUST_001282,2024-04-20,USA,Manufacturing,Basic,77.51,20240420
CUST_001283,2024-04-20,UK,Technology,Basic,93.85,20240420
CUST_001284,2024-04-20,USA,Media,Basic,58.16,20240420
CUST_001285,2024-04-20,Australia,Education,Enterprise,975.08,20240420
CUST_001286,2024-04-20,UK,Technology,Enterprise,308.08,20240420
CUST_001287,2024-04-21,UK,Manufacturing,Professional,139.62,20240421
CUST_001288,2024-04-21,USA,Real Estate,Professional,265.0,20240421
CUST_001289,2024-04-22,Singapore,Education,Professional,250.02,20240422
CUST_001290,2024-04-22,UK,Energy,Professional,246.69,20240422
CUST_001291,2024-04-23,USA,Retail,Enterprise,842.3,20240423
CUST_001292,2024-04-23,Germany,Retail,Professional,157.84,20240423
CUST_001293,2024-04-23,France,Finance,Professional,295.69,20240423
CUST_001294,2024-04-24,USA,Healthcare,Professional,136.4,20240424
CUST_001295,2024-04-24,USA,Finance,Professional,246.02,20240424
CUST_001296,2024-04-24,Japan,Healthcare,Enterprise,563.04,20240424
CUST_001297,2024-04-25,Germany,Media,Professional,154.82,20240425
CUST_001298,2024-04-25,USA,Manufacturing,Enterprise,390.05,20240425
CUST_001299,2024-04-25,USA,Consulting,Professional,268.2,20240425
CUST_001300,2024-04-26,USA,Technology,Basic,52.14,20240426
CUST_001301,2024-04-26,France,Finance,Basic,31.8,20240426
CUST_001302,2024-04-27,Canada,Education,Basic,70.78,20240427
CUST_001303,2024-04-27,USA,Consulting,Professional,267.63,20240427
CUST_001304,2024-04-27,USA,Manufacturing,Basic,63.34,20240427
CUST_001305,2024-04-27,Canada,Consulting,Basic,67.51,20240427
CUST_001306,2024-04-28,Japan,Healthcare,Basic,83.88,20240428
CUST_001307,2024-04-28,USA,Education,Professional,204.08,20240428
CUST_001308,2024-04-28,UK,Finance,Basic,65.44,20240428
CUST_001309,2024-04-29,UK,Energy,Basic,40.16,20240429
CUST_001310,2024-04-29,Japan,Energy,Basic,66.59,20240429
CUST_001311,2024-04-30,Australia,Healthcare,Enterprise,543.58,20240430
CUST_001312,2024-04-30,UK,Retail,Enterprise,763.33,20240430
CUST_001313,2024-04-30,UK,Education,Premium,1720.6,20240430
CUST_001314,2024-04-30,USA,Retail,Professional,289.06,20240430
CUST_001315,2024-05-01,Germany,Consulting,Basic,66.13,20240501
CUST_001316,2024-05-02,France,Energy,Professional,263.74,20240502
CUST_001317,2024-05-02,USA,Technology,Basic,37.03,20240502
CUST_001318,2024-05-03,Canada,Education,Professional,188.13,20240503
CUST_001319,2024-05-03,India,Consulting,Enterprise,942.03,20240503
CUST_001320,2024-05-03,India,Retail,Professional,290.78,20240503
CUST_001321,2024-05-04,USA,Education,Basic,55.7,20240504
CUST_001322,2024-05-04,Australia,Healthcare,Professional,176.18,20240504
CUST_001323,2024-05-04,USA,Energy,Basic,79.68,20240504
CUST_001324,2024-05-05,India,Technology,Professional,281.27,20240505
CUST_001325,2024-05-05,UK,Education,Professional,201.86,20240505
CUST_001326,2024-05-05,USA,Energy,Basic,60.19,20240505
CUST_001327,2024-05-06,UK,Technology,Basic,49.75,20240506
CUST_001328,2024-05-06,Australia,Retail,Professional,163.06,20240506
CUST_001329,2024-05-07,Japan,Healthcare,Enterprise,962.75,20240507
CUST_001330,2024-05-07,USA,Finance,Professional,293.33,20240507
CUST_001331,2024-05-07,Germany,Energy,Enterprise,672.24,20240507
CUST_001332,2024-05-08,USA,Healthcare,Professional,141.16,20240508
CUST_001333,2024-05-08,France,Retail,Basic,89.55,20240508
CUST_001334,2024-05-09,USA,Media,Professional,266.13,20240509
CUST_001335,2024-05-10,Canada,Retail,Basic,66.64,20240510
CUST_001336,2024-05-10,France,Media,Basic,74.26,20240510
CUST_001337,2024-05-11,Canada,Healthcare,Basic,81.28,20240511
CUST_001338,2024-05-11,Brazil,Finance,Basic,30.66,20240511
CUST_001339,2024-05-12,UK,Education,Basic,31.65,20240512
CUST_001340,2024-05-12,USA,Healthcare,Professional,109.85,20240512
CUST_001341,2024-05-13,USA,Manufacturing,Enterprise,689.66,20240513
CUST_001342,2024-05-13,USA,Consulting,Basic,86.51,20240513
CUST_001343,2024-05-14,UK,Manufacturing,Basic,57.53,20240514
CUST_001344,2024-05-15,USA,Real Estate,Professional,225.04,20240515
CUST_001345,2024-05-15,Germany,Media,Professional,162.28,20240515
CUST_001346,2024-05-17,Germany,Media,Professional,233.66,20240517
CUST_001347,2024-05-17,USA,Energy,Professional,100.18,20240517
CUST_001348,2024-05-17,India,Consulting,Professional,111.65,20240517
CUST_001349,2024-05-17,Canada,Consulting,Basic,32.19,20240517
CUST_001350,2024-05-17,Australia,Healthcare,Enterprise,549.39,20240517
CUST_001351,2024-05-17,Germany,Energy,Premium,1211.27,20240517
CUST_001352,2024-05-17,USA,Manufacturing,Basic,71.46,20240517
CUST_001353,2024-05-17,Australia,Manufacturing,Enterprise,834.69,20240517
CUST_001354,2024-05-17,USA,Real Estate,Basic,55.7,20240517
CUST_001355,2024-05-18,USA,Technology,Basic,62.18,20240518
CUST_001356,2024-05-19,Australia,Energy,Professional,142.97,20240519
CUST_001357,2024-05-19,UK,Media,Basic,84.77,20240519
CUST_001358,2024-05-19,USA,Energy,Basic,49.65,20240519
CUST_001359,2024-05-20,France,Finance,Premium,1595.11,20240520
CUST_001360,2024-05-20,Japan,Education,Basic,96.02,20240520
CUST_001361,2024-05-20,Brazil,Technology,Enterprise,686.47,20240520
CUST_001362,2024-05-20,Australia,Energy,Professional,127.27,20240520
CUST_001363,2024-05-21,UK,Technology,Basic,29.35,20240521
CUST_001364,2024-05-21,USA,Consulting,Basic,56.59,20240521
CUST_001365,2024-05-21,USA,Energy,Professional,288.4,20240521
CUST_001366,2024-05-22,Canada,Manufacturing,Professional,141.01,20240522
CUST_001367,2024-05-23,USA,Education,Premium,1422.47,20240523
CUST_001368,2024-05-23,India,Energy,Enterprise,398.72,20240523
CUST_001369,2024-05-23,Singapore,Finance,Professional,143.16,20240523
CUST_001370,2024-05-24,India,Manufacturing,Basic,42.6,20240524
CUST_001371,2024-05-24,UK,Finance,Basic,75.97,20240524
CUST_001372,2024-05-25,USA,Consulting,Basic,88.66,20240525
CUST_001373,2024-05-25,France,Energy,Enterprise,621.89,20240525
CUST_001374,2024-05-25,France,Energy,Basic,34.12,20240525
CUST_001375,2024-05-25,Australia,Healthcare,Professional,149.14,20240525
CUST_001376,2024-05-26,UK,Retail,Professional,244.12,20240526
CUST_001377,2024-05-26,USA,Real Estate,Basic,95.61,20240526
CUST_001378,2024-05-27,Brazil,Education,Basic,37.98,20240527
CUST_001379,2024-05-28,Germany,Retail,Enterprise,369.03,20240528
CUST_001380,2024-05-29,Canada,Consulting,Basic,33.89,20240529
CUST_001381,2024-05-29,USA,Retail,Basic,51.25,20240529
CUST_001382,2024-05-30,France,Real Estate,Professional,164.67,20240530
CUST_001383,2024-05-30,USA,Manufacturing,Premium,2385.92,20240530
CUST_001384,2024-05-31,Germany,Finance,Basic,68.59,20240531
CUST_001385,2024-05-31,Germany,Education,Professional,260.54,20240531
CUST_001386,2024-05-31,USA,Media,Basic,40.8,20240531
CUST_001387,2024-05-31,Australia,Education,Professional,148.24,20240531
CUST_001388,2024-06-01,Germany,Retail,Professional,241.44,20240601
CUST_001389,2024-06-01,USA,Media,Basic,48.37,20240601
CUST_001390,2024-06-02,UK,Education,Basic,38.4,20240602
CUST_001391,2024-06-02,USA,Education,Enterprise,913.52,20240602
CUST_001392,2024-06-02,Singapore,Real Estate,Enterprise,610.75,20240602
CUST_001393,2024-06-02,Japan,Manufacturing,Basic,63.09,20240602
CUST_001394,2024-06-03,India,Healthcare,Basic,41.3,20240603
CUST_001395,2024-06-03,India,Consulting,Premium,1162.95,20240603
CUST_001396,2024-06-03,Canada,Manufacturing,Premium,2716.43,20240603
CUST_001397,2024-06-03,Germany,Finance,Basic,91.39,20240603
CUST_001398,2024-06-04,UK,Retail,Professional,151.65,20240604
CUST_001399,2024-06-04,USA,Healthcare,Professional,244.49,20240604
CUST_001400,2024-06-04,Singapore,Technology,Basic,88.47,20240604
CUST_001401,2024-06-04,Australia,Technology,Enterprise,867.85,20240604
CUST_001402,2024-06-04,India,Consulting,Premium,1809.27,20240604
CUST_001403,2024-06-05,Germany,Consulting,Premium,1424.52,20240605
CUST_001404,2024-06-05,Australia,Technology,Basic,67.61,20240605
CUST_001405,2024-06-05,Germany,Energy,Professional,277.8,20240605
CUST_001406,2024-06-06,USA,Energy,Professional,193.42,20240606
CUST_001407,2024-06-06,France,Finance,Basic,54.61,20240606
CUST_001408,2024-06-06,Germany,Retail,Enterprise,923.01,20240606
CUST_001409,2024-06-06,Germany,Consulting,Basic,80.33,20240606
CUST_001410,2024-06-06,USA,Manufacturing,Basic,38.37,20240606
CUST_001411,2024-06-06,Brazil,Energy,Basic,64.73,20240606
CUST_001412,2024-06-07,France,Media,Basic,54.47,20240607
CUST_001413,2024-06-07,UK,Technology,Enterprise,762.87,20240607
CUST_001414,2024-06-07,Canada,Consulting,Basic,76.89,20240607
CUST_001415,2024-06-08,UK,Energy,Basic,38.83,20240608
CUST_001416,2024-06-08,Germany,Finance,Professional,134.83,20240608
CUST_001417,2024-06-08,USA,Consulting,Basic,75.16,20240608
CUST_001418,2024-06-08,UK,Finance,Enterprise,814.14,20240608
CUST_001419,2024-06-09,Singapore,Real Estate,Basic,94.74,20240609
CUST_001420,2024-06-09,Australia,Technology,Basic,44.32,20240609
CUST_001421,2024-06-09,UK,Real Estate,Enterprise,461.22,20240609
CUST_001422,2024-06-09,Brazil,Manufacturing,Premium,1737.87,20240609
CUST_001423,2024-06-10,France,Technology,Basic,75.8,20240610
CUST_001424,2024-06-11,Australia,Energy,Basic,92.54,20240611
CUST_001425,2024-06-11,Germany,Education,Basic,56.17,20240611
CUST_001426,2024-06-11,France,Real Estate,Basic,90.71,20240611
CUST_001427,2024-06-12,USA,Technology,Enterprise,985.41,20240612
CUST_001428,2024-06-12,USA,Education,Professional,119.65,20240612
CUST_001429,2024-06-13,USA,Energy,Basic,73.35,20240613
CUST_001430,2024-06-13,USA,Manufacturing,Basic,87.44,20240613
CUST_001431,2024-06-13,Japan,Manufacturing,Basic,69.5,20240613
CUST_001432,2024-06-13,India,Consulting,Professional,133.77,20240613
CUST_001433,2024-06-14,UK,Media,Professional,172.06,20240614
CUST_001434,2024-06-14,Germany,Healthcare,Enterprise,660.66,20240614
CUST_001435,2024-06-14,USA,Media,Basic,97.09,20240614
CUST_001436,2024-06-14,Brazil,Retail,Premium,2031.74,20240614
CUST_001437,2024-06-15,Brazil,Education,Professional,262.45,20240615
CUST_001438,2024-06-15,Australia,Education,Professional,196.37,20240615
CUST_001439,2024-06-15,Germany,Real Estate,Basic,91.1,20240615
CUST_001440,2024-06-16,France,Technology,Basic,64.13,20240616
CUST_001441,2024-06-16,UK,Finance,Enterprise,606.93,20240616
CUST_001442,2024-06-16,USA,Retail,Basic,34.4,20240616
CUST_001443,2024-06-16,USA,Manufacturing,Premium,1422.03,20240616
CUST_001444,2024-06-18,Germany,Finance,Professional,130.47,20240618
CUST_001445,2024-06-18,Australia,Consulting,Enterprise,801.11,20240618
CUST_001446,2024-06-19,UK,Healthcare,Professional,231.22,20240619
CUST_001447,2024-06-19,Australia,Media,Professional,261.23,20240619
CUST_001448,2024-06-19,USA,Healthcare,Enterprise,636.06,20240619
CUST_001449,2024-06-19,Germany,Real Estate,Basic,62.53,20240619
CUST_001450,2024-06-20,UK,Consulting,Basic,40.29,20240620
CUST_001451,2024-06-20,USA,Media,Enterprise,314.71,20240620
CUST_001452,2024-06-21,USA,Technology,Professional,124.58,20240621
CUST_001453,2024-06-21,Germany,Consulting,Basic,40.28,20240621
CUST_001454,2024-06-21,Singapore,Energy,Basic,31.74,20240621
CUST_001455,2024-06-21,UK,Consulting,Basic,39.28,20240621
CUST_001456,2024-06-21,USA,Finance,Basic,47.08,20240621
CUST_001457,2024-06-21,Canada,Finance,Premium,2032.28,20240621
CUST_001458,2024-06-21,USA,Media,Professional,218.87,20240621
CUST_001459,2024-06-23,Canada,Consulting,Enterprise,745.34,20240623
CUST_001460,2024-06-23,UK,Manufacturing,Basic,95.31,20240623
CUST_001461,2024-06-23,UK,Retail,Professional,188.84,20240623
CUST_001462,2024-06-23,Australia,Real Estate,Basic,89.71,20240623
CUST_001463,2024-06-23,UK,Finance,Enterprise,452.55,20240623
CUST_001464,2024-06-23,Australia,Media,Premium,2200.68,20240623
CUST_001465,2024-06-23,Australia,Consulting,Basic,86.43,20240623
CUST_001466,2024-06-24,France,Finance,Professional,223.64,20240624
CUST_001467,2024-06-24,USA,Energy,Professional,151.9,20240624
CUST_001468,2024-06-24,Canada,Education,Basic,93.56,20240624
CUST_001469,2024-06-25,Australia,Consulting,Professional,217.12,20240625
CUST_001470,2024-06-27,India,Retail,Basic,55.47,20240627
CUST_001471,2024-06-27,USA,Finance,Professional,120.71,20240627
CUST_001472,2024-06-27,USA,Retail,Professional,203.54,20240627
CUST_001473,2024-06-28,Australia,Energy,Basic,76.91,20240628
CUST_001474,2024-06-29,Germany,Finance,Professional,220.1,20240629
CUST_001475,2024-06-29,UK,Finance,Premium,1950.74,20240629
CUST_001476,2024-06-29,Japan,Consulting,Professional,218.96,20240629
CUST_001477,2024-06-29,Canada,Energy,Professional,199.67,20240629
CUST_001478,2024-07-01,Brazil,Healthcare,Professional,117.64,20240701
CUST_001479,2024-07-01,Canada,Finance,Enterprise,930.39,20240701
CUST_001480,2024-07-01,USA,Energy,Enterprise,878.27,20240701
CUST_001481,2024-07-02,USA,Media,Basic,65.54,20240702
CUST_001482,2024-07-02,UK,Education,Premium,2748.65,20240702
CUST_001483,2024-07-02,Japan,Energy,Professional,184.79,20240702
CUST_001484,2024-07-03,Canada,Real Estate,Professional,256.91,20240703
CUST_001485,2024-07-03,India,Media,Professional,169.1,20240703
CUST_001486,2024-07-03,UK,Consulting,Basic,35.84,20240703
CUST_001487,2024-07-03,Australia,Finance,Professional,149.9,20240703
CUST_001488,2024-07-03,UK,Retail,Basic,92.71,20240703
CUST_001489,2024-07-04,Japan,Healthcare,Basic,48.83,20240704
CUST_001490,2024-07-04,Canada,Energy,Premium,1816.29,20240704
CUST_001491,2024-07-04,UK,Retail,Basic,29.38,20240704
CUST_001492,2024-07-05,Canada,Technology,Enterprise,703.59,20240705
CUST_001493,2024-07-05,Germany,Healthcare,Premium,2038.52,20240705
CUST_001494,2024-07-05,USA,Media,Professional,229.91,20240705
CUST_001495,2024-07-05,Canada,Education,Enterprise,585.19,20240705
CUST_001496,2024-07-05,USA,Healthcare,Enterprise,407.35,20240705
CUST_001497,2024-07-05,Germany,Consulting,Basic,46.75,20240705
CUST_001498,2024-07-06,USA,Energy,Enterprise,595.49,20240706
CUST_001499,2024-07-06,USA,Education,Basic,71.83,20240706
CUST_001500,2024-07-07,USA,Media,Enterprise,827.48,20240707
CUST_001501,2024-07-07,Canada,Media,Enterprise,685.47,20240707
CUST_001502,2024-07-07,USA,Energy,Professional,195.49,20240707
CUST_001503,2024-07-07,France,Education,Enterprise,690.37,20240707
CUST_001504,2024-07-07,Brazil,Real Estate,Basic,46.76,20240707
CUST_001505,2024-07-08,Canada,Manufacturing,Basic,69.44,20240708
CUST_001506,2024-07-08,Germany,Media,Basic,80.5,20240708
CUST_001507,2024-07-08,UK,Healthcare,Basic,81.35,20240708
CUST_001508,2024-07-08,France,Real Estate,Basic,83.82,20240708
CUST_001509,2024-07-08,Canada,Finance,Professional,119.06,20240708
CUST_001510,2024-07-08,USA,Energy,Enterprise,579.39,20240708
CUST_001511,2024-07-09,USA,Education,Professional,259.17,20240709
CUST_001512,2024-07-09,Canada,Consulting,Basic,77.79,20240709
CUST_001513,2024-07-10,USA,Technology,Basic,40.25,20240710
CUST_001514,2024-07-10,India,Technology,Professional,259.87,20240710
CUST_001515,2024-07-10,Canada,Finance,Professional,193.33,20240710
CUST_001516,2024-07-11,USA,Consulting,Professional,186.08,20240711
CUST_001517,2024-07-11,Australia,Healthcare,Basic,47.42,20240711
CUST_001518,2024-07-11,USA,Education,Basic,34.6,20240711
CUST_001519,2024-07-12,UK,Technology,Premium,2447.99,20240712
CUST_001520,2024-07-12,USA,Media,Professional,221.79,20240712
CUST_001521,2024-07-12,USA,Energy,Premium,1571.94,20240712
CUST_001522,2024-07-12,USA,Consulting,Professional,110.49,20240712
CUST_001523,2024-07-12,Canada,Finance,Professional,227.06,20240712
CUST_001524,2024-07-13,UK,Real Estate,Basic,29.75,20240713
CUST_001525,2024-07-13,UK,Energy,Basic,49.02,20240713
CUST_001526,2024-07-13,USA,Technology,Professional,255.79,20240713
CUST_001527,2024-07-13,USA,Energy,Basic,65.11,20240713
CUST_001528,2024-07-14,France,Retail,Premium,2229.38,20240714
CUST_001529,2024-07-14,France,Technology,Basic,54.18,20240714
CUST_001530,2024-07-15,USA,Technology,Premium,2950.29,20240715
CUST_001531,2024-07-15,USA,Healthcare,Basic,98.78,20240715
CUST_001532,2024-07-15,France,Media,Professional,169.63,20240715
CUST_001533,2024-07-16,France,Media,Basic,57.38,20240716
CUST_001534,2024-07-16,USA,Retail,Premium,2034.49,20240716
CUST_001535,2024-07-16,USA,Healthcare,Professional,282.84,20240716
CUST_001536,2024-07-17,Canada,Energy,Professional,155.9,20240717
CUST_001537,2024-07-18,UK,Energy,Basic,93.05,20240718
CUST_001538,2024-07-18,France,Education,Enterprise,542.23,20240718
CUST_001539,2024-07-19,India,Manufacturing,Basic,44.84,20240719
CUST_001540,2024-07-19,USA,Retail,Premium,1908.52,20240719
CUST_001541,2024-07-19,Canada,Media,Enterprise,701.43,20240719
CUST_001542,2024-07-19,USA,Manufacturing,Professional,134.01,20240719
CUST_001543,2024-07-20,Canada,Energy,Professional,120.29,20240720
CUST_001544,2024-07-20,UK,Healthcare,Basic,64.22,20240720
CUST_001545,2024-07-20,France,Education,Basic,95.29,20240720
CUST_001546,2024-07-21,Germany,Energy,Premium,2912.42,20240721
CUST_001547,2024-07-21,UK,Energy,Enterprise,868.2,20240721
CUST_001548,2024-07-21,USA,Consulting,Professional,149.03,20240721
CUST_001549,2024-07-21,Singapore,Real Estate,Basic,96.62,20240721
CUST_001550,2024-07-21,USA,Consulting,Professional,195.73,20240721
CUST_001551,2024-07-21,USA,Retail,Professional,250.49,20240721
CUST_001552,2024-07-21,Brazil,Real Estate,Professional,235.32,20240721
CUST_001553,2024-07-22,USA,Consulting,Professional,271.4,20240722
CUST_001554,2024-07-22,Canada,Real Estate,Basic,37.14,20240722
CUST_001555,2024-07-22,France,Healthcare,Professional,175.53,20240722
CUST_001556,2024-07-23,France,Retail,Basic,76.38,20240723
CUST_001557,2024-07-24,Canada,Retail,Basic,85.01,20240724
CUST_001558,2024-07-24,USA,Media,Enterprise,967.81,20240724
CUST_001559,2024-07-24,Canada,Energy,Basic,66.5,20240724
CUST_001560,2024-07-25,USA,Manufacturing,Basic,46.38,20240725
CUST_001561,2024-07-25,USA,Healthcare,Basic,56.93,20240725
CUST_001562,2024-07-25,USA,Education,Professional,114.21,20240725
CUST_001563,2024-07-26,Canada,Finance,Professional,194.31,20240726
CUST_001564,2024-07-26,Canada,Education,Basic,44.3,20240726
CUST_001565,2024-07-27,India,Consulting,Enterprise,487.35,20240727
CUST_001566,2024-07-27,Australia,Retail,Enterprise,648.3,20240727
CUST_001567,2024-07-27,India,Retail,Professional,145.97,20240727
CUST_001568,2024-07-27,USA,Retail,Professional,273.55,20240727
CUST_001569,2024-07-27,Canada,Retail,Professional,144.84,20240727
CUST_001570,2024-07-27,Germany,Retail,Basic,87.54,20240727
CUST_001571,2024-07-28,UK,Education,Enterprise,408.2,20240728
CUST_001572,2024-07-29,France,Healthcare,Professional,122.98,20240729
CUST_001573,2024-07-29,USA,Healthcare,Basic,76.31,20240729
CUST_001574,2024-07-29,Brazil,Real Estate,Professional,221.77,20240729
CUST_001575,2024-07-29,Australia,Energy,Professional,290.6,20240729
CUST_001576,2024-07-29,France,Real Estate,Basic,54.98,20240729
CUST_001577,2024-07-29,Canada,Education,Professional,197.47,20240729
CUST_001578,2024-07-30,UK,Consulting,Professional,272.75,20240730
CUST_001579,2024-07-30,India,Real Estate,Basic,41.8,20240730
CUST_001580,2024-07-30,Japan,Energy,Basic,48.62,20240730
CUST_001581,2024-07-30,UK,Retail,Basic,81.51,20240730
CUST_001582,2024-07-31,UK,Finance,Professional,109.83,20240731
CUST_001583,2024-07-31,USA,Media,Professional,194.66,20240731
CUST_001584,2024-08-01,Brazil,Energy,Basic,31.28,20240801
CUST_001585,2024-08-01,Australia,Education,Professional,177.74,20240801
CUST_001586,2024-08-01,France,Finance,Basic,61.0,20240801
CUST_001587,2024-08-01,USA,Healthcare,Basic,77.88,20240801
CUST_001588,2024-08-01,USA,Real Estate,Basic,51.1,20240801
CUST_001589,2024-08-01,France,Technology,Enterprise,307.27,20240801
CUST_001590,2024-08-02,Australia,Retail,Professional,174.89,20240802
CUST_001591,2024-08-02,USA,Healthcare,Basic,51.78,20240802
CUST_001592,2024-08-02,UK,Consulting,Basic,89.33,20240802
CUST_001593,2024-08-02,Germany,Finance,Professional,208.71,20240802
CUST_001594,2024-08-02,UK,Retail,Basic,47.86,20240802
CUST_001595,2024-08-03,Japan,Consulting,Enterprise,539.17,20240803
CUST_001596,2024-08-03,UK,Finance,Enterprise,648.14,20240803
CUST_001597,2024-08-03,India,Retail,Basic,58.34,20240803
CUST_001598,2024-08-04,UK,Education,Professional,172.02,20240804
CUST_001599,2024-08-04,India,Media,Enterprise,494.74,20240804
CUST_001600,2024-08-04,USA,Finance,Basic,69.0,20240804
CUST_001601,2024-08-05,Germany,Consulting,Professional,236.2,20240805
CUST_001602,2024-08-05,USA,Healthcare,Enterprise,803.57,20240805
CUST_001603,2024-08-05,Canada,Retail,Enterprise,687.74,20240805
CUST_001604,2024-08-05,Japan,Media,Professional,138.21,20240805
CUST_001605,2024-08-06,UK,Finance,Professional,193.6,20240806
CUST_001606,2024-08-06,USA,Technology,Professional,134.32,20240806
CUST_001607,2024-08-06,USA,Real Estate,Professional,125.89,20240806
CUST_001608,2024-08-06,USA,Energy,Basic,66.38,20240806
CUST_001609,2024-08-06,USA,Education,Basic,83.97,20240806
CUST_001610,2024-08-06,Canada,Manufacturing,Professional,149.19,20240806
CUST_001611,2024-08-07,Germany,Consulting,Basic,32.34,20240807
CUST_001612,2024-08-07,USA,Healthcare,Basic,77.34,20240807
CUST_001613,2024-08-07,USA,Technology,Enterprise,449.83,20240807
CUST_001614,2024-08-08,USA,Manufacturing,Basic,62.36,20240808
CUST_001615,2024-08-08,USA,Healthcare,Basic,60.49,20240808
CUST_001616,2024-08-08,Germany,Education,Professional,150.95,20240808
CUST_001617,2024-08-08,USA,Education,Basic,68.22,20240808
CUST_001618,2024-08-08,UK,Manufacturing,Basic,53.09,20240808
CUST_001619,2024-08-08,USA,Media,Premium,1241.47,20240808
CUST_001620,2024-08-08,France,Consulting,Professional,138.79,20240808
CUST_001621,2024-08-10,UK,Consulting,Professional,228.97,20240810
CUST_001622,2024-08-10,Germany,Energy,Professional,133.91,20240810
CUST_001623,2024-08-10,Canada,Manufacturing,Basic,53.86,20240810
CUST_001624,2024-08-10,Germany,Energy,Professional,196.5,20240810
CUST_001625,2024-08-11,Japan,Real Estate,Professional,276.93,20240811
CUST_001626,2024-08-11,Germany,Media,Basic,71.96,20240811
CUST_001627,2024-08-11,France,Real Estate,Basic,73.22,20240811
CUST_001628,2024-08-11,UK,Finance,Basic,89.78,20240811
