customer_id,total_revenue,total_transactions,customer_tenure_days,is_churned,customer_ltv,churn_probability,churn_risk_level,R_score,F_score,M_score,segment
CUST_001949,2726.15,3,75,0,2726.15,0.0005860660234856,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001950,1573.11,3,75,0,1573.11,0.0007783004721351,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001951,297.74,3,74,0,297.74,0.0007294076371909,Low,4.0,2.0,1.0,New Customers
CUST_001952,288.34000000000003,3,74,0,288.34000000000003,0.0006820580842853,Low,4.0,2.0,1.0,New Customers
CUST_001953,909.12,3,74,0,909.12,0.0003301658768461,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001954,189.5,3,74,0,189.5,0.0007858683849235,Low,4.0,2.0,1.0,New Customers
CUST_001955,235.28,3,74,0,235.28,0.0007588285310901,Low,1.0,1.0,1.0,Hibernating
CUST_001956,264.28,3,74,0,264.28,0.0011017843132304,Low,3.0,2.0,1.0,About to Sleep
CUST_001957,8171.74,3,73,0,8171.74,0.0001271212211392,Low,4.0,2.0,5.0,Potential Loyalists
CUST_001958,233.84,3,73,0,233.84,0.0011896164842597,Low,4.0,2.0,1.0,New Customers
CUST_001959,242.34,3,73,0,242.34,0.0010508892853746,Low,4.0,2.0,1.0,New Customers
CUST_001960,2176.43,3,73,0,2176.43,0.0003332617974731,Low,4.0,2.0,4.0,Potential Loyalists
CUST_001961,623.08,3,72,0,623.08,0.0003192669911522,Low,4.0,2.0,2.0,New Customers
CUST_001962,296.07,3,72,0,296.07,0.000472955133117,Low,4.0,2.0,1.0,New Customers
CUST_001963,217.01,3,72,0,217.01,0.0008180159757466,Low,1.0,1.0,1.0,Hibernating
CUST_001964,983.2,3,72,0,983.2,0.0003309789367782,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001965,223.24,3,71,0,223.24,0.0004897590393878,Low,4.0,2.0,1.0,New Customers
CUST_001966,272.41,3,71,0,272.41,0.0008068709959265,Low,4.0,2.0,1.0,New Customers
CUST_001967,139.69,3,71,0,139.69,0.0003931113860679,Low,4.0,2.0,1.0,New Customers
CUST_001968,284.38,3,71,0,284.38,0.0003361566174905,Low,4.0,1.0,2.0,New Customers
CUST_001969,271.97,3,70,0,271.97,0.0006348425380813,Low,4.0,2.0,1.0,New Customers
CUST_001970,631.13,3,70,0,631.13,0.0002713064432228,Low,4.0,2.0,2.0,New Customers
CUST_001971,642.09,3,70,0,642.09,0.0010318012179742,Low,4.0,1.0,3.0,Potential Loyalists
CUST_001972,256.48,3,70,0,256.48,0.0004425221007754,Low,4.0,2.0,1.0,New Customers
CUST_001973,230.93,3,70,0,230.93,0.0005976722421438,Low,5.0,2.0,1.0,New Customers
CUST_001974,385.2,3,70,0,385.2,0.0002066459381975,Low,4.0,2.0,2.0,New Customers
CUST_001975,122.34,3,70,0,122.34,0.0008018886715752,Low,5.0,1.0,1.0,New Customers
CUST_001976,3193.26,3,70,0,3193.26,0.0015660997449386,Low,1.0,1.0,4.0,Hibernating
CUST_001977,128.06,3,70,0,128.06,0.0007202395593639,Low,4.0,2.0,1.0,New Customers
CUST_001978,1735.81,3,69,0,1735.81,0.0002963181633754,Low,4.0,2.0,3.0,Potential Loyalists
CUST_001979,444.26,3,69,0,444.26,0.0001703385729776,Low,4.0,2.0,2.0,New Customers
CUST_001980,306.23,3,69,0,306.23,0.0009382947851273,Low,4.0,2.0,1.0,New Customers
CUST_001981,341.61,3,69,0,341.61,0.0003886833293794,Low,4.0,2.0,2.0,New Customers
CUST_001982,519.7,3,69,0,519.7,0.000236077478562,Low,4.0,2.0,2.0,New Customers
CUST_001983,2677.17,3,68,0,2677.17,0.0006636649641041,Low,5.0,1.0,3.0,Potential Loyalists
CUST_001984,116.55,3,68,0,116.55,0.0006813605112839,Low,4.0,1.0,1.0,New Customers
CUST_001985,241.18,3,68,0,241.18,0.000355252803354,Low,5.0,2.0,1.0,New Customers
CUST_001986,675.23,3,68,0,675.23,0.0002197629407774,Low,1.0,1.0,2.0,Hibernating
CUST_001987,798.3,3,68,0,798.3,0.0001956453868218,Low,4.0,2.0,2.0,New Customers
CUST_001988,2417.32,3,68,0,2417.32,0.0003293727853739,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001989,575.04,3,68,0,575.04,0.0002076622254946,Low,5.0,2.0,2.0,New Customers
CUST_001990,356.72,3,68,0,356.72,0.0002062178237033,Low,4.0,2.0,2.0,New Customers
CUST_001991,3142.7,3,68,0,3142.7,0.0002239111498869,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001992,299.37,3,68,0,299.37,0.0008123358635066,Low,4.0,2.0,1.0,New Customers
CUST_001993,4381.389999999999,3,67,0,4381.389999999999,0.0003774880930843,Low,1.0,1.0,3.0,Hibernating
CUST_001994,447.48,3,67,0,447.48,0.000182658473921,Low,5.0,2.0,2.0,New Customers
CUST_001995,1945.16,3,66,0,1945.16,0.0001570005095715,Low,5.0,2.0,4.0,Potential Loyalists
CUST_001996,262.51,3,66,0,262.51,0.000304780566318,Low,5.0,2.0,1.0,New Customers
CUST_001997,77.19,3,66,0,77.19,0.000308997261788,Low,5.0,1.0,1.0,New Customers
CUST_001998,403.5,3,65,0,403.5,0.0001540410595605,Low,5.0,2.0,2.0,New Customers
CUST_001999,313.59000000000003,3,65,0,313.59000000000003,0.0003926849098919,Low,5.0,2.0,1.0,New Customers
CUST_002000,279.36,3,65,0,279.36,0.0001842572714807,Low,5.0,2.0,1.0,New Customers
CUST_002001,1017.69,3,65,0,1017.69,0.0001691440025159,Low,5.0,2.0,3.0,Potential Loyalists
CUST_002002,337.63,3,65,0,337.63,0.0001968941326761,Low,5.0,2.0,1.0,New Customers
CUST_002003,283.01,3,65,0,283.01,0.0004075437236905,Low,1.0,1.0,1.0,Hibernating
CUST_002004,909.06,3,64,0,909.06,0.0001633236654488,Low,5.0,2.0,3.0,Potential Loyalists
CUST_002005,145.85,3,64,0,145.85,0.0001539345249727,Low,5.0,2.0,1.0,New Customers
CUST_002006,201.69,3,64,0,201.69,0.0002388974896231,Low,5.0,2.0,1.0,New Customers
CUST_002007,113.76,3,64,0,113.76,0.0001983827577005,Low,5.0,2.0,1.0,New Customers
CUST_002008,96.15,3,64,0,96.15,0.0004450719357454,Low,5.0,2.0,1.0,New Customers
CUST_002009,1628.41,3,64,0,1628.41,0.0004208387307364,Low,1.0,1.0,3.0,Hibernating
CUST_002010,308.35,3,64,0,308.35,0.0007799780722649,Low,1.0,1.0,1.0,Hibernating
CUST_002011,106.76,3,64,0,106.76,0.0002069413877347,Low,5.0,1.0,1.0,New Customers
CUST_002012,1111.17,3,64,0,1111.17,0.0001569981731278,Low,5.0,2.0,3.0,Potential Loyalists
CUST_002013,1076.34,3,64,0,1076.34,0.0002041079099014,Low,5.0,2.0,3.0,Potential Loyalists
CUST_002014,250.23,3,64,0,250.23,0.000181273780216,Low,5.0,2.0,1.0,New Customers
CUST_002015,165.04,3,63,0,165.04,0.0003202837215045,Low,5.0,2.0,1.0,New Customers
CUST_002016,107.72,3,63,0,107.72,0.0002242952719183,Low,5.0,2.0,1.0,New Customers
CUST_002017,12052.240000000002,3,63,0,12052.240000000002,6.89370231911062e-06,Low,5.0,1.0,5.0,Potential Loyalists
CUST_002018,7660.389999999999,3,63,0,7660.389999999999,4.1625504858622e-05,Low,5.0,2.0,5.0,Potential Loyalists
CUST_002019,2626.74,3,62,0,2626.74,0.0001330225848958,Low,5.0,2.0,4.0,Potential Loyalists
CUST_002020,733.7,3,62,0,733.7,0.0001071304300049,Low,5.0,2.0,2.0,New Customers
CUST_002021,143.51999999999998,3,62,0,143.51999999999998,0.0002533622094923,Low,5.0,2.0,1.0,New Customers
CUST_002022,863.3199999999999,3,62,0,863.3199999999999,5.072459521934126e-05,Low,5.0,2.0,2.0,New Customers
CUST_002023,969.77,3,62,0,969.77,0.000104315651232,Low,5.0,2.0,3.0,Potential Loyalists
CUST_002024,870.96,3,62,0,870.96,8.030994618697505e-05,Low,5.0,2.0,2.0,New Customers
CUST_002025,126.17,2,61,0,126.17,0.0159412490423147,Low,1.0,1.0,1.0,Hibernating
CUST_002026,612.64,2,61,0,612.64,0.004475409564952,Low,1.0,1.0,2.0,Hibernating
CUST_002027,620.54,2,61,0,620.54,0.0038714373117869,Low,2.0,1.0,2.0,Hibernating
CUST_002028,115.03,2,61,0,115.03,0.0099862594983926,Low,1.0,1.0,1.0,Hibernating
CUST_002029,86.5,2,61,0,86.5,0.0304628547094127,Low,2.0,1.0,1.0,Hibernating
CUST_002030,3882.33,2,61,0,3882.33,0.0081333542942955,Low,2.0,1.0,4.0,Hibernating
CUST_002031,150.35000000000002,2,61,0,150.35000000000002,0.0089013889983224,Low,1.0,1.0,1.0,Hibernating
CUST_002032,162.58999999999995,2,61,0,162.58999999999995,0.0060141195426118,Low,2.0,1.0,1.0,Hibernating
CUST_002033,158.39,2,60,0,158.39,0.0098858302801186,Low,1.0,1.0,1.0,Hibernating
CUST_002034,6882.6900000000005,2,60,0,6882.6900000000005,0.0210347472219329,Low,1.0,1.0,5.0,Hibernating
CUST_002035,1857.74,2,60,0,1857.74,0.0067493303660061,Low,2.0,1.0,3.0,Hibernating
CUST_002036,693.01,2,60,0,693.01,0.0062469513956158,Low,2.0,1.0,2.0,Hibernating
CUST_002037,425.16,2,60,0,425.16,0.0032499610130427,Low,2.0,1.0,2.0,Hibernating
CUST_002038,348.39,2,60,0,348.39,0.006269423187304,Low,1.0,1.0,2.0,Hibernating
CUST_002039,225.16,2,60,0,225.16,0.0124826683616157,Low,2.0,1.0,1.0,Hibernating
CUST_002040,217.27,2,60,0,217.27,0.0099758006466835,Low,2.0,1.0,1.0,Hibernating
CUST_002041,158.93,2,59,0,158.93,0.0095596253379763,Low,2.0,1.0,1.0,Hibernating
CUST_002042,572.9200000000001,2,59,0,572.9200000000001,0.0051340779899545,Low,1.0,1.0,2.0,Hibernating
CUST_002043,143.91,2,59,0,143.91,0.0066880660010363,Low,2.0,1.0,1.0,Hibernating
CUST_002044,629.4,2,59,0,629.4,0.0049848669624406,Low,1.0,1.0,2.0,Hibernating
CUST_002045,181.68,2,59,0,181.68,0.0064868452220145,Low,1.0,1.0,1.0,Hibernating
CUST_002046,71.62,2,59,0,71.62,0.0049081137751807,Low,2.0,1.0,1.0,Hibernating
CUST_002047,1446.71,2,58,0,1446.71,0.0038997389330025,Low,2.0,1.0,3.0,Hibernating
CUST_002048,575.34,2,58,0,575.34,0.0100485989067196,Low,2.0,1.0,1.0,Hibernating
CUST_002049,196.85,2,58,0,196.85,0.0189683915651839,Low,2.0,1.0,1.0,Hibernating
CUST_002050,132.47,2,58,0,132.47,0.0054447941860254,Low,2.0,1.0,1.0,Hibernating
CUST_002051,388.97,2,58,0,388.97,0.0041031558277222,Low,2.0,1.0,2.0,Hibernating
CUST_002052,68.43,2,58,0,68.43,0.0050804869855431,Low,2.0,1.0,1.0,Hibernating
CUST_002053,548.4200000000001,2,58,0,548.4200000000001,0.0021212019038022,Low,2.0,1.0,2.0,Hibernating
CUST_002054,193.03,2,58,0,193.03,0.0068409586736286,Low,2.0,1.0,1.0,Hibernating
CUST_002055,370.3200000000001,2,58,0,370.3200000000001,0.0025824658833465,Low,2.0,1.0,2.0,Hibernating
CUST_002056,374.21,2,57,0,374.21,0.0030226266774417,Low,2.0,1.0,2.0,Hibernating
CUST_002057,84.9,2,57,0,84.9,0.0038625828447069,Low,2.0,1.0,1.0,Hibernating
CUST_002058,143.13,2,57,0,143.13,0.0082087659131223,Low,2.0,1.0,1.0,Hibernating
CUST_002059,562.8,2,57,0,562.8,0.0034540025043934,Low,2.0,1.0,2.0,Hibernating
CUST_002060,621.11,2,57,0,621.11,0.001957679427687,Low,2.0,1.0,2.0,Hibernating
CUST_002061,376.13,2,57,0,376.13,0.0018065086121761,Low,2.0,1.0,2.0,Hibernating
CUST_002062,2197.94,2,57,0,2197.94,0.0079639522997587,Low,2.0,1.0,4.0,Hibernating
CUST_002063,650.2,2,57,0,650.2,0.0020762842147505,Low,2.0,1.0,2.0,Hibernating
CUST_002064,5247.06,2,57,0,5247.06,0.0048015074783431,Low,2.0,1.0,5.0,Hibernating
CUST_002065,91.79,2,57,0,91.79,0.0046395320726333,Low,2.0,1.0,1.0,Hibernating
CUST_002066,206.44,2,57,0,206.44,0.0043696143249334,Low,2.0,1.0,1.0,Hibernating
CUST_002067,4.439999999999998,2,56,0,4.439999999999998,0.0059086896281495,Low,1.0,1.0,1.0,Hibernating
CUST_002068,192.39,2,56,0,192.39,0.0042314319800656,Low,2.0,1.0,1.0,Hibernating
CUST_002069,216.94,2,56,0,216.94,0.0049843768623848,Low,2.0,1.0,1.0,Hibernating
CUST_002070,603.5999999999999,2,56,0,603.5999999999999,0.0016480800680493,Low,2.0,1.0,2.0,Hibernating
CUST_002071,160.07,2,56,0,160.07,0.0044642550002075,Low,2.0,1.0,1.0,Hibernating
CUST_002072,1586.9,2,55,0,1586.9,0.0048868940990088,Low,2.0,1.0,3.0,Hibernating
CUST_002073,328.31,2,55,0,328.31,0.0010642505493224,Low,2.0,1.0,1.0,Hibernating
CUST_002074,606.86,2,55,0,606.86,0.0030081450375259,Low,2.0,1.0,2.0,Hibernating
CUST_002075,792.73,2,55,0,792.73,0.0181044625773738,Low,2.0,1.0,2.0,Hibernating
CUST_002076,126.05,2,55,0,126.05,0.0042547301530221,Low,2.0,1.0,1.0,Hibernating
CUST_002077,120.84,2,55,0,120.84,0.0030070681327514,Low,2.0,1.0,1.0,Hibernating
CUST_002078,165.05,2,55,0,165.05,0.003567108783786,Low,2.0,1.0,1.0,Hibernating
CUST_002079,1590.63,2,55,0,1590.63,0.004702487218314,Low,2.0,1.0,3.0,Hibernating
CUST_002080,313.0,2,54,0,313.0,0.0012437676589297,Low,3.0,1.0,1.0,About to Sleep
CUST_002081,206.83,2,54,0,206.83,0.0042435657298876,Low,2.0,1.0,1.0,Hibernating
CUST_002082,180.57,2,54,0,180.57,0.0116576410953858,Low,1.0,1.0,1.0,Hibernating
CUST_002083,178.8,2,54,0,178.8,0.0059056293019829,Low,2.0,1.0,1.0,Hibernating
CUST_002084,133.57999999999998,2,54,0,133.57999999999998,0.003105005167105,Low,3.0,1.0,1.0,About to Sleep
CUST_002085,208.27,2,54,0,208.27,0.0027939820340487,Low,2.0,1.0,1.0,Hibernating
CUST_002086,4314.68,2,54,0,4314.68,0.0053294535533475,Low,2.0,1.0,4.0,Hibernating
CUST_002087,325.09000000000003,2,53,0,325.09000000000003,0.001512578195728,Low,2.0,1.0,1.0,Hibernating
CUST_002088,3072.62,2,53,0,3072.62,0.0022823430345752,Low,1.0,1.0,3.0,Hibernating
CUST_002089,1942.54,2,53,0,1942.54,0.0040810450629931,Low,2.0,1.0,4.0,Hibernating
CUST_002090,213.29,2,53,0,213.29,0.0023753701683279,Low,2.0,1.0,1.0,Hibernating
CUST_002091,460.92,2,53,0,460.92,0.0010036138201423,Low,3.0,1.0,2.0,About to Sleep
CUST_002092,212.88,2,53,0,212.88,0.0029212107530826,Low,2.0,1.0,1.0,Hibernating
CUST_002093,365.78,2,53,0,365.78,0.0014905819045797,Low,3.0,1.0,2.0,About to Sleep
CUST_002094,560.49,2,53,0,560.49,0.0011046366458851,Low,3.0,1.0,2.0,About to Sleep
CUST_002095,373.86,2,53,0,373.86,0.0020646707164034,Low,2.0,1.0,2.0,Hibernating
CUST_002096,915.08,2,53,0,915.08,0.00400881451503,Low,2.0,1.0,3.0,Hibernating
CUST_002097,604.8,2,53,0,604.8,0.0017776973343306,Low,2.0,1.0,2.0,Hibernating
CUST_002098,174.58999999999995,2,52,0,174.58999999999995,0.0031564296602846,Low,3.0,1.0,1.0,About to Sleep
CUST_002099,99.39,2,52,0,99.39,0.0037662389265433,Low,2.0,1.0,1.0,Hibernating
CUST_002100,443.42,2,52,0,443.42,0.0007691893657312,Low,3.0,1.0,2.0,About to Sleep
CUST_002101,85.3,2,52,0,85.3,0.0037393499344127,Low,2.0,1.0,1.0,Hibernating
CUST_002102,7907.27,2,52,0,7907.27,0.0006111160976539,Low,3.0,1.0,5.0,Potential Loyalists
CUST_002103,627.65,2,52,0,627.65,0.0024861349380371,Low,1.0,1.0,1.0,Hibernating
CUST_002104,441.07,2,51,0,441.07,0.0018438892534677,Low,1.0,1.0,1.0,Hibernating
CUST_002105,83.36,2,51,0,83.36,0.0014763000637218,Low,3.0,1.0,1.0,About to Sleep
CUST_002106,238.38,2,51,0,238.38,0.0009495170426055,Low,3.0,1.0,1.0,About to Sleep
CUST_002107,169.24,2,51,0,169.24,0.0030991538536357,Low,2.0,1.0,1.0,Hibernating
CUST_002108,1193.63,2,51,0,1193.63,0.0015831115682532,Low,2.0,1.0,3.0,Hibernating
CUST_002109,356.96,2,50,0,356.96,0.0005730800221288,Low,3.0,1.0,2.0,About to Sleep
CUST_002110,117.66,2,50,0,117.66,0.0026804813445999,Low,3.0,1.0,1.0,About to Sleep
CUST_002111,529.02,2,50,0,529.02,0.0008602551333893,Low,3.0,1.0,2.0,About to Sleep
CUST_002112,932.19,2,50,0,932.19,0.0013419732349618,Low,3.0,1.0,3.0,Potential Loyalists
CUST_002113,281.49,2,50,0,281.49,0.0008430024741714,Low,3.0,1.0,1.0,About to Sleep
CUST_002114,486.76,2,50,0,486.76,0.0016173475727403,Low,3.0,1.0,2.0,About to Sleep
CUST_002115,99.97,2,50,0,99.97,0.0059412833610582,Low,3.0,1.0,1.0,About to Sleep
CUST_002116,477.22,2,49,0,477.22,0.0011357117042779,Low,1.0,1.0,1.0,Hibernating
CUST_002117,925.18,2,49,0,925.18,0.0014884169018977,Low,3.0,1.0,3.0,Potential Loyalists
CUST_002118,159.65,2,49,0,159.65,0.0019670277165302,Low,3.0,1.0,1.0,About to Sleep
CUST_002119,794.48,2,49,0,794.48,0.0018278053497553,Low,3.0,1.0,2.0,About to Sleep
CUST_002120,209.6,2,49,0,209.6,0.0021774013350936,Low,3.0,1.0,1.0,About to Sleep
CUST_002121,136.70999999999998,2,49,0,136.70999999999998,0.0029373316183261,Low,3.0,1.0,1.0,About to Sleep
CUST_002122,236.82,2,49,0,236.82,0.0009923752726109,Low,3.0,1.0,1.0,About to Sleep
CUST_002123,2787.65,2,49,0,2787.65,0.0007463297725888,Low,3.0,1.0,4.0,Potential Loyalists
CUST_002124,80.67,2,49,0,80.67,0.0011664508093316,Low,3.0,1.0,1.0,About to Sleep
CUST_002125,3137.5,2,49,0,3137.5,0.0009412553786952,Low,3.0,1.0,4.0,Potential Loyalists
CUST_002126,210.63,2,49,0,210.63,0.00264377194343,Low,3.0,1.0,1.0,About to Sleep
CUST_002127,512.78,2,48,0,512.78,0.0004474421594897,Low,3.0,1.0,2.0,About to Sleep
CUST_002128,379.29,2,48,0,379.29,0.0007418243382766,Low,3.0,1.0,2.0,About to Sleep
CUST_002129,556.5,2,48,0,556.5,0.0005544133575245,Low,3.0,1.0,2.0,About to Sleep
CUST_002130,291.83000000000004,2,48,0,291.83000000000004,0.0009432820275495,Low,3.0,1.0,1.0,About to Sleep
CUST_002131,1582.13,2,48,0,1582.13,0.0007865324595167,Low,3.0,1.0,3.0,Potential Loyalists
CUST_002132,198.27,2,48,0,198.27,0.0015577137244676,Low,3.0,1.0,1.0,About to Sleep
CUST_002133,273.48,2,48,0,273.48,0.0004689637259509,Low,3.0,1.0,1.0,About to Sleep
CUST_002134,175.51,2,47,0,175.51,0.0010806720897,Low,3.0,1.0,1.0,About to Sleep
CUST_002135,4452.67,2,47,0,4452.67,0.00047099428263,Low,3.0,1.0,4.0,Potential Loyalists
CUST_002136,3674.25,2,47,0,3674.25,0.0007330125178381,Low,3.0,1.0,3.0,Potential Loyalists
CUST_002137,341.03,2,46,0,341.03,0.0006637993652246,Low,4.0,1.0,2.0,New Customers
CUST_002138,402.52,2,46,0,402.52,0.0005373280048123,Low,4.0,1.0,2.0,New Customers
CUST_002139,205.99,2,46,0,205.99,0.0014503173779306,Low,3.0,1.0,1.0,About to Sleep
CUST_002140,138.4,2,46,0,138.4,0.0012689961935607,Low,4.0,1.0,1.0,New Customers
CUST_002141,253.76,2,46,0,253.76,0.0003151568545193,Low,3.0,1.0,1.0,About to Sleep
CUST_002142,122.78,2,46,0,122.78,0.0009639250725411,Low,4.0,1.0,1.0,New Customers
CUST_002143,618.4,2,46,0,618.4,0.0004199527555372,Low,3.0,1.0,2.0,About to Sleep
CUST_002144,580.48,2,46,0,580.48,0.0005129415199188,Low,3.0,1.0,2.0,About to Sleep
CUST_002145,1633.44,2,45,0,1633.44,0.000865087611356,Low,4.0,1.0,3.0,Potential Loyalists
CUST_002146,12.32,2,45,0,12.32,0.0013050840010251,Low,4.0,1.0,1.0,New Customers
CUST_002147,1198.8000000000002,2,45,0,1198.8000000000002,0.000618367152553,Low,4.0,1.0,3.0,Potential Loyalists
CUST_002148,194.41,2,45,0,194.41,0.0008033079503385,Low,4.0,1.0,1.0,New Customers
CUST_002149,174.24,2,45,0,174.24,0.0042763186047234,Low,1.0,1.0,1.0,Hibernating
CUST_002150,420.61,2,45,0,420.61,0.0016850744188866,Low,1.0,1.0,1.0,Hibernating
CUST_002151,-33.659999999999854,2,45,0,-33.659999999999854,0.0312782880256559,Low,1.0,1.0,3.0,Hibernating
CUST_002152,674.3299999999999,2,45,0,674.3299999999999,0.0004930987295049,Low,3.0,1.0,2.0,About to Sleep
CUST_002153,78.53999999999999,2,45,0,78.53999999999999,0.0007756204256517,Low,4.0,1.0,1.0,New Customers
CUST_002154,-6.919999999999959,2,45,0,-6.919999999999959,0.0006101071552059,Low,4.0,1.0,1.0,New Customers
CUST_002155,1381.67,2,45,0,1381.67,0.0010324484982814,Low,3.0,1.0,3.0,Potential Loyalists
CUST_002156,4890.75,2,44,0,4890.75,0.0002996967995521,Low,4.0,1.0,5.0,Potential Loyalists
CUST_002157,1561.56,2,44,0,1561.56,0.0007811454579281,Low,4.0,1.0,3.0,Potential Loyalists
CUST_002158,95.76,2,44,0,95.76,0.0005045570369669,Low,4.0,1.0,1.0,New Customers
CUST_002159,182.93,2,44,0,182.93,0.0008213649791925,Low,4.0,1.0,1.0,New Customers
CUST_002160,606.54,2,43,0,606.54,0.0004763411239447,Low,4.0,1.0,2.0,New Customers
CUST_002161,4992.72,2,43,0,4992.72,0.0009609596748014,Low,1.0,1.0,4.0,Hibernating
CUST_002162,469.85,2,43,0,469.85,0.0001896310702322,Low,4.0,1.0,2.0,New Customers
CUST_002163,5981.09,2,43,0,5981.09,0.0002365485915969,Low,4.0,1.0,5.0,Potential Loyalists
CUST_002164,3753.9,2,43,0,3753.9,0.000294303766088,Low,4.0,1.0,4.0,Potential Loyalists
CUST_002165,958.68,2,42,0,958.68,0.0002357079194546,Low,4.0,1.0,3.0,Potential Loyalists
CUST_002166,176.86,2,42,0,176.86,0.0004722291439806,Low,4.0,1.0,1.0,New Customers
CUST_002167,585.47,2,42,0,585.47,0.000390694397729,Low,4.0,1.0,2.0,New Customers
CUST_002168,118.67,2,42,0,118.67,0.0004969646226651,Low,4.0,1.0,1.0,New Customers
CUST_002169,826.37,2,42,0,826.37,0.0002804631780998,Low,4.0,1.0,2.0,New Customers
CUST_002170,221.62,2,42,0,221.62,0.0005055770992983,Low,4.0,1.0,1.0,New Customers
CUST_002171,188.83,2,41,0,188.83,0.0003099542877548,Low,4.0,1.0,1.0,New Customers
CUST_002172,1434.59,2,41,0,1434.59,0.0003135433176063,Low,4.0,1.0,3.0,Potential Loyalists
CUST_002173,128.38,2,41,0,128.38,0.0004366725256734,Low,4.0,1.0,1.0,New Customers
CUST_002174,430.59,2,41,0,430.59,0.000267325049047,Low,4.0,1.0,2.0,New Customers
CUST_002175,538.72,2,41,0,538.72,0.0001316824749893,Low,4.0,1.0,2.0,New Customers
CUST_002176,367.28,2,41,0,367.28,0.0002448095807093,Low,4.0,1.0,2.0,New Customers
CUST_002177,6507.99,2,41,0,6507.99,0.0001089207177267,Low,4.0,1.0,5.0,Potential Loyalists
CUST_002178,556.0,2,41,0,556.0,0.0001439921322377,Low,4.0,1.0,2.0,New Customers
CUST_002179,681.04,2,40,0,681.04,0.0001891592354527,Low,4.0,1.0,2.0,New Customers
CUST_002180,67.62,2,40,0,67.62,0.000454625739202,Low,5.0,1.0,1.0,New Customers
CUST_002181,412.97,2,40,0,412.97,0.00016579360406,Low,5.0,1.0,2.0,New Customers
CUST_002182,619.04,2,40,0,619.04,0.0001748288450836,Low,4.0,1.0,2.0,New Customers
CUST_002183,462.35,2,40,0,462.35,9.500586794608718e-05,Low,4.0,1.0,2.0,New Customers
CUST_002184,4.0400000000000205,2,40,0,4.0400000000000205,0.0005065577125272,Low,4.0,1.0,1.0,New Customers
CUST_002185,180.5,2,39,0,180.5,0.0002110864706721,Low,4.0,1.0,1.0,New Customers
CUST_002186,84.55000000000001,2,39,0,84.55000000000001,0.0004904097030873,Low,4.0,1.0,1.0,New Customers
CUST_002187,205.32,2,39,0,205.32,0.0002809247475929,Low,4.0,1.0,1.0,New Customers
CUST_002188,426.72,2,39,0,426.72,7.528606565781969e-05,Low,5.0,1.0,2.0,New Customers
CUST_002189,1334.06,2,39,0,1334.06,0.0002976745423357,Low,4.0,1.0,3.0,Potential Loyalists
CUST_002190,545.72,2,39,0,545.72,0.0001849335071965,Low,4.0,1.0,2.0,New Customers
CUST_002191,130.11,2,39,0,130.11,0.0002394244505163,Low,5.0,1.0,1.0,New Customers
CUST_002192,325.25,2,39,0,325.25,0.000180208694682,Low,4.0,1.0,1.0,New Customers
CUST_002193,444.26,2,39,0,444.26,0.0001523940649868,Low,4.0,1.0,2.0,New Customers
CUST_002194,154.69,2,39,0,154.69,0.0002451626070971,Low,4.0,1.0,1.0,New Customers
CUST_002195,202.12,2,38,0,202.12,0.0003571606186119,Low,4.0,1.0,1.0,New Customers
CUST_002196,362.14,2,38,0,362.14,0.0001091453891866,Low,5.0,1.0,2.0,New Customers
CUST_002197,88.1,2,38,0,88.1,0.0002498769564966,Low,5.0,1.0,1.0,New Customers
CUST_002198,1730.98,2,38,0,1730.98,0.0001294469658127,Low,5.0,1.0,3.0,Potential Loyalists
CUST_002199,182.46,2,38,0,182.46,0.000322825433001,Low,4.0,1.0,1.0,New Customers
CUST_002200,172.82,2,38,0,172.82,0.0001772322250086,Low,5.0,1.0,1.0,New Customers
CUST_002201,265.59000000000003,2,38,0,265.59000000000003,0.0001302761216517,Low,4.0,1.0,1.0,New Customers
CUST_002202,248.6,2,38,0,248.6,0.0001698211115114,Low,5.0,1.0,1.0,New Customers
CUST_002203,654.8599999999999,2,38,0,654.8599999999999,0.0001244724491599,Low,5.0,1.0,2.0,New Customers
CUST_002204,96.26,2,38,0,96.26,0.0003595642904291,Low,5.0,1.0,1.0,New Customers
CUST_002205,424.25,2,38,0,424.25,0.0001270380966557,Low,5.0,1.0,2.0,New Customers
CUST_002206,141.26,2,37,0,141.26,0.0001321870415432,Low,5.0,1.0,1.0,New Customers
CUST_002207,315.6,2,37,0,315.6,0.000165635445973,Low,1.0,1.0,1.0,Hibernating
CUST_002208,233.45,2,37,0,233.45,0.0001279789518421,Low,5.0,1.0,1.0,New Customers
CUST_002209,202.38,2,37,0,202.38,0.0001313446704638,Low,5.0,1.0,1.0,New Customers
CUST_002210,179.79000000000002,2,37,0,179.79000000000002,0.0001205092318988,Low,5.0,1.0,1.0,New Customers
CUST_002211,4129.11,2,37,0,4129.11,4.301295315732535e-05,Low,5.0,1.0,4.0,Potential Loyalists
CUST_002212,491.92,2,37,0,491.92,9.797692394821554e-05,Low,5.0,1.0,2.0,New Customers
CUST_002213,226.22,2,36,0,226.22,0.0001193255403057,Low,5.0,1.0,1.0,New Customers
