transaction_id,customer_id,transaction_date,amount,payment_method,transaction_status
TXN_00023239,CUST_000943,2024-12-02,148.71,Credit Card,Completed
TXN_00023240,CUST_000944,2023-11-10,59.41,Credit Card,Completed
TXN_00023241,CUST_000944,2023-12-12,61.03,Credit Card,Completed
TXN_00023242,CUST_000944,2024-01-09,47.54,Credit Card,Completed
TXN_00023243,CUST_000944,2024-02-08,46.33,PayPal,Pending
TXN_00023244,CUST_000944,2024-03-07,52.64,Credit Card,Completed
TXN_00023245,CUST_000944,2024-04-10,53.17,Credit Card,Completed
TXN_00023246,CUST_000944,2024-05-06,52.63,Bank Transfer,Completed
TXN_00023247,CUST_000944,2024-06-07,49.26,ACH,Completed
TXN_00023248,CUST_000944,2024-07-07,49.01,Credit Card,Completed
TXN_00023249,CUST_000944,2024-08-07,50.25,Bank Transfer,Completed
TXN_00023250,CUST_000944,2024-09-05,51.9,ACH,Completed
TXN_00023251,CUST_000944,2024-10-03,51.18,Credit Card,Completed
TXN_00023252,CUST_000944,2024-11-02,59.26,Credit Card,Completed
TXN_00023253,CUST_000944,2024-12-03,60.38,Wire Transfer,Completed
TXN_00023254,CUST_000945,2023-11-09,2094.53,Credit Card,Completed
TXN_00023255,CUST_000945,2023-12-12,2071.88,Credit Card,Completed
TXN_00023256,CUST_000945,2024-01-11,1616.18,PayPal,Completed
TXN_00023257,CUST_000945,2024-02-08,1620.47,Credit Card,Completed
TXN_00023258,CUST_000945,2024-03-09,2626.55,Bank Transfer,Completed
TXN_00023259,CUST_000945,2024-04-08,1809.31,PayPal,Completed
TXN_00023260,CUST_000945,2024-05-10,1803.74,Credit Card,Completed
TXN_00023261,CUST_000945,2024-06-06,1702.51,Credit Card,Completed
TXN_00023262,CUST_000945,2024-07-08,1720.81,Credit Card,Completed
TXN_00023263,CUST_000945,2024-08-06,1694.72,Credit Card,Completed
TXN_00023264,CUST_000945,2024-09-03,1783.79,Credit Card,Completed
TXN_00023265,CUST_000945,2024-10-07,1851.87,Credit Card,Completed
TXN_00023266,CUST_000945,2024-11-06,2068.58,Credit Card,Completed
TXN_00023267,CUST_000945,2024-12-03,2112.82,Credit Card,Completed
TXN_00023268,CUST_000946,2023-11-09,274.66,Bank Transfer,Completed
TXN_00023269,CUST_000946,2023-12-13,274.47,Credit Card,Completed
TXN_00023270,CUST_000946,2024-01-11,217.34,ACH,Completed
TXN_00023271,CUST_000946,2024-02-09,215.12,Credit Card,Completed
TXN_00023272,CUST_000946,2024-03-08,242.88,Credit Card,Completed
TXN_00023273,CUST_000946,2024-04-10,246.68,Credit Card,Completed
TXN_00023274,CUST_000946,2024-05-07,-243.34,Credit Card,Refunded
TXN_00023275,CUST_000946,2024-06-08,234.7,PayPal,Completed
TXN_00023276,CUST_000946,2024-07-10,229.05,Credit Card,Completed
TXN_00023277,CUST_000946,2024-08-07,226.75,Credit Card,Completed
TXN_00023278,CUST_000946,2024-09-06,243.01,Credit Card,Completed
TXN_00023279,CUST_000946,2024-10-08,246.59,Credit Card,Completed
TXN_00023280,CUST_000946,2024-11-07,279.93,Credit Card,Completed
TXN_00023281,CUST_000946,2024-12-06,279.79,Credit Card,Completed
TXN_00023282,CUST_000947,2023-11-09,55.55,Credit Card,Completed
TXN_00023283,CUST_000947,2023-12-12,54.73,Credit Card,Completed
TXN_00023284,CUST_000947,2024-01-11,50.88,Credit Card,Completed
TXN_00023285,CUST_000947,2024-02-07,-56.34,Credit Card,Refunded
TXN_00023286,CUST_000947,2024-03-10,48.5,PayPal,Completed
TXN_00023287,CUST_000947,2024-04-10,47.56,Credit Card,Completed
TXN_00023288,CUST_000947,2024-05-07,47.59,Credit Card,Completed
TXN_00023289,CUST_000947,2024-06-09,45.34,Credit Card,Completed
TXN_00023290,CUST_000947,2024-07-07,45.19,Credit Card,Completed
TXN_00023291,CUST_000947,2024-08-09,44.51,PayPal,Completed
TXN_00023292,CUST_000947,2024-09-07,57.23,Credit Card,Completed
TXN_00023293,CUST_000947,2024-10-07,64.04,Credit Card,Completed
TXN_00023294,CUST_000947,2024-11-07,54.04,Credit Card,Completed
TXN_00023295,CUST_000947,2024-12-06,55.76,PayPal,Completed
TXN_00023296,CUST_000948,2023-11-14,179.65,Credit Card,Completed
TXN_00023297,CUST_000948,2023-12-11,184.56,PayPal,Completed
TXN_00023298,CUST_000948,2024-01-09,186.03,Bank Transfer,Completed
TXN_00023299,CUST_000948,2024-02-11,145.05,Credit Card,Completed
TXN_00023300,CUST_000948,2024-03-12,161.39,Credit Card,Completed
TXN_00023301,CUST_000948,2024-04-10,158.66,Credit Card,Completed
TXN_00023302,CUST_000948,2024-05-10,159.2,Bank Transfer,Completed
TXN_00023303,CUST_000948,2024-06-11,152.47,PayPal,Completed
TXN_00023304,CUST_000948,2024-07-09,152.04,PayPal,Completed
TXN_00023305,CUST_000948,2024-08-09,153.21,Bank Transfer,Completed
TXN_00023306,CUST_000948,2024-09-09,160.7,Credit Card,Completed
TXN_00023307,CUST_000948,2024-10-09,155.48,Credit Card,Completed
TXN_00023308,CUST_000948,2024-11-06,184.28,PayPal,Completed
TXN_00023309,CUST_000948,2024-12-04,185.08,Bank Transfer,Completed
TXN_00023310,CUST_000949,2023-11-11,37.57,Bank Transfer,Completed
TXN_00023311,CUST_000949,2023-12-11,36.72,PayPal,Completed
TXN_00023312,CUST_000949,2024-01-13,29.15,Credit Card,Completed
TXN_00023313,CUST_000949,2024-02-12,29.36,PayPal,Completed
TXN_00023314,CUST_000949,2024-03-14,32.55,Bank Transfer,Completed
TXN_00023315,CUST_000949,2024-04-10,32.38,PayPal,Completed
TXN_00023316,CUST_000949,2024-05-11,31.86,PayPal,Completed
TXN_00023317,CUST_000949,2024-06-09,31.36,Bank Transfer,Completed
TXN_00023318,CUST_000949,2024-07-10,31.3,Wire Transfer,Completed
TXN_00023319,CUST_000949,2024-08-09,30.94,Bank Transfer,Completed
TXN_00023320,CUST_000949,2024-09-06,32.9,Bank Transfer,Completed
TXN_00023321,CUST_000949,2024-10-10,32.53,Bank Transfer,Completed
TXN_00023322,CUST_000949,2024-11-05,37.98,Credit Card,Completed
TXN_00023323,CUST_000949,2024-12-06,36.92,ACH,Completed
TXN_00023324,CUST_000950,2023-11-15,801.01,Credit Card,Completed
TXN_00023325,CUST_000950,2023-12-15,772.65,Bank Transfer,Completed
TXN_00023326,CUST_000950,2024-01-14,617.01,Credit Card,Completed
TXN_00023327,CUST_000950,2024-02-11,721.3,PayPal,Completed
TXN_00023328,CUST_000950,2024-03-10,688.02,Credit Card,Completed
TXN_00023329,CUST_000950,2024-04-13,671.72,Bank Transfer,Completed
TXN_00023330,CUST_000950,2024-05-10,670.54,Bank Transfer,Completed
TXN_00023331,CUST_000950,2024-06-11,656.62,Bank Transfer,Completed
TXN_00023332,CUST_000950,2024-07-12,637.63,Credit Card,Completed
TXN_00023333,CUST_000950,2024-08-09,660.73,Bank Transfer,Completed
TXN_00023334,CUST_000950,2024-09-06,683.64,Bank Transfer,Completed
TXN_00023335,CUST_000950,2024-10-09,689.81,PayPal,Completed
TXN_00023336,CUST_000950,2024-11-08,773.69,Bank Transfer,Completed
TXN_00023337,CUST_000950,2024-12-05,774.07,Bank Transfer,Failed
TXN_00023338,CUST_000951,2023-11-15,45.13,Bank Transfer,Completed
TXN_00023339,CUST_000951,2023-12-16,61.62,Credit Card,Completed
TXN_00023340,CUST_000951,2024-01-14,35.53,Credit Card,Completed
TXN_00023341,CUST_000951,2024-02-13,36.13,Credit Card,Completed
TXN_00023342,CUST_000951,2024-03-12,40.04,Credit Card,Completed
TXN_00023343,CUST_000951,2024-04-12,40.4,ACH,Completed
TXN_00023344,CUST_000951,2024-05-13,39.76,Wire Transfer,Completed
TXN_00023345,CUST_000951,2024-06-12,37.96,Bank Transfer,Completed
TXN_00023346,CUST_000951,2024-07-11,37.12,PayPal,Completed
TXN_00023347,CUST_000951,2024-08-11,53.61,Credit Card,Completed
TXN_00023348,CUST_000951,2024-09-09,40.15,Credit Card,Pending
TXN_00023349,CUST_000951,2024-10-10,40.21,PayPal,Completed
TXN_00023350,CUST_000951,2024-11-09,45.18,PayPal,Completed
TXN_00023351,CUST_000951,2024-12-07,45.15,Credit Card,Completed
TXN_00023352,CUST_000952,2023-11-16,33.15,Credit Card,Completed
TXN_00023353,CUST_000952,2023-12-16,33.27,Credit Card,Failed
TXN_00023354,CUST_000952,2024-01-12,26.51,Wire Transfer,Completed
TXN_00023355,CUST_000953,2023-11-15,56.01,PayPal,Failed
TXN_00023356,CUST_000953,2023-12-14,58.08,Wire Transfer,Completed
TXN_00023357,CUST_000953,2024-01-16,44.86,Credit Card,Completed
TXN_00023358,CUST_000953,2024-02-15,43.84,Credit Card,Completed
TXN_00023359,CUST_000953,2024-03-16,50.4,Credit Card,Completed
TXN_00023360,CUST_000953,2024-04-12,49.66,Bank Transfer,Completed
TXN_00023361,CUST_000953,2024-05-13,69.24,Credit Card,Completed
TXN_00023362,CUST_000953,2024-06-12,46.59,Credit Card,Completed
TXN_00023363,CUST_000953,2024-07-12,47.82,Bank Transfer,Failed
TXN_00023364,CUST_000953,2024-08-09,47.97,Bank Transfer,Completed
TXN_00023365,CUST_000953,2024-09-10,49.77,Credit Card,Completed
TXN_00023366,CUST_000953,2024-10-09,50.53,Credit Card,Completed
TXN_00023367,CUST_000953,2024-11-09,57.89,Credit Card,Completed
TXN_00023368,CUST_000953,2024-12-11,58.2,Credit Card,Pending
TXN_00023369,CUST_000954,2023-11-14,71.42,Credit Card,Completed
TXN_00023370,CUST_000954,2023-12-17,72.5,Bank Transfer,Completed
TXN_00023371,CUST_000954,2024-01-13,57.2,PayPal,Completed
TXN_00023372,CUST_000954,2024-02-13,55.69,ACH,Completed
TXN_00023373,CUST_000954,2024-03-12,63.56,Credit Card,Completed
TXN_00023374,CUST_000954,2024-04-11,63.64,PayPal,Completed
TXN_00023375,CUST_000954,2024-05-11,61.91,Bank Transfer,Completed
TXN_00023376,CUST_000954,2024-06-11,59.05,ACH,Completed
TXN_00023377,CUST_000954,2024-07-11,59.47,Bank Transfer,Completed
TXN_00023378,CUST_000954,2024-08-13,60.67,Wire Transfer,Completed
TXN_00023379,CUST_000954,2024-09-09,61.74,Bank Transfer,Completed
TXN_00023380,CUST_000954,2024-10-09,62.21,Bank Transfer,Completed
TXN_00023381,CUST_000954,2024-11-08,73.44,Credit Card,Completed
TXN_00023382,CUST_000954,2024-12-08,72.77,Bank Transfer,Completed
TXN_00023383,CUST_000955,2023-11-16,35.74,Credit Card,Completed
TXN_00023384,CUST_000955,2023-12-17,52.49,Credit Card,Completed
TXN_00023385,CUST_000955,2024-01-13,28.19,PayPal,Completed
TXN_00023386,CUST_000955,2024-02-13,27.44,PayPal,Failed
TXN_00023387,CUST_000955,2024-03-13,36.66,Credit Card,Completed
TXN_00023388,CUST_000955,2024-04-15,31.12,Bank Transfer,Completed
TXN_00023389,CUST_000955,2024-05-13,30.42,PayPal,Completed
TXN_00023390,CUST_000955,2024-06-12,28.95,Credit Card,Completed
TXN_00023391,CUST_000955,2024-07-10,28.97,Bank Transfer,Completed
TXN_00023392,CUST_000955,2024-08-13,40.66,Credit Card,Completed
TXN_00023393,CUST_000955,2024-09-11,31.14,Credit Card,Completed
TXN_00023394,CUST_000955,2024-10-08,30.8,ACH,Completed
TXN_00023395,CUST_000955,2024-11-07,35.08,PayPal,Completed
TXN_00023396,CUST_000955,2024-12-09,35.93,Credit Card,Completed
TXN_00023397,CUST_000956,2023-11-15,864.57,Credit Card,Completed
TXN_00023398,CUST_000956,2023-12-15,860.73,Bank Transfer,Completed
TXN_00023399,CUST_000956,2024-01-15,681.46,Credit Card,Completed
TXN_00023400,CUST_000956,2024-02-11,666.87,Credit Card,Completed
TXN_00023401,CUST_000956,2024-03-13,741.93,Bank Transfer,Completed
TXN_00023402,CUST_000956,2024-04-12,756.88,Bank Transfer,Failed
TXN_00023403,CUST_000956,2024-05-13,747.2,Credit Card,Completed
TXN_00023404,CUST_000956,2024-06-14,703.79,Credit Card,Completed
TXN_00023405,CUST_000956,2024-07-10,720.76,Wire Transfer,Completed
TXN_00023406,CUST_000956,2024-08-09,702.18,Bank Transfer,Completed
TXN_00023407,CUST_000956,2024-09-08,737.92,Credit Card,Completed
TXN_00023408,CUST_000956,2024-10-08,759.51,Credit Card,Completed
TXN_00023409,CUST_000956,2024-11-11,873.99,Credit Card,Completed
TXN_00023410,CUST_000956,2024-12-07,853.04,Credit Card,Failed
TXN_00023411,CUST_000957,2023-11-16,71.58,Credit Card,Completed
TXN_00023412,CUST_000957,2023-12-19,71.67,Bank Transfer,Completed
TXN_00023413,CUST_000957,2024-01-16,55.95,Wire Transfer,Completed
TXN_00023414,CUST_000957,2024-02-16,56.42,Credit Card,Completed
TXN_00023415,CUST_000957,2024-03-18,60.99,Credit Card,Completed
TXN_00023416,CUST_000957,2024-04-16,61.66,ACH,Completed
TXN_00023417,CUST_000957,2024-05-16,61.31,Credit Card,Completed
TXN_00023418,CUST_000957,2024-06-16,58.95,Bank Transfer,Completed
TXN_00023419,CUST_000957,2024-07-16,60.21,Credit Card,Completed
TXN_00023420,CUST_000957,2024-08-11,59.2,Bank Transfer,Completed
TXN_00023421,CUST_000957,2024-09-10,61.69,Wire Transfer,Completed
TXN_00023422,CUST_000957,2024-10-14,61.82,Credit Card,Completed
TXN_00023423,CUST_000957,2024-11-11,71.4,Credit Card,Completed
TXN_00023424,CUST_000957,2024-12-10,72.45,Bank Transfer,Completed
TXN_00023425,CUST_000958,2023-11-18,185.65,Credit Card,Completed
TXN_00023426,CUST_000958,2023-12-15,186.0,ACH,Completed
TXN_00023427,CUST_000958,2024-01-18,146.88,Credit Card,Completed
TXN_00023428,CUST_000958,2024-02-13,143.93,Credit Card,Completed
TXN_00023429,CUST_000958,2024-03-16,163.08,Bank Transfer,Completed
TXN_00023430,CUST_000958,2024-04-15,161.75,Credit Card,Completed
TXN_00023431,CUST_000958,2024-05-13,160.01,Credit Card,Completed
TXN_00023432,CUST_000958,2024-06-15,152.06,Bank Transfer,Completed
TXN_00023433,CUST_000958,2024-07-13,150.23,Credit Card,Completed
TXN_00023434,CUST_000958,2024-08-13,149.79,Credit Card,Completed
TXN_00023435,CUST_000958,2024-09-12,227.38,Bank Transfer,Completed
TXN_00023436,CUST_000958,2024-10-14,195.6,Bank Transfer,Completed
TXN_00023437,CUST_000958,2024-11-09,181.65,Credit Card,Completed
TXN_00023438,CUST_000958,2024-12-13,272.41,Bank Transfer,Completed
TXN_00023439,CUST_000959,2023-11-19,219.03,Credit Card,Failed
TXN_00023440,CUST_000959,2023-12-16,220.5,Credit Card,Completed
TXN_00023441,CUST_000959,2024-01-15,176.51,PayPal,Completed
TXN_00023442,CUST_000959,2024-02-17,171.78,Credit Card,Completed
TXN_00023443,CUST_000959,2024-03-14,192.05,Bank Transfer,Completed
TXN_00023444,CUST_000959,2024-04-16,191.19,Credit Card,Completed
TXN_00023445,CUST_000959,2024-05-14,193.66,Bank Transfer,Completed
TXN_00023446,CUST_000959,2024-06-13,183.35,PayPal,Completed
TXN_00023447,CUST_000959,2024-07-14,182.62,ACH,Completed
TXN_00023448,CUST_000959,2024-08-15,183.96,Credit Card,Completed
TXN_00023449,CUST_000959,2024-09-10,192.0,ACH,Completed
TXN_00023450,CUST_000959,2024-10-14,191.69,Credit Card,Completed
TXN_00023451,CUST_000959,2024-11-11,219.58,Credit Card,Completed
TXN_00023452,CUST_000959,2024-12-12,222.43,Bank Transfer,Completed
TXN_00023453,CUST_000960,2023-11-18,135.09,Credit Card,Completed
TXN_00023454,CUST_000960,2023-12-16,132.32,Bank Transfer,Completed
TXN_00023455,CUST_000960,2024-01-17,105.8,Credit Card,Completed
TXN_00023456,CUST_000960,2024-02-18,107.22,Wire Transfer,Completed
TXN_00023457,CUST_000960,2024-03-17,115.48,ACH,Completed
TXN_00023458,CUST_000960,2024-04-18,117.42,PayPal,Completed
TXN_00023459,CUST_000960,2024-05-15,116.8,ACH,Completed
TXN_00023460,CUST_000960,2024-06-13,111.46,Bank Transfer,Completed
TXN_00023461,CUST_000960,2024-07-14,112.97,Credit Card,Completed
TXN_00023462,CUST_000960,2024-08-14,112.96,Credit Card,Completed
TXN_00023463,CUST_000960,2024-09-12,117.41,Credit Card,Completed
TXN_00023464,CUST_000960,2024-10-15,115.72,Credit Card,Completed
TXN_00023465,CUST_000960,2024-11-10,201.81,PayPal,Failed
TXN_00023466,CUST_000960,2024-12-12,133.72,Bank Transfer,Completed
TXN_00023467,CUST_000961,2023-11-17,64.65,Bank Transfer,Completed
TXN_00023468,CUST_000961,2023-12-20,64.7,ACH,Completed
TXN_00023469,CUST_000961,2024-01-15,49.59,PayPal,Completed
TXN_00023470,CUST_000961,2024-02-17,51.3,Bank Transfer,Completed
TXN_00023471,CUST_000961,2024-03-17,56.28,Credit Card,Completed
TXN_00023472,CUST_000961,2024-04-15,55.83,Wire Transfer,Completed
TXN_00023473,CUST_000961,2024-05-17,56.38,PayPal,Completed
TXN_00023474,CUST_000961,2024-06-17,53.73,Credit Card,Completed
TXN_00023475,CUST_000961,2024-07-16,52.48,PayPal,Completed
TXN_00023476,CUST_000961,2024-08-15,53.58,Credit Card,Completed
TXN_00023477,CUST_000961,2024-09-13,55.59,PayPal,Completed
TXN_00023478,CUST_000961,2024-10-13,55.3,Bank Transfer,Completed
TXN_00023479,CUST_000961,2024-11-13,64.76,Bank Transfer,Completed
TXN_00023480,CUST_000961,2024-12-14,64.1,Credit Card,Completed
TXN_00023481,CUST_000962,2023-11-18,102.94,PayPal,Completed
TXN_00023482,CUST_000962,2023-12-20,105.78,PayPal,Completed
TXN_00023483,CUST_000962,2024-01-15,80.96,Bank Transfer,Completed
TXN_00023484,CUST_000962,2024-02-17,82.79,Credit Card,Completed
TXN_00023485,CUST_000962,2024-03-15,90.45,PayPal,Completed
TXN_00023486,CUST_000962,2024-04-18,91.87,Credit Card,Completed
TXN_00023487,CUST_000962,2024-05-16,89.69,Credit Card,Completed
TXN_00023488,CUST_000962,2024-06-16,85.03,ACH,Completed
TXN_00023489,CUST_000962,2024-07-16,86.22,PayPal,Failed
TXN_00023490,CUST_000962,2024-08-15,85.74,PayPal,Completed
TXN_00023491,CUST_000962,2024-09-15,89.9,Bank Transfer,Completed
TXN_00023492,CUST_000962,2024-10-14,92.75,Credit Card,Completed
TXN_00023493,CUST_000962,2024-11-13,103.8,Bank Transfer,Completed
TXN_00023494,CUST_000962,2024-12-12,103.08,Credit Card,Completed
TXN_00023495,CUST_000963,2023-11-18,65.07,PayPal,Completed
TXN_00023496,CUST_000963,2023-12-17,48.52,PayPal,Completed
TXN_00023497,CUST_000963,2024-01-17,53.23,Credit Card,Completed
TXN_00023498,CUST_000963,2024-02-16,37.11,Credit Card,Completed
TXN_00023499,CUST_000963,2024-03-19,41.95,Credit Card,Completed
TXN_00023500,CUST_000963,2024-04-15,41.26,Bank Transfer,Completed
TXN_00023501,CUST_000963,2024-05-18,42.16,Bank Transfer,Completed
TXN_00023502,CUST_000963,2024-06-15,39.95,Credit Card,Completed
TXN_00023503,CUST_000963,2024-07-15,39.78,PayPal,Completed
TXN_00023504,CUST_000963,2024-08-14,40.47,PayPal,Completed
TXN_00023505,CUST_000963,2024-09-13,41.29,Credit Card,Completed
TXN_00023506,CUST_000963,2024-10-15,41.86,Bank Transfer,Completed
TXN_00023507,CUST_000963,2024-11-10,58.09,ACH,Completed
TXN_00023508,CUST_000963,2024-12-14,49.3,PayPal,Failed
TXN_00023509,CUST_000964,2023-11-21,175.36,Credit Card,Completed
TXN_00023510,CUST_000964,2023-12-21,174.83,PayPal,Completed
TXN_00023511,CUST_000964,2024-01-17,133.87,Wire Transfer,Completed
TXN_00023512,CUST_000964,2024-02-19,137.15,ACH,Completed
TXN_00023513,CUST_000964,2024-03-18,149.19,Bank Transfer,Completed
TXN_00023514,CUST_000964,2024-04-17,152.71,Bank Transfer,Completed
TXN_00023515,CUST_000964,2024-05-18,150.67,Credit Card,Completed
TXN_00023516,CUST_000964,2024-06-18,146.18,Credit Card,Completed
TXN_00023517,CUST_000964,2024-07-17,143.36,Credit Card,Completed
TXN_00023518,CUST_000964,2024-08-16,145.63,Credit Card,Completed
TXN_00023519,CUST_000964,2024-09-16,154.49,Credit Card,Completed
TXN_00023520,CUST_000964,2024-10-15,149.48,PayPal,Completed
TXN_00023521,CUST_000964,2024-11-15,172.72,Credit Card,Completed
TXN_00023522,CUST_000964,2024-12-11,176.57,Credit Card,Failed
TXN_00023523,CUST_000965,2023-11-21,54.49,Credit Card,Completed
TXN_00023524,CUST_000965,2023-12-18,72.94,Bank Transfer,Completed
TXN_00023525,CUST_000965,2024-01-17,43.2,Credit Card,Completed
TXN_00023526,CUST_000965,2024-02-17,42.91,Credit Card,Completed
TXN_00023527,CUST_000965,2024-03-16,47.06,Bank Transfer,Failed
TXN_00023528,CUST_000965,2024-04-17,46.55,Credit Card,Completed
TXN_00023529,CUST_000965,2024-05-19,46.59,Credit Card,Completed
TXN_00023530,CUST_000965,2024-06-18,45.12,Wire Transfer,Completed
TXN_00023531,CUST_000965,2024-07-14,44.93,Wire Transfer,Completed
TXN_00023532,CUST_000965,2024-08-15,58.66,Credit Card,Completed
TXN_00023533,CUST_000965,2024-09-13,47.26,Credit Card,Completed
TXN_00023534,CUST_000965,2024-10-13,47.24,Credit Card,Completed
TXN_00023535,CUST_000965,2024-11-11,55.19,PayPal,Completed
TXN_00023536,CUST_000965,2024-12-14,54.03,Bank Transfer,Completed
TXN_00023537,CUST_000966,2023-11-20,246.76,Credit Card,Completed
TXN_00023538,CUST_000966,2023-12-21,242.74,Credit Card,Completed
TXN_00023539,CUST_000966,2024-01-19,192.84,Bank Transfer,Completed
TXN_00023540,CUST_000966,2024-02-16,187.5,Credit Card,Completed
TXN_00023541,CUST_000966,2024-03-18,211.75,Bank Transfer,Failed
TXN_00023542,CUST_000966,2024-04-17,213.05,PayPal,Completed
TXN_00023543,CUST_000966,2024-05-20,211.51,Bank Transfer,Completed
TXN_00023544,CUST_000966,2024-06-15,201.06,Wire Transfer,Failed
TXN_00023545,CUST_000966,2024-07-15,203.68,Bank Transfer,Completed
TXN_00023546,CUST_000966,2024-08-16,202.41,Bank Transfer,Completed
TXN_00023547,CUST_000966,2024-09-16,286.38,Credit Card,Failed
TXN_00023548,CUST_000966,2024-10-17,211.7,ACH,Completed
TXN_00023549,CUST_000966,2024-11-12,245.37,Credit Card,Completed
TXN_00023550,CUST_000966,2024-12-16,241.25,ACH,Completed
TXN_00023551,CUST_000967,2023-11-19,284.57,Credit Card,Completed
TXN_00023552,CUST_000967,2023-12-22,290.05,Credit Card,Completed
TXN_00023553,CUST_000967,2024-01-21,227.13,Credit Card,Failed
TXN_00023554,CUST_000967,2024-02-18,338.9,Credit Card,Completed
TXN_00023555,CUST_000967,2024-03-18,249.08,Wire Transfer,Completed
TXN_00023556,CUST_000967,2024-04-18,273.38,Credit Card,Completed
TXN_00023557,CUST_000967,2024-05-16,328.84,Bank Transfer,Completed
TXN_00023558,CUST_000967,2024-06-17,232.88,Bank Transfer,Completed
TXN_00023559,CUST_000967,2024-07-17,238.49,Credit Card,Completed
TXN_00023560,CUST_000967,2024-08-18,236.76,Credit Card,Completed
TXN_00023561,CUST_000967,2024-09-13,249.05,PayPal,Completed
TXN_00023562,CUST_000967,2024-10-14,248.46,Credit Card,Completed
TXN_00023563,CUST_000967,2024-11-13,292.37,PayPal,Completed
TXN_00023564,CUST_000967,2024-12-14,286.81,Bank Transfer,Completed
TXN_00023565,CUST_000968,2023-11-20,406.04,Credit Card,Completed
TXN_00023566,CUST_000968,2023-12-19,419.51,Credit Card,Completed
TXN_00023567,CUST_000968,2024-01-20,320.49,Credit Card,Completed
TXN_00023568,CUST_000968,2024-02-19,320.33,Bank Transfer,Completed
TXN_00023569,CUST_000968,2024-03-18,353.96,Credit Card,Completed
TXN_00023570,CUST_000968,2024-04-17,362.27,Credit Card,Completed
TXN_00023571,CUST_000968,2024-05-20,359.25,Credit Card,Completed
TXN_00023572,CUST_000968,2024-06-17,335.61,Credit Card,Completed
TXN_00023573,CUST_000968,2024-07-15,336.43,Wire Transfer,Completed
TXN_00023574,CUST_000968,2024-08-18,343.49,Credit Card,Failed
TXN_00023575,CUST_000968,2024-09-16,352.59,Bank Transfer,Completed
TXN_00023576,CUST_000968,2024-10-13,363.4,Wire Transfer,Completed
TXN_00023577,CUST_000968,2024-11-16,412.71,Bank Transfer,Completed
TXN_00023578,CUST_000968,2024-12-12,418.77,Credit Card,Completed
TXN_00023579,CUST_000969,2023-11-21,985.51,Credit Card,Completed
TXN_00023580,CUST_000969,2023-12-18,1000.22,PayPal,Completed
TXN_00023581,CUST_000969,2024-01-21,769.35,PayPal,Completed
TXN_00023582,CUST_000969,2024-02-20,770.37,Bank Transfer,Completed
TXN_00023583,CUST_000969,2024-03-19,855.66,Credit Card,Completed
TXN_00023584,CUST_000969,2024-04-16,1007.36,Credit Card,Completed
TXN_00023585,CUST_000969,2024-05-17,859.98,Wire Transfer,Completed
TXN_00023586,CUST_000969,2024-06-17,809.51,PayPal,Completed
TXN_00023587,CUST_000969,2024-07-15,814.08,Credit Card,Completed
TXN_00023588,CUST_000969,2024-08-17,809.66,Bank Transfer,Completed
TXN_00023589,CUST_000969,2024-09-16,860.69,Credit Card,Completed
TXN_00023590,CUST_000969,2024-10-13,868.28,Credit Card,Completed
TXN_00023591,CUST_000969,2024-11-12,997.38,Credit Card,Completed
TXN_00023592,CUST_000969,2024-12-13,1004.53,Credit Card,Completed
TXN_00023593,CUST_000970,2023-11-22,112.15,Credit Card,Completed
TXN_00023594,CUST_000970,2023-12-22,110.33,Credit Card,Completed
TXN_00023595,CUST_000970,2024-01-23,86.94,Bank Transfer,Completed
TXN_00023596,CUST_000970,2024-02-19,87.64,Bank Transfer,Completed
TXN_00023597,CUST_000970,2024-03-23,95.89,Bank Transfer,Completed
TXN_00023598,CUST_000970,2024-04-21,97.81,Credit Card,Completed
TXN_00023599,CUST_000970,2024-05-21,97.44,PayPal,Completed
TXN_00023600,CUST_000970,2024-06-19,93.38,Credit Card,Completed
TXN_00023601,CUST_000970,2024-07-21,92.62,Credit Card,Completed
TXN_00023602,CUST_000970,2024-08-16,92.63,ACH,Completed
TXN_00023603,CUST_000970,2024-09-17,98.54,Bank Transfer,Completed
TXN_00023604,CUST_000970,2024-10-18,97.36,PayPal,Completed
TXN_00023605,CUST_000970,2024-11-15,113.09,Wire Transfer,Completed
TXN_00023606,CUST_000970,2024-12-15,109.77,Bank Transfer,Failed
TXN_00023607,CUST_000971,2023-11-20,57.83,Bank Transfer,Completed
TXN_00023608,CUST_000971,2023-12-22,52.68,Bank Transfer,Completed
TXN_00023609,CUST_000971,2024-01-22,40.02,Bank Transfer,Completed
TXN_00023610,CUST_000971,2024-02-19,39.9,Credit Card,Completed
TXN_00023611,CUST_000971,2024-03-23,45.05,PayPal,Completed
TXN_00023612,CUST_000971,2024-04-19,44.04,Credit Card,Completed
TXN_00023613,CUST_000971,2024-05-20,65.82,Credit Card,Completed
TXN_00023614,CUST_000971,2024-06-17,49.76,Bank Transfer,Completed
TXN_00023615,CUST_000971,2024-07-18,42.31,PayPal,Completed
TXN_00023616,CUST_000971,2024-08-16,42.17,PayPal,Completed
TXN_00023617,CUST_000971,2024-09-15,44.31,Credit Card,Completed
TXN_00023618,CUST_000971,2024-10-15,45.82,Bank Transfer,Completed
TXN_00023619,CUST_000971,2024-11-14,51.52,Credit Card,Completed
TXN_00023620,CUST_000971,2024-12-15,50.92,Credit Card,Completed
TXN_00023621,CUST_000972,2023-11-23,308.61,Credit Card,Completed
TXN_00023622,CUST_000972,2023-12-20,306.57,Credit Card,Completed
