customer_id,signup_date,country,industry,subscription_type,monthly_fee
CUST_001384,2024-05-31,Germany,Finance,Basic,68.59
CUST_001385,2024-05-31,Germany,Education,Professional,260.54
CUST_001386,2024-05-31,USA,Media,Basic,40.8
CUST_001387,2024-05-31,Australia,Education,Professional,148.24
CUST_001388,2024-06-01,Germany,Retail,Professional,241.44
CUST_001389,2024-06-01,USA,Media,Basic,48.37
CUST_001390,2024-06-02,UK,Education,Basic,38.4
CUST_001391,2024-06-02,USA,Education,Enterprise,913.52
CUST_001392,2024-06-02,Singapore,Real Estate,Enterprise,610.75
CUST_001393,2024-06-02,Japan,Manufacturing,Basic,63.09
CUST_001394,2024-06-03,India,Healthcare,Basic,41.3
CUST_001395,2024-06-03,India,Consulting,Premium,1162.95
CUST_001396,2024-06-03,Canada,Manufacturing,Premium,2716.43
CUST_001397,2024-06-03,Germany,Finance,Basic,91.39
CUST_001398,2024-06-04,UK,Retail,Professional,151.65
CUST_001399,2024-06-04,USA,Healthcare,Professional,244.49
CUST_001400,2024-06-04,Singapore,Technology,Basic,88.47
CUST_001401,2024-06-04,Australia,Technology,Enterprise,867.85
CUST_001402,2024-06-04,India,Consulting,Premium,1809.27
CUST_001403,2024-06-05,Germany,Consulting,Premium,1424.52
CUST_001404,2024-06-05,Australia,Technology,Basic,67.61
CUST_001405,2024-06-05,Germany,Energy,Professional,277.8
CUST_001406,2024-06-06,USA,Energy,Professional,193.42
CUST_001407,2024-06-06,France,Finance,Basic,54.61
CUST_001408,2024-06-06,Germany,Retail,Enterprise,923.01
CUST_001409,2024-06-06,Germany,Consulting,Basic,80.33
CUST_001410,2024-06-06,USA,Manufacturing,Basic,38.37
CUST_001411,2024-06-06,Brazil,Energy,Basic,64.73
CUST_001412,2024-06-07,France,Media,Basic,54.47
CUST_001413,2024-06-07,UK,Technology,Enterprise,762.87
CUST_001414,2024-06-07,Canada,Consulting,Basic,76.89
CUST_001415,2024-06-08,UK,Energy,Basic,38.83
CUST_001416,2024-06-08,Germany,Finance,Professional,134.83
CUST_001417,2024-06-08,USA,Consulting,Basic,75.16
CUST_001418,2024-06-08,UK,Finance,Enterprise,814.14
CUST_001419,2024-06-09,Singapore,Real Estate,Basic,94.74
CUST_001420,2024-06-09,Australia,Technology,Basic,44.32
CUST_001421,2024-06-09,UK,Real Estate,Enterprise,461.22
CUST_001422,2024-06-09,Brazil,Manufacturing,Premium,1737.87
CUST_001423,2024-06-10,France,Technology,Basic,75.8
CUST_001424,2024-06-11,Australia,Energy,Basic,92.54
CUST_001425,2024-06-11,Germany,Education,Basic,56.17
CUST_001426,2024-06-11,France,Real Estate,Basic,90.71
CUST_001427,2024-06-12,USA,Technology,Enterprise,985.41
CUST_001428,2024-06-12,USA,Education,Professional,119.65
CUST_001429,2024-06-13,USA,Energy,Basic,73.35
CUST_001430,2024-06-13,USA,Manufacturing,Basic,87.44
CUST_001431,2024-06-13,Japan,Manufacturing,Basic,69.5
CUST_001432,2024-06-13,India,Consulting,Professional,133.77
CUST_001433,2024-06-14,UK,Media,Professional,172.06
CUST_001434,2024-06-14,Germany,Healthcare,Enterprise,660.66
CUST_001435,2024-06-14,USA,Media,Basic,97.09
CUST_001436,2024-06-14,Brazil,Retail,Premium,2031.74
CUST_001437,2024-06-15,Brazil,Education,Professional,262.45
CUST_001438,2024-06-15,Australia,Education,Professional,196.37
CUST_001439,2024-06-15,Germany,Real Estate,Basic,91.1
CUST_001440,2024-06-16,France,Technology,Basic,64.13
CUST_001441,2024-06-16,UK,Finance,Enterprise,606.93
CUST_001442,2024-06-16,USA,Retail,Basic,34.4
CUST_001443,2024-06-16,USA,Manufacturing,Premium,1422.03
CUST_001444,2024-06-18,Germany,Finance,Professional,130.47
CUST_001445,2024-06-18,Australia,Consulting,Enterprise,801.11
CUST_001446,2024-06-19,UK,Healthcare,Professional,231.22
CUST_001447,2024-06-19,Australia,Media,Professional,261.23
CUST_001448,2024-06-19,USA,Healthcare,Enterprise,636.06
CUST_001449,2024-06-19,Germany,Real Estate,Basic,62.53
CUST_001450,2024-06-20,UK,Consulting,Basic,40.29
CUST_001451,2024-06-20,USA,Media,Enterprise,314.71
CUST_001452,2024-06-21,USA,Technology,Professional,124.58
CUST_001453,2024-06-21,Germany,Consulting,Basic,40.28
CUST_001454,2024-06-21,Singapore,Energy,Basic,31.74
CUST_001455,2024-06-21,UK,Consulting,Basic,39.28
CUST_001456,2024-06-21,USA,Finance,Basic,47.08
CUST_001457,2024-06-21,Canada,Finance,Premium,2032.28
CUST_001458,2024-06-21,USA,Media,Professional,218.87
CUST_001459,2024-06-23,Canada,Consulting,Enterprise,745.34
CUST_001460,2024-06-23,UK,Manufacturing,Basic,95.31
CUST_001461,2024-06-23,UK,Retail,Professional,188.84
CUST_001462,2024-06-23,Australia,Real Estate,Basic,89.71
CUST_001463,2024-06-23,UK,Finance,Enterprise,452.55
CUST_001464,2024-06-23,Australia,Media,Premium,2200.68
CUST_001465,2024-06-23,Australia,Consulting,Basic,86.43
CUST_001466,2024-06-24,France,Finance,Professional,223.64
CUST_001467,2024-06-24,USA,Energy,Professional,151.9
CUST_001468,2024-06-24,Canada,Education,Basic,93.56
CUST_001469,2024-06-25,Australia,Consulting,Professional,217.12
CUST_001470,2024-06-27,India,Retail,Basic,55.47
CUST_001471,2024-06-27,USA,Finance,Professional,120.71
CUST_001472,2024-06-27,USA,Retail,Professional,203.54
CUST_001473,2024-06-28,Australia,Energy,Basic,76.91
CUST_001474,2024-06-29,Germany,Finance,Professional,220.1
CUST_001475,2024-06-29,UK,Finance,Premium,1950.74
CUST_001476,2024-06-29,Japan,Consulting,Professional,218.96
CUST_001477,2024-06-29,Canada,Energy,Professional,199.67
CUST_001478,2024-07-01,Brazil,Healthcare,Professional,117.64
CUST_001479,2024-07-01,Canada,Finance,Enterprise,930.39
CUST_001480,2024-07-01,USA,Energy,Enterprise,878.27
CUST_001481,2024-07-02,USA,Media,Basic,65.54
CUST_001482,2024-07-02,UK,Education,Premium,2748.65
CUST_001483,2024-07-02,Japan,Energy,Professional,184.79
CUST_001484,2024-07-03,Canada,Real Estate,Professional,256.91
CUST_001485,2024-07-03,India,Media,Professional,169.1
CUST_001486,2024-07-03,UK,Consulting,Basic,35.84
CUST_001487,2024-07-03,Australia,Finance,Professional,149.9
CUST_001488,2024-07-03,UK,Retail,Basic,92.71
CUST_001489,2024-07-04,Japan,Healthcare,Basic,48.83
CUST_001490,2024-07-04,Canada,Energy,Premium,1816.29
CUST_001491,2024-07-04,UK,Retail,Basic,29.38
CUST_001492,2024-07-05,Canada,Technology,Enterprise,703.59
CUST_001493,2024-07-05,Germany,Healthcare,Premium,2038.52
CUST_001494,2024-07-05,USA,Media,Professional,229.91
CUST_001495,2024-07-05,Canada,Education,Enterprise,585.19
CUST_001496,2024-07-05,USA,Healthcare,Enterprise,407.35
CUST_001497,2024-07-05,Germany,Consulting,Basic,46.75
CUST_001498,2024-07-06,USA,Energy,Enterprise,595.49
CUST_001499,2024-07-06,USA,Education,Basic,71.83
CUST_001500,2024-07-07,USA,Media,Enterprise,827.48
CUST_001501,2024-07-07,Canada,Media,Enterprise,685.47
CUST_001502,2024-07-07,USA,Energy,Professional,195.49
CUST_001503,2024-07-07,France,Education,Enterprise,690.37
CUST_001504,2024-07-07,Brazil,Real Estate,Basic,46.76
CUST_001505,2024-07-08,Canada,Manufacturing,Basic,69.44
CUST_001506,2024-07-08,Germany,Media,Basic,80.5
CUST_001507,2024-07-08,UK,Healthcare,Basic,81.35
CUST_001508,2024-07-08,France,Real Estate,Basic,83.82
CUST_001509,2024-07-08,Canada,Finance,Professional,119.06
CUST_001510,2024-07-08,USA,Energy,Enterprise,579.39
CUST_001511,2024-07-09,USA,Education,Professional,259.17
CUST_001512,2024-07-09,Canada,Consulting,Basic,77.79
CUST_001513,2024-07-10,USA,Technology,Basic,40.25
CUST_001514,2024-07-10,India,Technology,Professional,259.87
CUST_001515,2024-07-10,Canada,Finance,Professional,193.33
CUST_001516,2024-07-11,USA,Consulting,Professional,186.08
CUST_001517,2024-07-11,Australia,Healthcare,Basic,47.42
CUST_001518,2024-07-11,USA,Education,Basic,34.6
CUST_001519,2024-07-12,UK,Technology,Premium,2447.99
CUST_001520,2024-07-12,USA,Media,Professional,221.79
CUST_001521,2024-07-12,USA,Energy,Premium,1571.94
CUST_001522,2024-07-12,USA,Consulting,Professional,110.49
CUST_001523,2024-07-12,Canada,Finance,Professional,227.06
CUST_001524,2024-07-13,UK,Real Estate,Basic,29.75
CUST_001525,2024-07-13,UK,Energy,Basic,49.02
CUST_001526,2024-07-13,USA,Technology,Professional,255.79
CUST_001527,2024-07-13,USA,Energy,Basic,65.11
CUST_001528,2024-07-14,France,Retail,Premium,2229.38
CUST_001529,2024-07-14,France,Technology,Basic,54.18
CUST_001530,2024-07-15,USA,Technology,Premium,2950.29
CUST_001531,2024-07-15,USA,Healthcare,Basic,98.78
CUST_001532,2024-07-15,France,Media,Professional,169.63
CUST_001533,2024-07-16,France,Media,Basic,57.38
CUST_001534,2024-07-16,USA,Retail,Premium,2034.49
CUST_001535,2024-07-16,USA,Healthcare,Professional,282.84
CUST_001536,2024-07-17,Canada,Energy,Professional,155.9
CUST_001537,2024-07-18,UK,Energy,Basic,93.05
CUST_001538,2024-07-18,France,Education,Enterprise,542.23
CUST_001539,2024-07-19,India,Manufacturing,Basic,44.84
CUST_001540,2024-07-19,USA,Retail,Premium,1908.52
CUST_001541,2024-07-19,Canada,Media,Enterprise,701.43
CUST_001542,2024-07-19,USA,Manufacturing,Professional,134.01
CUST_001543,2024-07-20,Canada,Energy,Professional,120.29
CUST_001544,2024-07-20,UK,Healthcare,Basic,64.22
CUST_001545,2024-07-20,France,Education,Basic,95.29
CUST_001546,2024-07-21,Germany,Energy,Premium,2912.42
CUST_001547,2024-07-21,UK,Energy,Enterprise,868.2
CUST_001548,2024-07-21,USA,Consulting,Professional,149.03
CUST_001549,2024-07-21,Singapore,Real Estate,Basic,96.62
CUST_001550,2024-07-21,USA,Consulting,Professional,195.73
CUST_001551,2024-07-21,USA,Retail,Professional,250.49
CUST_001552,2024-07-21,Brazil,Real Estate,Professional,235.32
CUST_001553,2024-07-22,USA,Consulting,Professional,271.4
CUST_001554,2024-07-22,Canada,Real Estate,Basic,37.14
CUST_001555,2024-07-22,France,Healthcare,Professional,175.53
CUST_001556,2024-07-23,France,Retail,Basic,76.38
CUST_001557,2024-07-24,Canada,Retail,Basic,85.01
CUST_001558,2024-07-24,USA,Media,Enterprise,967.81
CUST_001559,2024-07-24,Canada,Energy,Basic,66.5
CUST_001560,2024-07-25,USA,Manufacturing,Basic,46.38
CUST_001561,2024-07-25,USA,Healthcare,Basic,56.93
CUST_001562,2024-07-25,USA,Education,Professional,114.21
CUST_001563,2024-07-26,Canada,Finance,Professional,194.31
CUST_001564,2024-07-26,Canada,Education,Basic,44.3
CUST_001565,2024-07-27,India,Consulting,Enterprise,487.35
CUST_001566,2024-07-27,Australia,Retail,Enterprise,648.3
CUST_001567,2024-07-27,India,Retail,Professional,145.97
CUST_001568,2024-07-27,USA,Retail,Professional,273.55
CUST_001569,2024-07-27,Canada,Retail,Professional,144.84
CUST_001570,2024-07-27,Germany,Retail,Basic,87.54
CUST_001571,2024-07-28,UK,Education,Enterprise,408.2
CUST_001572,2024-07-29,France,Healthcare,Professional,122.98
CUST_001573,2024-07-29,USA,Healthcare,Basic,76.31
CUST_001574,2024-07-29,Brazil,Real Estate,Professional,221.77
CUST_001575,2024-07-29,Australia,Energy,Professional,290.6
CUST_001576,2024-07-29,France,Real Estate,Basic,54.98
CUST_001577,2024-07-29,Canada,Education,Professional,197.47
CUST_001578,2024-07-30,UK,Consulting,Professional,272.75
CUST_001579,2024-07-30,India,Real Estate,Basic,41.8
CUST_001580,2024-07-30,Japan,Energy,Basic,48.62
CUST_001581,2024-07-30,UK,Retail,Basic,81.51
CUST_001582,2024-07-31,UK,Finance,Professional,109.83
CUST_001583,2024-07-31,USA,Media,Professional,194.66
CUST_001584,2024-08-01,Brazil,Energy,Basic,31.28
CUST_001585,2024-08-01,Australia,Education,Professional,177.74
CUST_001586,2024-08-01,France,Finance,Basic,61.0
CUST_001587,2024-08-01,USA,Healthcare,Basic,77.88
CUST_001588,2024-08-01,USA,Real Estate,Basic,51.1
CUST_001589,2024-08-01,France,Technology,Enterprise,307.27
CUST_001590,2024-08-02,Australia,Retail,Professional,174.89
CUST_001591,2024-08-02,USA,Healthcare,Basic,51.78
CUST_001592,2024-08-02,UK,Consulting,Basic,89.33
CUST_001593,2024-08-02,Germany,Finance,Professional,208.71
CUST_001594,2024-08-02,UK,Retail,Basic,47.86
CUST_001595,2024-08-03,Japan,Consulting,Enterprise,539.17
CUST_001596,2024-08-03,UK,Finance,Enterprise,648.14
CUST_001597,2024-08-03,India,Retail,Basic,58.34
CUST_001598,2024-08-04,UK,Education,Professional,172.02
CUST_001599,2024-08-04,India,Media,Enterprise,494.74
CUST_001600,2024-08-04,USA,Finance,Basic,69.0
CUST_001601,2024-08-05,Germany,Consulting,Professional,236.2
CUST_001602,2024-08-05,USA,Healthcare,Enterprise,803.57
CUST_001603,2024-08-05,Canada,Retail,Enterprise,687.74
CUST_001604,2024-08-05,Japan,Media,Professional,138.21
CUST_001605,2024-08-06,UK,Finance,Professional,193.6
CUST_001606,2024-08-06,USA,Technology,Professional,134.32
CUST_001607,2024-08-06,USA,Real Estate,Professional,125.89
CUST_001608,2024-08-06,USA,Energy,Basic,66.38
CUST_001609,2024-08-06,USA,Education,Basic,83.97
CUST_001610,2024-08-06,Canada,Manufacturing,Professional,149.19
CUST_001611,2024-08-07,Germany,Consulting,Basic,32.34
CUST_001612,2024-08-07,USA,Healthcare,Basic,77.34
CUST_001613,2024-08-07,USA,Technology,Enterprise,449.83
CUST_001614,2024-08-08,USA,Manufacturing,Basic,62.36
CUST_001615,2024-08-08,USA,Healthcare,Basic,60.49
CUST_001616,2024-08-08,Germany,Education,Professional,150.95
CUST_001617,2024-08-08,USA,Education,Basic,68.22
CUST_001618,2024-08-08,UK,Manufacturing,Basic,53.09
CUST_001619,2024-08-08,USA,Media,Premium,1241.47
CUST_001620,2024-08-08,France,Consulting,Professional,138.79
CUST_001621,2024-08-10,UK,Consulting,Professional,228.97
CUST_001622,2024-08-10,Germany,Energy,Professional,133.91
CUST_001623,2024-08-10,Canada,Manufacturing,Basic,53.86
CUST_001624,2024-08-10,Germany,Energy,Professional,196.5
CUST_001625,2024-08-11,Japan,Real Estate,Professional,276.93
CUST_001626,2024-08-11,Germany,Media,Basic,71.96
CUST_001627,2024-08-11,France,Real Estate,Basic,73.22
CUST_001628,2024-08-11,UK,Finance,Basic,89.78
CUST_001629,2024-08-11,Canada,Education,Basic,58.53
CUST_001630,2024-08-12,UK,Consulting,Enterprise,699.15
CUST_001631,2024-08-12,USA,Healthcare,Professional,114.82
CUST_001632,2024-08-12,UK,Education,Basic,44.98
CUST_001633,2024-08-12,Australia,Education,Basic,74.71
CUST_001634,2024-08-13,Germany,Manufacturing,Professional,220.08
CUST_001635,2024-08-13,France,Media,Professional,153.25
CUST_001636,2024-08-14,USA,Real Estate,Basic,83.67
CUST_001637,2024-08-14,Canada,Education,Professional,248.58
CUST_001638,2024-08-14,Japan,Energy,Enterprise,974.87
CUST_001639,2024-08-15,Japan,Media,Professional,132.46
CUST_001640,2024-08-15,UK,Technology,Enterprise,386.53
CUST_001641,2024-08-15,Germany,Retail,Basic,75.34
CUST_001642,2024-08-16,Japan,Healthcare,Enterprise,446.4
CUST_001643,2024-08-16,Germany,Media,Basic,36.21
CUST_001644,2024-08-16,UK,Healthcare,Enterprise,954.76
CUST_001645,2024-08-16,Brazil,Real Estate,Basic,67.39
CUST_001646,2024-08-16,USA,Technology,Enterprise,838.65
CUST_001647,2024-08-17,UK,Energy,Professional,252.0
CUST_001648,2024-08-17,India,Healthcare,Basic,36.27
CUST_001649,2024-08-17,France,Consulting,Basic,39.87
CUST_001650,2024-08-17,UK,Media,Enterprise,515.56
CUST_001651,2024-08-17,UK,Retail,Premium,2474.19
CUST_001652,2024-08-18,Germany,Real Estate,Basic,72.85
CUST_001653,2024-08-18,USA,Finance,Basic,65.87
CUST_001654,2024-08-19,UK,Finance,Basic,31.0
CUST_001655,2024-08-19,UK,Education,Professional,271.07
CUST_001656,2024-08-19,Canada,Education,Professional,271.85
CUST_001657,2024-08-19,Canada,Real Estate,Basic,97.25
CUST_001658,2024-08-19,USA,Energy,Professional,285.97
CUST_001659,2024-08-20,Germany,Energy,Basic,60.14
CUST_001660,2024-08-20,Australia,Energy,Enterprise,422.93
CUST_001661,2024-08-20,Germany,Consulting,Basic,60.96
CUST_001662,2024-08-20,Australia,Consulting,Professional,186.0
CUST_001663,2024-08-21,Australia,Energy,Enterprise,515.76
CUST_001664,2024-08-21,Australia,Education,Professional,195.33
CUST_001665,2024-08-21,USA,Retail,Professional,259.94
CUST_001666,2024-08-21,France,Real Estate,Professional,160.57
CUST_001667,2024-08-22,USA,Media,Basic,47.19
CUST_001668,2024-08-22,Brazil,Manufacturing,Professional,101.11
CUST_001669,2024-08-22,Brazil,Energy,Enterprise,869.77
CUST_001670,2024-08-22,France,Finance,Professional,167.78
CUST_001671,2024-08-23,Brazil,Real Estate,Professional,206.02
CUST_001672,2024-08-23,France,Real Estate,Basic,95.29
CUST_001673,2024-08-23,Germany,Real Estate,Professional,158.92
CUST_001674,2024-08-24,USA,Media,Basic,84.86
CUST_001675,2024-08-24,UK,Consulting,Basic,45.19
CUST_001676,2024-08-24,USA,Technology,Professional,208.64
CUST_001677,2024-08-24,Brazil,Retail,Professional,181.35
CUST_001678,2024-08-24,USA,Energy,Basic,59.6
CUST_001679,2024-08-24,Canada,Retail,Basic,40.43
CUST_001680,2024-08-24,Japan,Media,Professional,264.69
CUST_001681,2024-08-24,Australia,Retail,Basic,47.41
CUST_001682,2024-08-24,Canada,Media,Basic,72.77
CUST_001683,2024-08-25,India,Energy,Professional,251.91
CUST_001684,2024-08-25,UK,Consulting,Basic,85.53
CUST_001685,2024-08-25,USA,Manufacturing,Professional,155.94
CUST_001686,2024-08-25,USA,Energy,Professional,260.76
CUST_001687,2024-08-25,USA,Media,Professional,136.6
CUST_001688,2024-08-26,Australia,Healthcare,Enterprise,426.69
CUST_001689,2024-08-26,Australia,Manufacturing,Basic,36.72
CUST_001690,2024-08-26,USA,Real Estate,Professional,222.55
CUST_001691,2024-08-26,UK,Manufacturing,Professional,239.09
CUST_001692,2024-08-26,USA,Real Estate,Basic,42.15
CUST_001693,2024-08-26,USA,Technology,Enterprise,405.5
CUST_001694,2024-08-26,USA,Energy,Professional,103.43
CUST_001695,2024-08-27,USA,Healthcare,Professional,155.42
CUST_001696,2024-08-27,UK,Finance,Enterprise,799.64
CUST_001697,2024-08-27,Brazil,Technology,Basic,45.3
CUST_001698,2024-08-28,Brazil,Finance,Premium,1028.45
CUST_001699,2024-08-28,Japan,Retail,Enterprise,538.34
CUST_001700,2024-08-29,USA,Manufacturing,Professional,256.15
CUST_001701,2024-08-29,USA,Real Estate,Basic,98.86
CUST_001702,2024-08-29,Singapore,Real Estate,Basic,77.79
CUST_001703,2024-08-29,Canada,Technology,Enterprise,530.17
CUST_001704,2024-08-29,Japan,Finance,Premium,1111.08
CUST_001705,2024-08-30,USA,Media,Basic,34.0
CUST_001706,2024-08-30,UK,Real Estate,Basic,41.71
CUST_001707,2024-08-30,USA,Manufacturing,Basic,86.21
CUST_001708,2024-08-30,Australia,Technology,Professional,123.39
CUST_001709,2024-08-30,UK,Retail,Professional,175.96
CUST_001710,2024-08-30,USA,Real Estate,Basic,46.3
CUST_001711,2024-08-30,Australia,Technology,Professional,138.84
CUST_001712,2024-08-31,Australia,Healthcare,Basic,65.48
CUST_001713,2024-08-31,Japan,Retail,Professional,193.57
CUST_001714,2024-08-31,Germany,Manufacturing,Professional,286.24
CUST_001715,2024-08-31,Japan,Finance,Professional,224.83
CUST_001716,2024-08-31,France,Technology,Premium,2488.45
CUST_001717,2024-08-31,Australia,Energy,Professional,203.19
CUST_001718,2024-09-01,Canada,Manufacturing,Basic,62.69
CUST_001719,2024-09-01,USA,Manufacturing,Professional,138.74
CUST_001720,2024-09-01,Brazil,Technology,Enterprise,903.56
CUST_001721,2024-09-01,UK,Retail,Professional,293.65
CUST_001722,2024-09-02,USA,Retail,Premium,2264.82
CUST_001723,2024-09-02,Singapore,Education,Professional,102.01
CUST_001724,2024-09-03,Australia,Manufacturing,Professional,215.94
CUST_001725,2024-09-03,France,Media,Basic,84.24
CUST_001726,2024-09-03,Germany,Technology,Professional,292.77
CUST_001727,2024-09-04,Canada,Consulting,Basic,83.84
CUST_001728,2024-09-04,India,Real Estate,Basic,77.19
CUST_001729,2024-09-04,Germany,Finance,Professional,173.28
CUST_001730,2024-09-04,Canada,Healthcare,Professional,148.74
CUST_001731,2024-09-05,USA,Real Estate,Basic,35.4
CUST_001732,2024-09-05,France,Consulting,Professional,166.68
CUST_001733,2024-09-05,USA,Technology,Professional,110.96
CUST_001734,2024-09-05,Germany,Finance,Professional,239.27
CUST_001735,2024-09-06,Japan,Healthcare,Basic,37.81
CUST_001736,2024-09-06,USA,Retail,Enterprise,520.72
CUST_001737,2024-09-06,France,Energy,Professional,256.71
CUST_001738,2024-09-06,Japan,Education,Enterprise,862.87
CUST_001739,2024-09-06,India,Real Estate,Professional,245.64
CUST_001740,2024-09-06,Germany,Technology,Professional,236.85
CUST_001741,2024-09-07,USA,Education,Professional,243.88
CUST_001742,2024-09-07,USA,Manufacturing,Enterprise,928.06
CUST_001743,2024-09-08,France,Real Estate,Professional,240.33
CUST_001744,2024-09-08,UK,Energy,Basic,49.63
CUST_001745,2024-09-08,USA,Real Estate,Professional,136.96
CUST_001746,2024-09-08,USA,Finance,Professional,207.72
CUST_001747,2024-09-09,Brazil,Education,Enterprise,811.68
CUST_001748,2024-09-09,France,Manufacturing,Basic,89.74
CUST_001749,2024-09-09,Japan,Consulting,Enterprise,939.13
CUST_001750,2024-09-09,USA,Energy,Professional,131.07
CUST_001751,2024-09-10,USA,Energy,Enterprise,407.52
CUST_001752,2024-09-10,Singapore,Manufacturing,Basic,86.36
CUST_001753,2024-09-11,Brazil,Energy,Professional,172.42
CUST_001754,2024-09-11,Singapore,Technology,Professional,254.18
CUST_001755,2024-09-11,Japan,Energy,Basic,55.53
CUST_001756,2024-09-11,UK,Finance,Basic,90.81
CUST_001757,2024-09-11,Singapore,Consulting,Enterprise,898.78
CUST_001758,2024-09-12,Japan,Consulting,Premium,1476.57
CUST_001759,2024-09-12,USA,Healthcare,Basic,75.08
CUST_001760,2024-09-12,USA,Energy,Basic,86.33
CUST_001761,2024-09-12,USA,Retail,Professional,203.81
CUST_001762,2024-09-12,USA,Real Estate,Basic,82.6
CUST_001763,2024-09-13,USA,Finance,Basic,71.91
CUST_001764,2024-09-13,Singapore,Education,Enterprise,585.86
CUST_001765,2024-09-13,India,Education,Professional,121.09
CUST_001766,2024-09-13,USA,Energy,Enterprise,760.22
CUST_001767,2024-09-14,UK,Technology,Basic,87.46
CUST_001768,2024-09-15,USA,Finance,Basic,41.5
CUST_001769,2024-09-15,USA,Technology,Basic,43.15
CUST_001770,2024-09-15,Canada,Real Estate,Basic,42.41
CUST_001771,2024-09-16,USA,Technology,Enterprise,698.71
CUST_001772,2024-09-16,USA,Media,Basic,75.05
CUST_001773,2024-09-16,Japan,Energy,Basic,72.68
CUST_001774,2024-09-16,USA,Consulting,Professional,150.19
CUST_001775,2024-09-17,UK,Education,Professional,143.14
CUST_001776,2024-09-17,Australia,Healthcare,Basic,29.92
CUST_001777,2024-09-17,France,Retail,Professional,230.15
CUST_001778,2024-09-17,USA,Healthcare,Professional,192.61
CUST_001779,2024-09-18,USA,Technology,Professional,171.19
CUST_001780,2024-09-18,USA,Media,Professional,263.41
CUST_001781,2024-09-19,UK,Technology,Enterprise,875.55
CUST_001782,2024-09-19,USA,Manufacturing,Professional,204.8
CUST_001783,2024-09-19,Germany,Healthcare,Professional,265.89
CUST_001784,2024-09-19,France,Healthcare,Professional,287.92
CUST_001785,2024-09-20,Australia,Energy,Enterprise,366.98
CUST_001786,2024-09-20,UK,Retail,Professional,205.33
CUST_001787,2024-09-20,Japan,Retail,Premium,1385.24
CUST_001788,2024-09-20,Brazil,Retail,Basic,68.9
CUST_001789,2024-09-20,USA,Finance,Professional,210.68
CUST_001790,2024-09-20,Canada,Energy,Professional,182.04
CUST_001791,2024-09-20,Germany,Healthcare,Enterprise,835.4
CUST_001792,2024-09-20,UK,Consulting,Enterprise,549.57
CUST_001793,2024-09-21,UK,Real Estate,Basic,78.18
CUST_001794,2024-09-21,Germany,Media,Enterprise,916.98
CUST_001795,2024-09-21,USA,Finance,Basic,84.47
CUST_001796,2024-09-21,India,Energy,Basic,57.11
CUST_001797,2024-09-21,Germany,Education,Professional,230.51
CUST_001798,2024-09-21,Germany,Energy,Professional,298.69
CUST_001799,2024-09-21,USA,Real Estate,Professional,285.7
CUST_001800,2024-09-21,UK,Education,Professional,209.02
CUST_001801,2024-09-22,USA,Education,Professional,267.97
CUST_001802,2024-09-22,USA,Media,Basic,82.49
CUST_001803,2024-09-22,USA,Media,Basic,86.83
CUST_001804,2024-09-22,Japan,Education,Basic,71.59
CUST_001805,2024-09-22,Brazil,Consulting,Premium,2090.25
CUST_001806,2024-09-23,France,Media,Basic,82.6
CUST_001807,2024-09-23,UK,Manufacturing,Enterprise,551.01
CUST_001808,2024-09-23,UK,Real Estate,Basic,60.32
CUST_001809,2024-09-23,Germany,Media,Enterprise,299.14
CUST_001810,2024-09-23,Australia,Technology,Basic,97.81
CUST_001811,2024-09-23,Canada,Consulting,Basic,30.14
CUST_001812,2024-09-23,USA,Finance,Enterprise,994.39
CUST_001813,2024-09-23,USA,Manufacturing,Basic,29.46
CUST_001814,2024-09-24,USA,Retail,Enterprise,449.38
CUST_001815,2024-09-24,Australia,Education,Professional,103.34
CUST_001816,2024-09-24,Australia,Manufacturing,Basic,93.34
CUST_001817,2024-09-24,Germany,Energy,Basic,67.94
CUST_001818,2024-09-24,USA,Consulting,Professional,129.94
CUST_001819,2024-09-24,Brazil,Technology,Basic,61.23
CUST_001820,2024-09-25,USA,Finance,Basic,38.69
CUST_001821,2024-09-25,USA,Education,Enterprise,921.74
CUST_001822,2024-09-26,Germany,Retail,Professional,145.6
CUST_001823,2024-09-26,Australia,Manufacturing,Basic,35.43
CUST_001824,2024-09-26,Germany,Media,Professional,212.81
CUST_001825,2024-09-27,France,Retail,Premium,2467.53
CUST_001826,2024-09-27,Australia,Education,Basic,84.5
CUST_001827,2024-09-27,Japan,Finance,Basic,63.18
CUST_001828,2024-09-27,USA,Consulting,Basic,86.37
CUST_001829,2024-09-27,UK,Healthcare,Professional,218.05
CUST_001830,2024-09-28,France,Manufacturing,Enterprise,325.16
CUST_001831,2024-09-28,Germany,Consulting,Professional,175.31
CUST_001832,2024-09-29,USA,Technology,Basic,93.53
CUST_001833,2024-09-29,Germany,Education,Professional,168.59
CUST_001834,2024-09-29,Japan,Media,Basic,58.16
CUST_001835,2024-09-29,USA,Healthcare,Professional,272.96
CUST_001836,2024-09-29,USA,Retail,Basic,81.34
CUST_001837,2024-09-29,Canada,Consulting,Basic,94.01
CUST_001838,2024-09-29,France,Media,Basic,32.79
CUST_001839,2024-09-29,USA,Energy,Basic,31.88
CUST_001840,2024-09-29,Australia,Energy,Basic,68.54
CUST_001841,2024-09-30,Australia,Education,Basic,64.17
CUST_001842,2024-09-30,Australia,Retail,Basic,39.72
CUST_001843,2024-09-30,Canada,Media,Professional,293.21
CUST_001844,2024-09-30,Brazil,Consulting,Basic,69.27
