customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,country,industry,subscription_type
CUST_001883,30,2,69.21000000000001,2,1,1,211,4,Hibernating,Germany,Energy,Basic
CUST_001884,28,3,363.96,2,2,2,222,6,Hibernating,France,Finance,Professional
CUST_001885,30,3,280.77,2,2,1,221,5,Hibernating,USA,Retail,Basic
CUST_001886,28,3,1610.1100000000001,2,2,3,223,7,Hibernating,Germany,Consulting,Enterprise
CUST_001887,28,3,803.52,2,2,2,222,6,Hibernating,UK,Real Estate,Professional
CUST_001888,27,3,3705.03,2,2,4,224,8,Hibernating,France,Technology,Premium
CUST_001889,27,3,770.0799999999999,2,2,2,222,6,Hibernating,Japan,Manufacturing,Professional
CUST_001890,25,3,2989.59,2,2,4,224,8,Hibernating,France,Education,Enterprise
CUST_001891,24,3,162.8,2,2,1,221,5,Hibernating,UK,Technology,Basic
CUST_001892,27,3,1527.02,2,2,3,223,7,Hibernating,USA,Media,Enterprise
CUST_001893,24,3,214.14,2,2,1,221,5,Hibernating,Australia,Media,Basic
CUST_001894,28,3,915.63,2,2,3,223,7,Hibernating,France,Healthcare,Professional
CUST_001895,23,3,8967.81,2,2,5,225,9,Hibernating,USA,Real Estate,Premium
CUST_001896,54,2,76.0,1,1,1,111,3,Hibernating,USA,Energy,Basic
CUST_001897,24,3,655.32,2,2,2,222,6,Hibernating,France,Retail,Professional
CUST_001898,26,3,704.78,2,2,2,222,6,Hibernating,USA,Real Estate,Professional
CUST_001899,27,3,104.08000000000001,2,2,1,221,5,Hibernating,Germany,Technology,Basic
CUST_001900,27,3,587.37,2,2,2,222,6,Hibernating,USA,Energy,Professional
CUST_001901,24,3,6391.05,2,2,5,225,9,Hibernating,USA,Real Estate,Premium
CUST_001902,25,2,2625.38,2,1,4,214,7,Hibernating,Australia,Finance,Premium
CUST_001903,24,3,5632.0,2,2,5,225,9,Hibernating,USA,Education,Premium
CUST_001904,23,3,149.32999999999998,2,2,1,221,5,Hibernating,UK,Manufacturing,Basic
CUST_001905,25,3,160.36,2,2,1,221,5,Hibernating,USA,Energy,Basic
CUST_001906,23,3,734.32,2,2,2,222,6,Hibernating,Canada,Technology,Professional
CUST_001907,23,3,927.94,2,2,3,223,7,Hibernating,USA,Media,Professional
CUST_001908,22,3,959.0799999999999,3,2,3,323,8,Potential Loyalists,USA,Technology,Professional
CUST_001909,21,3,1526.9099999999999,3,2,3,323,8,Potential Loyalists,UK,Manufacturing,Enterprise
CUST_001910,23,3,907.44,2,2,3,223,7,Hibernating,Japan,Education,Professional
CUST_001911,55,2,79.93,1,1,1,111,3,Hibernating,UK,Finance,Basic
CUST_001912,23,3,216.69,2,2,1,221,5,Hibernating,Australia,Media,Basic
CUST_001913,23,3,296.14,2,2,1,221,5,Hibernating,USA,Consulting,Basic
CUST_001914,23,3,597.83,2,2,2,222,6,Hibernating,Germany,Retail,Professional
CUST_001915,21,3,131.31,3,2,1,321,6,About to Sleep,Japan,Consulting,Basic
CUST_001916,23,3,3077.87,2,2,4,224,8,Hibernating,UK,Manufacturing,Enterprise
CUST_001917,21,3,219.4,3,2,1,321,6,About to Sleep,Japan,Education,Basic
CUST_001918,23,3,143.75,2,2,1,221,5,Hibernating,Germany,Finance,Basic
CUST_001919,22,3,229.08,3,2,1,321,6,About to Sleep,India,Finance,Basic
CUST_001920,23,3,894.0999999999999,2,2,3,223,7,Hibernating,India,Retail,Professional
CUST_001921,22,3,256.33,3,2,1,321,6,About to Sleep,Germany,Manufacturing,Basic
CUST_001922,19,3,930.52,3,2,3,323,8,Potential Loyalists,Germany,Energy,Professional
CUST_001923,21,3,986.07,3,2,3,323,8,Potential Loyalists,USA,Media,Professional
CUST_001924,23,2,502.64,2,1,2,212,5,Hibernating,Singapore,Finance,Professional
CUST_001925,21,3,305.12,3,2,1,321,6,About to Sleep,Canada,Consulting,Basic
CUST_001926,21,3,111.62,3,2,1,321,6,About to Sleep,UK,Education,Basic
CUST_001927,20,3,9503.619999999999,3,2,5,325,10,Potential Loyalists,France,Energy,Premium
CUST_001928,20,3,159.28,3,2,1,321,6,About to Sleep,France,Healthcare,Basic
CUST_001929,17,2,571.3199999999999,3,1,2,312,6,About to Sleep,UK,Finance,Professional
CUST_001930,21,2,2128.98,3,1,4,314,8,Potential Loyalists,UK,Education,Enterprise
CUST_001931,21,3,964.98,3,2,3,323,8,Potential Loyalists,Australia,Media,Professional
CUST_001932,19,3,197.9,3,2,1,321,6,About to Sleep,UK,Manufacturing,Basic
CUST_001933,16,3,130.13,3,2,1,321,6,About to Sleep,USA,Manufacturing,Basic
CUST_001934,18,2,255.76,3,1,1,311,5,About to Sleep,UK,Retail,Professional
CUST_001935,19,3,101.19,3,2,1,321,6,About to Sleep,France,Finance,Basic
CUST_001936,20,3,238.55,3,2,1,321,6,About to Sleep,UK,Consulting,Basic
CUST_001937,17,3,2317.51,3,2,4,324,9,Potential Loyalists,USA,Consulting,Enterprise
CUST_001938,18,3,823.8599999999999,3,2,2,322,7,About to Sleep,USA,Retail,Professional
CUST_001939,20,3,2932.13,3,2,4,324,9,Potential Loyalists,USA,Retail,Enterprise
CUST_001940,17,3,114.74,3,2,1,321,6,About to Sleep,Germany,Education,Basic
CUST_001941,16,3,477.65999999999997,3,2,2,322,7,About to Sleep,Germany,Real Estate,Professional
CUST_001942,19,2,133.58,3,1,1,311,5,About to Sleep,India,Consulting,Basic
CUST_001943,15,3,4470.139999999999,4,2,4,424,10,Potential Loyalists,Brazil,Education,Premium
CUST_001944,16,3,646.74,3,2,2,322,7,About to Sleep,Brazil,Media,Professional
CUST_001945,18,3,437.29999999999995,3,2,2,322,7,About to Sleep,France,Finance,Professional
CUST_001946,18,3,349.58,3,2,2,322,7,About to Sleep,Australia,Retail,Professional
CUST_001947,17,3,936.1700000000001,3,2,3,323,8,Potential Loyalists,Canada,Technology,Professional
CUST_001948,43,2,987.15,1,1,3,113,5,Hibernating,Canada,Media,Enterprise
CUST_001949,15,3,2726.15,4,2,4,424,10,Potential Loyalists,USA,Retail,Enterprise
CUST_001950,15,3,1573.1100000000001,4,2,3,423,9,Potential Loyalists,Germany,Healthcare,Enterprise
CUST_001951,12,3,297.74,4,2,1,421,7,New Customers,UK,Real Estate,Basic
CUST_001952,12,3,288.34000000000003,4,2,1,421,7,New Customers,Brazil,Real Estate,Basic
CUST_001953,13,3,909.12,4,2,3,423,9,Potential Loyalists,Japan,Real Estate,Professional
CUST_001954,12,3,189.5,4,2,1,421,7,New Customers,Germany,Media,Basic
CUST_001955,44,2,152.58999999999997,1,1,1,111,3,Hibernating,France,Technology,Basic
CUST_001956,16,3,264.28,3,2,1,321,6,About to Sleep,USA,Media,Basic
CUST_001957,12,3,8171.74,4,2,5,425,11,Potential Loyalists,USA,Media,Premium
CUST_001958,11,3,233.84,4,2,1,421,7,New Customers,India,Consulting,Basic
CUST_001959,12,3,242.34,4,2,1,421,7,New Customers,Canada,Energy,Basic
CUST_001960,11,3,2176.43,4,2,4,424,10,Potential Loyalists,Canada,Technology,Enterprise
CUST_001961,14,3,623.08,4,2,2,422,8,New Customers,India,Real Estate,Professional
CUST_001962,11,3,296.07,4,2,1,421,7,New Customers,Australia,Technology,Basic
CUST_001963,40,2,140.45,1,1,1,111,3,Hibernating,Singapore,Retail,Basic
CUST_001964,14,3,983.2,4,2,3,423,9,Potential Loyalists,France,Media,Professional
CUST_001965,12,3,223.24,4,2,1,421,7,New Customers,Canada,Technology,Basic
CUST_001966,10,3,272.41,4,2,1,421,7,New Customers,India,Energy,Basic
CUST_001967,9,3,139.69,4,2,1,421,7,New Customers,France,Technology,Basic
CUST_001968,10,2,460.02,4,1,2,412,7,New Customers,UK,Real Estate,Professional
CUST_001969,11,3,271.97,4,2,1,421,7,New Customers,UK,Manufacturing,Basic
CUST_001970,11,3,631.13,4,2,2,422,8,New Customers,USA,Manufacturing,Professional
CUST_001971,12,2,1150.8200000000002,4,1,3,413,8,Potential Loyalists,Australia,Media,Enterprise
CUST_001972,11,3,256.48,4,2,1,421,7,New Customers,USA,Technology,Basic
CUST_001973,8,3,230.93,5,2,1,521,8,New Customers,USA,Finance,Basic
CUST_001974,10,3,385.2,4,2,2,422,8,New Customers,France,Real Estate,Professional
CUST_001975,8,2,80.06,5,1,1,511,7,New Customers,USA,Energy,Basic
CUST_001976,42,2,2081.69,1,1,4,114,6,Hibernating,USA,Consulting,Enterprise
CUST_001977,9,3,128.06,4,2,1,421,7,New Customers,Singapore,Energy,Basic
CUST_001978,9,3,1735.81,4,2,3,423,9,Potential Loyalists,USA,Media,Enterprise
CUST_001979,11,3,444.26,4,2,2,422,8,New Customers,Brazil,Technology,Professional
CUST_001980,11,3,306.23,4,2,1,421,7,New Customers,USA,Consulting,Basic
CUST_001981,10,3,341.61,4,2,2,422,8,New Customers,France,Retail,Basic
CUST_001982,9,3,519.7,4,2,2,422,8,New Customers,USA,Healthcare,Professional
CUST_001983,6,2,1862.35,5,1,3,513,9,Potential Loyalists,USA,Finance,Enterprise
CUST_001984,10,2,81.03999999999999,4,1,1,411,6,New Customers,UK,Healthcare,Basic
CUST_001985,8,3,241.18,5,2,1,521,8,New Customers,France,Real Estate,Basic
CUST_001986,36,2,437.26,1,1,2,112,4,Hibernating,Singapore,Healthcare,Professional
CUST_001987,10,3,798.3,4,2,2,422,8,New Customers,USA,Media,Professional
CUST_001988,8,3,2417.32,5,2,4,524,11,Potential Loyalists,USA,Energy,Enterprise
CUST_001989,7,3,575.04,5,2,2,522,9,New Customers,UK,Finance,Professional
CUST_001990,10,3,356.72,4,2,2,422,8,New Customers,USA,Media,Professional
CUST_001991,6,3,3142.7,5,2,4,524,11,Potential Loyalists,Japan,Finance,Enterprise
CUST_001992,10,3,299.37,4,2,1,421,7,New Customers,USA,Consulting,Basic
CUST_001993,36,1,1547.3,1,1,3,113,5,Hibernating,Australia,Finance,Premium
CUST_001994,6,3,447.48,5,2,2,522,9,New Customers,USA,Finance,Professional
CUST_001995,8,3,1945.1599999999999,5,2,4,524,11,Potential Loyalists,UK,Technology,Enterprise
CUST_001996,5,3,262.51,5,2,1,521,8,New Customers,USA,Manufacturing,Basic
CUST_001997,5,2,126.75999999999999,5,1,1,511,7,New Customers,Australia,Real Estate,Basic
CUST_001998,6,3,403.5,5,2,2,522,9,New Customers,Germany,Finance,Professional
CUST_001999,7,3,313.59000000000003,5,2,1,521,8,New Customers,UK,Finance,Basic
CUST_002000,5,3,279.36,5,2,1,521,8,New Customers,Germany,Technology,Basic
CUST_002001,4,3,1017.69,5,2,3,523,10,Potential Loyalists,France,Manufacturing,Enterprise
CUST_002002,4,3,337.63,5,2,1,521,8,New Customers,Australia,Real Estate,Basic
CUST_002003,35,2,184.41,1,1,1,111,3,Hibernating,USA,Energy,Basic
CUST_002004,5,3,909.06,5,2,3,523,10,Potential Loyalists,UK,Consulting,Professional
CUST_002005,2,3,145.85,5,2,1,521,8,New Customers,Canada,Retail,Basic
CUST_002006,6,3,201.69,5,2,1,521,8,New Customers,USA,Real Estate,Basic
CUST_002007,4,3,113.75999999999999,5,2,1,521,8,New Customers,Canada,Real Estate,Basic
CUST_002008,6,3,96.15,5,2,1,521,8,New Customers,France,Consulting,Basic
CUST_002009,36,2,1070.76,1,1,3,113,5,Hibernating,Brazil,Energy,Enterprise
CUST_002010,33,2,210.62,1,1,1,111,3,Hibernating,USA,Energy,Basic
CUST_002011,3,2,69.36,5,1,1,511,7,New Customers,UK,Retail,Basic
CUST_002012,2,3,1111.17,5,2,3,523,10,Potential Loyalists,Canada,Finance,Enterprise
CUST_002013,3,3,1076.34,5,2,3,523,10,Potential Loyalists,Canada,Education,Enterprise
CUST_002014,5,3,250.23000000000002,5,2,1,521,8,New Customers,UK,Technology,Basic
CUST_002015,3,3,165.04,5,2,1,521,8,New Customers,Canada,Consulting,Basic
CUST_002016,3,3,107.72,5,2,1,521,8,New Customers,Canada,Healthcare,Basic
CUST_002017,2,2,7713.39,5,1,5,515,11,Potential Loyalists,USA,Media,Premium
CUST_002018,4,3,7660.389999999999,5,2,5,525,12,Potential Loyalists,USA,Finance,Premium
CUST_002019,3,3,2626.74,5,2,4,524,11,Potential Loyalists,Singapore,Consulting,Enterprise
CUST_002020,2,3,733.7,5,2,2,522,9,New Customers,France,Consulting,Professional
CUST_002021,3,3,143.51999999999998,5,2,1,521,8,New Customers,Japan,Energy,Basic
CUST_002022,1,3,863.3199999999999,5,2,2,522,9,New Customers,Germany,Real Estate,Professional
CUST_002023,3,3,969.77,5,2,3,523,10,Potential Loyalists,UK,Education,Professional
CUST_002024,3,3,870.96,5,2,2,522,9,New Customers,UK,Healthcare,Professional
CUST_002025,33,2,126.17,1,1,1,111,3,Hibernating,Japan,Education,Basic
CUST_002026,32,2,612.64,1,1,2,112,4,Hibernating,India,Media,Professional
CUST_002027,30,2,620.54,2,1,2,212,5,Hibernating,Japan,Media,Professional
CUST_002028,31,2,115.03,1,1,1,111,3,Hibernating,Australia,Healthcare,Basic
CUST_002029,29,1,44.02,2,1,1,211,4,Hibernating,Australia,Finance,Basic
CUST_002030,29,2,3882.33,2,1,4,214,7,Hibernating,Brazil,Manufacturing,Premium
CUST_002031,31,2,150.35000000000002,1,1,1,111,3,Hibernating,USA,Media,Basic
CUST_002032,29,2,162.58999999999997,2,1,1,211,4,Hibernating,Australia,Retail,Basic
CUST_002033,31,2,158.39,1,1,1,111,3,Hibernating,Japan,Healthcare,Basic
CUST_002034,32,2,6882.6900000000005,1,1,5,115,7,Hibernating,USA,Energy,Premium
CUST_002035,30,2,1857.74,2,1,3,213,6,Hibernating,Canada,Real Estate,Enterprise
CUST_002036,30,2,693.01,2,1,2,212,5,Hibernating,UK,Consulting,Professional
CUST_002037,28,2,425.15999999999997,2,1,2,212,5,Hibernating,France,Manufacturing,Professional
CUST_002038,32,2,348.39,1,1,2,112,4,Hibernating,Canada,Education,Professional
CUST_002039,29,2,225.16,2,1,1,211,4,Hibernating,UK,Consulting,Basic
CUST_002040,28,2,217.26999999999998,2,1,1,211,4,Hibernating,Australia,Education,Basic
CUST_002041,27,2,158.93,2,1,1,211,4,Hibernating,Canada,Consulting,Basic
CUST_002042,31,2,572.9200000000001,1,1,2,112,4,Hibernating,France,Energy,Professional
CUST_002043,30,2,143.91,2,1,1,211,4,Hibernating,USA,Real Estate,Basic
CUST_002044,31,2,629.4,1,1,2,112,4,Hibernating,USA,Finance,Professional
CUST_002045,31,2,181.68,1,1,1,111,3,Hibernating,Japan,Retail,Basic
CUST_002046,28,2,71.62,2,1,1,211,4,Hibernating,Canada,Retail,Basic
CUST_002047,28,2,1446.71,2,1,3,213,6,Hibernating,Germany,Technology,Enterprise
CUST_002048,27,1,289.1,2,1,1,211,4,Hibernating,UK,Healthcare,Professional
CUST_002049,30,1,99.11,2,1,1,211,4,Hibernating,USA,Retail,Basic
CUST_002050,27,2,132.47,2,1,1,211,4,Hibernating,USA,Media,Basic
CUST_002051,28,2,388.97,2,1,2,212,5,Hibernating,France,Education,Professional
CUST_002052,29,2,68.43,2,1,1,211,4,Hibernating,Germany,Retail,Basic
CUST_002053,27,2,548.4200000000001,2,1,2,212,5,Hibernating,USA,Retail,Professional
CUST_002054,29,2,193.03,2,1,1,211,4,Hibernating,India,Manufacturing,Basic
CUST_002055,27,2,370.32000000000005,2,1,2,212,5,Hibernating,Brazil,Manufacturing,Professional
CUST_002056,26,2,374.21000000000004,2,1,2,212,5,Hibernating,Germany,Energy,Professional
CUST_002057,27,2,84.9,2,1,1,211,4,Hibernating,USA,Technology,Basic
CUST_002058,28,2,143.13,2,1,1,211,4,Hibernating,France,Education,Basic
CUST_002059,26,2,562.8,2,1,2,212,5,Hibernating,Brazil,Consulting,Professional
CUST_002060,28,2,621.11,2,1,2,212,5,Hibernating,USA,Technology,Professional
CUST_002061,26,2,376.13,2,1,2,212,5,Hibernating,USA,Retail,Professional
CUST_002062,28,2,2197.94,2,1,4,214,7,Hibernating,Canada,Education,Enterprise
CUST_002063,27,2,650.2,2,1,2,212,5,Hibernating,Australia,Real Estate,Professional
CUST_002064,29,2,5247.0599999999995,2,1,5,215,8,Hibernating,Canada,Technology,Premium
CUST_002065,27,2,91.79,2,1,1,211,4,Hibernating,USA,Real Estate,Basic
CUST_002066,26,2,206.44,2,1,1,211,4,Hibernating,USA,Real Estate,Basic
CUST_002067,55,1,324.19,1,1,1,111,3,Hibernating,France,Energy,Professional
CUST_002068,27,2,192.39,2,1,1,211,4,Hibernating,France,Real Estate,Basic
CUST_002069,28,2,216.94,2,1,1,211,4,Hibernating,Canada,Media,Basic
CUST_002070,27,2,603.5999999999999,2,1,2,212,5,Hibernating,France,Technology,Professional
CUST_002071,25,2,160.07,2,1,1,211,4,Hibernating,UK,Manufacturing,Basic
CUST_002072,24,2,1586.9,2,1,3,213,6,Hibernating,USA,Education,Enterprise
CUST_002073,23,2,328.31,2,1,1,211,4,Hibernating,Brazil,Technology,Professional
CUST_002074,26,2,606.86,2,1,2,212,5,Hibernating,USA,Education,Professional
CUST_002075,27,1,402.86,2,1,2,212,5,Hibernating,Canada,Education,Enterprise
CUST_002076,23,2,126.05,2,1,1,211,4,Hibernating,USA,Finance,Basic
CUST_002077,26,2,120.84,2,1,1,211,4,Hibernating,Canada,Technology,Basic
CUST_002078,24,2,165.05,2,1,1,211,4,Hibernating,USA,Media,Basic
CUST_002079,26,2,1590.63,2,1,3,213,6,Hibernating,Germany,Finance,Enterprise
CUST_002080,22,2,313.0,3,1,1,311,5,About to Sleep,India,Media,Professional
CUST_002081,23,1,103.07,2,1,1,211,4,Hibernating,Germany,Healthcare,Basic
CUST_002082,52,1,90.82,1,1,1,111,3,Hibernating,Germany,Manufacturing,Basic
CUST_002083,26,2,178.8,2,1,1,211,4,Hibernating,France,Education,Basic
CUST_002084,22,2,133.57999999999998,3,1,1,311,5,About to Sleep,USA,Manufacturing,Basic
CUST_002085,23,2,208.26999999999998,2,1,1,211,4,Hibernating,UK,Real Estate,Basic
CUST_002086,26,2,4314.68,2,1,4,214,7,Hibernating,USA,Education,Premium
CUST_002087,24,2,325.09000000000003,2,1,1,211,4,Hibernating,UK,Manufacturing,Professional
CUST_002088,54,1,1531.24,1,1,3,113,5,Hibernating,Japan,Manufacturing,Premium
CUST_002089,24,2,1942.54,2,1,4,214,7,Hibernating,France,Education,Enterprise
CUST_002090,23,2,213.29,2,1,1,211,4,Hibernating,UK,Retail,Basic
CUST_002091,21,2,460.91999999999996,3,1,2,312,6,About to Sleep,UK,Real Estate,Professional
CUST_002092,25,2,212.88,2,1,1,211,4,Hibernating,Canada,Real Estate,Basic
CUST_002093,22,2,365.78,3,1,2,312,6,About to Sleep,USA,Finance,Professional
CUST_002094,22,2,560.49,3,1,2,312,6,About to Sleep,USA,Real Estate,Professional
CUST_002095,25,2,373.86,2,1,2,212,5,Hibernating,Canada,Energy,Professional
CUST_002096,25,2,915.0799999999999,2,1,3,213,6,Hibernating,Australia,Education,Enterprise
CUST_002097,25,2,604.8,2,1,2,212,5,Hibernating,Germany,Healthcare,Professional
CUST_002098,21,2,174.58999999999997,3,1,1,311,5,About to Sleep,France,Energy,Basic
CUST_002099,24,2,99.39,2,1,1,211,4,Hibernating,USA,Finance,Basic
CUST_002100,21,2,443.41999999999996,3,1,2,312,6,About to Sleep,UK,Technology,Professional
CUST_002101,23,2,85.3,2,1,1,211,4,Hibernating,Japan,Energy,Basic
CUST_002102,21,2,7907.27,3,1,5,315,9,Potential Loyalists,USA,Manufacturing,Premium
CUST_002103,51,1,314.59,1,1,1,111,3,Hibernating,USA,Consulting,Professional
CUST_002104,49,1,222.97,1,1,1,111,3,Hibernating,France,Education,Professional
CUST_002105,20,2,83.36,3,1,1,311,5,About to Sleep,USA,Technology,Basic
CUST_002106,20,2,238.38,3,1,1,311,5,About to Sleep,USA,Manufacturing,Professional
CUST_002107,23,1,83.73,2,1,1,211,4,Hibernating,Germany,Manufacturing,Basic
CUST_002108,23,2,1193.63,2,1,3,213,6,Hibernating,France,Retail,Enterprise
CUST_002109,18,2,356.96,3,1,2,312,6,About to Sleep,USA,Retail,Professional
CUST_002110,21,2,117.66,3,1,1,311,5,About to Sleep,Canada,Energy,Basic
CUST_002111,22,2,529.02,3,1,2,312,6,About to Sleep,UK,Real Estate,Professional
CUST_002112,19,2,932.19,3,1,3,313,7,Potential Loyalists,Brazil,Manufacturing,Enterprise
CUST_002113,20,2,281.49,3,1,1,311,5,About to Sleep,France,Manufacturing,Professional
CUST_002114,22,2,486.76,3,1,2,312,6,About to Sleep,UK,Consulting,Professional
CUST_002115,18,1,49.43,3,1,1,311,5,About to Sleep,Germany,Healthcare,Basic
CUST_002116,50,1,240.0,1,1,1,111,3,Hibernating,Canada,Education,Professional
CUST_002117,21,2,925.1800000000001,3,1,3,313,7,Potential Loyalists,UK,Manufacturing,Enterprise
CUST_002118,21,2,159.65,3,1,1,311,5,About to Sleep,USA,Manufacturing,Basic
CUST_002119,21,2,794.48,3,1,2,312,6,About to Sleep,USA,Finance,Enterprise
CUST_002120,17,2,209.6,3,1,1,311,5,About to Sleep,Canada,Consulting,Basic
CUST_002121,21,1,68.39,3,1,1,311,5,About to Sleep,Canada,Energy,Basic
CUST_002122,21,2,236.82,3,1,1,311,5,About to Sleep,Australia,Finance,Professional
CUST_002123,20,2,2787.6499999999996,3,1,4,314,8,Potential Loyalists,UK,Technology,Premium
CUST_002124,19,2,80.67,3,1,1,311,5,About to Sleep,USA,Technology,Basic
CUST_002125,20,2,3137.5,3,1,4,314,8,Potential Loyalists,France,Media,Premium
CUST_002126,19,2,210.63,3,1,1,311,5,About to Sleep,UK,Consulting,Basic
CUST_002127,16,2,512.78,3,1,2,312,6,About to Sleep,UK,Real Estate,Professional
CUST_002128,20,2,379.28999999999996,3,1,2,312,6,About to Sleep,USA,Manufacturing,Professional
CUST_002129,20,2,556.5,3,1,2,312,6,About to Sleep,Singapore,Retail,Professional
CUST_002130,20,2,291.83000000000004,3,1,1,311,5,About to Sleep,UK,Energy,Professional
CUST_002131,16,2,1582.13,3,1,3,313,7,Potential Loyalists,USA,Real Estate,Enterprise
CUST_002132,18,2,198.26999999999998,3,1,1,311,5,About to Sleep,UK,Healthcare,Basic
CUST_002133,17,2,273.48,3,1,1,311,5,About to Sleep,France,Real Estate,Professional
CUST_002134,16,2,175.51,3,1,1,311,5,About to Sleep,France,Manufacturing,Basic
CUST_002135,16,2,4452.67,3,1,4,314,8,Potential Loyalists,Australia,Real Estate,Premium
CUST_002136,16,1,1452.82,3,1,3,313,7,Potential Loyalists,France,Retail,Premium
CUST_002137,15,2,341.03,4,1,2,412,7,New Customers,USA,Consulting,Professional
CUST_002138,14,2,402.52,4,1,2,412,7,New Customers,France,Education,Professional
CUST_002139,16,2,205.99,3,1,1,311,5,About to Sleep,UK,Education,Basic
CUST_002140,14,2,138.4,4,1,1,411,6,New Customers,USA,Education,Basic
CUST_002141,16,2,253.76,3,1,1,311,5,About to Sleep,USA,Technology,Professional
CUST_002142,14,2,122.78,4,1,1,411,6,New Customers,USA,Healthcare,Basic
CUST_002143,18,2,618.4,3,1,2,312,6,About to Sleep,Germany,Real Estate,Professional
CUST_002144,18,2,580.48,3,1,2,312,6,About to Sleep,Japan,Manufacturing,Professional
CUST_002145,14,2,1633.44,4,1,3,413,8,Potential Loyalists,UK,Consulting,Enterprise
CUST_002146,14,1,53.99,4,1,1,411,6,New Customers,Germany,Energy,Basic
CUST_002147,14,2,1198.8000000000002,4,1,3,413,8,Potential Loyalists,Germany,Healthcare,Enterprise
CUST_002148,13,2,194.41,4,1,1,411,6,New Customers,UK,Healthcare,Basic
CUST_002149,43,1,103.34,1,1,1,111,3,Hibernating,USA,Energy,Basic
CUST_002150,47,1,209.98,1,1,1,111,3,Hibernating,UK,Consulting,Professional
CUST_002151,46,1,1678.14,1,1,3,113,5,Hibernating,USA,Consulting,Premium
CUST_002152,17,2,674.3299999999999,3,1,2,312,6,About to Sleep,Australia,Finance,Professional
CUST_002153,15,2,78.53999999999999,4,1,1,411,6,New Customers,Japan,Media,Basic
CUST_002154,15,1,297.61,4,1,1,411,6,New Customers,Germany,Retail,Professional
CUST_002155,16,2,1381.67,3,1,3,313,7,Potential Loyalists,Japan,Consulting,Enterprise
CUST_002156,15,2,4890.75,4,1,5,415,10,Potential Loyalists,USA,Media,Premium
CUST_002157,15,2,1561.56,4,1,3,413,8,Potential Loyalists,USA,Education,Enterprise
CUST_002158,13,2,95.75999999999999,4,1,1,411,6,New Customers,Singapore,Retail,Basic
CUST_002159,15,2,182.93,4,1,1,411,6,New Customers,Canada,Healthcare,Basic
CUST_002160,15,2,606.54,4,1,2,412,7,New Customers,UK,Consulting,Professional
CUST_002161,44,1,2501.46,1,1,4,114,6,Hibernating,France,Healthcare,Premium
CUST_002162,13,2,469.85,4,1,2,412,7,New Customers,Canada,Real Estate,Professional
CUST_002163,13,2,5981.09,4,1,5,415,10,Potential Loyalists,Australia,Healthcare,Premium
CUST_002164,13,2,3753.8999999999996,4,1,4,414,9,Potential Loyalists,USA,Finance,Premium
CUST_002165,10,2,958.68,4,1,3,413,8,Potential Loyalists,USA,Media,Enterprise
CUST_002166,10,2,176.86,4,1,1,411,6,New Customers,USA,Healthcare,Basic
CUST_002167,14,2,585.47,4,1,2,412,7,New Customers,UK,Consulting,Professional
CUST_002168,13,2,118.67,4,1,1,411,6,New Customers,UK,Media,Basic
CUST_002169,14,2,826.37,4,1,2,412,7,New Customers,France,Technology,Enterprise
CUST_002170,10,2,221.62,4,1,1,411,6,New Customers,UK,Finance,Basic
CUST_002171,12,2,188.82999999999998,4,1,1,411,6,New Customers,UK,Technology,Basic
CUST_002172,11,2,1434.59,4,1,3,413,8,Potential Loyalists,Japan,Finance,Enterprise
CUST_002173,12,2,128.38,4,1,1,411,6,New Customers,France,Manufacturing,Basic
CUST_002174,11,2,430.59000000000003,4,1,2,412,7,New Customers,Australia,Consulting,Professional
CUST_002175,11,2,538.72,4,1,2,412,7,New Customers,Japan,Retail,Professional
CUST_002176,11,2,367.28,4,1,2,412,7,New Customers,Australia,Education,Professional
CUST_002177,11,2,6507.99,4,1,5,415,10,Potential Loyalists,UK,Manufacturing,Premium
CUST_002178,10,2,556.0,4,1,2,412,7,New Customers,Germany,Media,Professional
CUST_002179,9,2,681.04,4,1,2,412,7,New Customers,USA,Education,Professional
CUST_002180,8,2,67.62,5,1,1,511,7,New Customers,France,Consulting,Basic
CUST_002181,8,2,412.97,5,1,2,512,8,New Customers,USA,Energy,Professional
CUST_002182,11,2,619.04,4,1,2,412,7,New Customers,Australia,Finance,Professional
CUST_002183,10,2,462.35,4,1,2,412,7,New Customers,USA,Technology,Professional
CUST_002184,11,1,341.0,4,1,1,411,6,New Customers,USA,Energy,Professional
CUST_002185,10,2,180.5,4,1,1,411,6,New Customers,USA,Technology,Basic
CUST_002186,9,1,41.6,4,1,1,411,6,New Customers,USA,Education,Basic
CUST_002187,9,2,205.32,4,1,1,411,6,New Customers,USA,Manufacturing,Basic
CUST_002188,7,2,426.72,5,1,2,512,8,New Customers,Germany,Retail,Professional
CUST_002189,10,2,1334.06,4,1,3,413,8,Potential Loyalists,UK,Consulting,Enterprise
CUST_002190,10,2,545.72,4,1,2,412,7,New Customers,USA,Education,Professional
CUST_002191,8,2,130.11,5,1,1,511,7,New Customers,USA,Media,Basic
CUST_002192,11,2,325.25,4,1,1,411,6,New Customers,France,Energy,Professional
CUST_002193,10,2,444.26,4,1,2,412,7,New Customers,Japan,Finance,Professional
CUST_002194,11,2,154.69,4,1,1,411,6,New Customers,India,Retail,Basic
CUST_002195,9,2,202.12,4,1,1,411,6,New Customers,USA,Education,Basic
