customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,country,industry,subscription_type,signup_date,cluster,behavioral_segment
CUST_001851,6,4,885.83,5,2,3,523,10,Potential Loyalists,France,Energy,Professional,2024-10-01,0,Engaged Regulars
CUST_001852,5,3,2630.75,5,2,4,524,11,Potential Loyalists,UK,Finance,Enterprise,2024-10-01,0,Engaged Regulars
CUST_001853,2,3,2264.81,5,2,4,524,11,Potential Loyalists,India,Real Estate,Enterprise,2024-10-01,0,Engaged Regulars
CUST_001854,4,3,187.33,5,2,1,521,8,New Customers,Canada,Real Estate,Basic,2024-10-01,0,Engaged Regulars
CUST_001855,4,4,5982.88,5,2,5,525,12,Potential Loyalists,USA,Consulting,Premium,2024-10-01,0,Engaged Regulars
CUST_001856,2,4,1499.0,5,2,3,523,10,Potential Loyalists,USA,Consulting,Professional,2024-10-02,0,Engaged Regulars
CUST_001857,2,4,662.31,5,2,2,522,9,Potential Loyalists,Canada,Energy,Professional,2024-10-02,0,Engaged Regulars
CUST_001858,4,4,212.11,5,2,1,521,8,New Customers,Singapore,Healthcare,Basic,2024-10-02,0,Engaged Regulars
CUST_001859,30,3,169.95,2,2,1,221,5,About to Sleep,UK,Media,Basic,2024-10-03,0,Engaged Regulars
CUST_001860,32,2,75.36,1,1,1,111,3,Hibernating,UK,Consulting,Basic,2024-10-03,0,Engaged Regulars
CUST_001861,32,3,1966.3600000000001,1,2,4,124,7,Hibernating,UK,Media,Enterprise,2024-10-03,0,Engaged Regulars
CUST_001862,30,3,140.09,2,2,1,221,5,About to Sleep,India,Education,Basic,2024-10-03,0,Engaged Regulars
CUST_001863,34,3,2347.33,1,2,4,124,7,Hibernating,UK,Education,Enterprise,2024-10-03,0,Engaged Regulars
CUST_001864,34,3,272.0,1,2,1,121,4,Hibernating,USA,Technology,Basic,2024-10-03,0,Engaged Regulars
CUST_001865,31,2,683.98,2,1,2,212,5,About to Sleep,USA,Finance,Professional,2024-10-03,0,Engaged Regulars
CUST_001866,34,3,8680.43,1,2,5,125,8,Hibernating,USA,Consulting,Premium,2024-10-03,0,Engaged Regulars
CUST_001867,31,2,480.9,2,1,2,212,5,About to Sleep,UK,Real Estate,Professional,2024-10-04,0,Engaged Regulars
CUST_001868,29,3,383.65,2,2,2,222,6,About to Sleep,USA,Real Estate,Professional,2024-10-04,0,Engaged Regulars
CUST_001869,29,3,1441.27,2,2,3,223,7,About to Sleep,France,Retail,Enterprise,2024-10-04,0,Engaged Regulars
CUST_001870,33,3,430.96000000000004,1,2,2,122,5,Hibernating,Australia,Education,Professional,2024-10-04,0,Engaged Regulars
CUST_001871,33,3,1234.7,1,2,3,123,6,Hibernating,Brazil,Healthcare,Enterprise,2024-10-04,0,Engaged Regulars
CUST_001872,29,3,152.0,2,2,1,221,5,About to Sleep,Australia,Technology,Basic,2024-10-04,0,Engaged Regulars
CUST_001873,30,3,312.92,2,2,1,221,5,About to Sleep,USA,Consulting,Basic,2024-10-04,0,Engaged Regulars
CUST_001874,29,3,336.68,2,2,1,221,5,About to Sleep,France,Manufacturing,Professional,2024-10-05,0,Engaged Regulars
CUST_001875,28,3,1670.3400000000001,2,2,3,223,7,About to Sleep,UK,Healthcare,Enterprise,2024-10-05,0,Engaged Regulars
CUST_001876,28,3,1032.01,2,2,3,223,7,About to Sleep,Brazil,Real Estate,Enterprise,2024-10-05,0,Engaged Regulars
CUST_001877,28,3,811.2,2,2,2,222,6,About to Sleep,UK,Retail,Professional,2024-10-05,0,Engaged Regulars
CUST_001878,61,2,93.53,1,1,1,111,3,Hibernating,USA,Retail,Basic,2024-10-05,0,Engaged Regulars
CUST_001879,28,3,294.95,2,2,1,221,5,About to Sleep,USA,Energy,Basic,2024-10-05,0,Engaged Regulars
CUST_001880,30,3,2104.11,2,2,4,224,8,About to Sleep,UK,Energy,Enterprise,2024-10-06,0,Engaged Regulars
CUST_001881,30,3,791.6500000000001,2,2,2,222,6,About to Sleep,USA,Finance,Professional,2024-10-06,0,Engaged Regulars
CUST_001882,57,2,119.02,1,1,1,111,3,Hibernating,Germany,Technology,Basic,2024-10-06,0,Engaged Regulars
CUST_001883,31,2,69.21000000000001,2,1,1,211,4,About to Sleep,Germany,Energy,Basic,2024-10-06,0,Engaged Regulars
CUST_001884,29,3,363.96,2,2,2,222,6,About to Sleep,France,Finance,Professional,2024-10-06,0,Engaged Regulars
CUST_001885,31,3,280.77,2,2,1,221,5,About to Sleep,USA,Retail,Basic,2024-10-06,0,Engaged Regulars
CUST_001886,29,3,1610.1100000000001,2,2,3,223,7,About to Sleep,Germany,Consulting,Enterprise,2024-10-07,0,Engaged Regulars
CUST_001887,29,3,803.52,2,2,2,222,6,About to Sleep,UK,Real Estate,Professional,2024-10-07,0,Engaged Regulars
CUST_001888,28,3,3705.03,2,2,4,224,8,About to Sleep,France,Technology,Premium,2024-10-07,0,Engaged Regulars
CUST_001889,28,3,770.0799999999999,2,2,2,222,6,About to Sleep,Japan,Manufacturing,Professional,2024-10-07,0,Engaged Regulars
CUST_001890,26,3,2989.59,2,2,4,224,8,About to Sleep,France,Education,Enterprise,2024-10-08,0,Engaged Regulars
CUST_001891,25,3,162.8,2,2,1,221,5,About to Sleep,UK,Technology,Basic,2024-10-08,0,Engaged Regulars
CUST_001892,28,3,1527.02,2,2,3,223,7,About to Sleep,USA,Media,Enterprise,2024-10-08,0,Engaged Regulars
CUST_001893,25,3,214.14,2,2,1,221,5,About to Sleep,Australia,Media,Basic,2024-10-08,0,Engaged Regulars
CUST_001894,29,3,915.63,2,2,3,223,7,About to Sleep,France,Healthcare,Professional,2024-10-08,0,Engaged Regulars
CUST_001895,24,3,8967.81,2,2,5,225,9,About to Sleep,USA,Real Estate,Premium,2024-10-09,0,Engaged Regulars
CUST_001896,55,2,76.0,1,1,1,111,3,Hibernating,USA,Energy,Basic,2024-10-09,0,Engaged Regulars
CUST_001897,25,3,655.32,2,2,2,222,6,About to Sleep,France,Retail,Professional,2024-10-09,0,Engaged Regulars
CUST_001898,27,3,704.78,2,2,2,222,6,About to Sleep,USA,Real Estate,Professional,2024-10-09,0,Engaged Regulars
CUST_001899,28,3,104.08000000000001,2,2,1,221,5,About to Sleep,Germany,Technology,Basic,2024-10-09,0,Engaged Regulars
CUST_001900,28,3,587.37,2,2,2,222,6,About to Sleep,USA,Energy,Professional,2024-10-09,0,Engaged Regulars
CUST_001901,25,3,6391.05,2,2,5,225,9,About to Sleep,USA,Real Estate,Premium,2024-10-09,0,Engaged Regulars
CUST_001902,26,2,2625.38,2,1,4,214,7,About to Sleep,Australia,Finance,Premium,2024-10-09,0,Engaged Regulars
CUST_001903,25,3,5632.0,2,2,5,225,9,About to Sleep,USA,Education,Premium,2024-10-09,0,Engaged Regulars
CUST_001904,24,3,149.32999999999998,2,2,1,221,5,About to Sleep,UK,Manufacturing,Basic,2024-10-10,0,Engaged Regulars
CUST_001905,26,3,160.36,2,2,1,221,5,About to Sleep,USA,Energy,Basic,2024-10-10,0,Engaged Regulars
CUST_001906,24,3,734.32,2,2,2,222,6,About to Sleep,Canada,Technology,Professional,2024-10-10,0,Engaged Regulars
CUST_001907,24,3,927.94,2,2,3,223,7,About to Sleep,USA,Media,Professional,2024-10-10,0,Engaged Regulars
CUST_001908,23,3,959.0799999999999,3,2,3,323,8,Promising,USA,Technology,Professional,2024-10-11,0,Engaged Regulars
CUST_001909,22,3,1526.9099999999999,3,2,3,323,8,Promising,UK,Manufacturing,Enterprise,2024-10-11,0,Engaged Regulars
CUST_001910,24,3,907.44,2,2,3,223,7,About to Sleep,Japan,Education,Professional,2024-10-11,0,Engaged Regulars
CUST_001911,56,2,79.93,1,1,1,111,3,Hibernating,UK,Finance,Basic,2024-10-11,0,Engaged Regulars
CUST_001912,24,3,216.69,2,2,1,221,5,About to Sleep,Australia,Media,Basic,2024-10-11,0,Engaged Regulars
CUST_001913,24,3,296.14,2,2,1,221,5,About to Sleep,USA,Consulting,Basic,2024-10-12,0,Engaged Regulars
CUST_001914,24,3,597.83,2,2,2,222,6,About to Sleep,Germany,Retail,Professional,2024-10-12,0,Engaged Regulars
CUST_001915,22,3,131.31,3,2,1,321,6,Lost,Japan,Consulting,Basic,2024-10-12,0,Engaged Regulars
CUST_001916,24,3,3077.87,2,2,4,224,8,About to Sleep,UK,Manufacturing,Enterprise,2024-10-12,0,Engaged Regulars
CUST_001917,22,3,219.4,3,2,1,321,6,Lost,Japan,Education,Basic,2024-10-12,0,Engaged Regulars
CUST_001918,24,3,143.75,2,2,1,221,5,About to Sleep,Germany,Finance,Basic,2024-10-12,0,Engaged Regulars
CUST_001919,23,3,229.08,3,2,1,321,6,Lost,India,Finance,Basic,2024-10-12,0,Engaged Regulars
CUST_001920,24,3,894.0999999999999,2,2,3,223,7,About to Sleep,India,Retail,Professional,2024-10-12,0,Engaged Regulars
CUST_001921,23,3,256.33,3,2,1,321,6,Lost,Germany,Manufacturing,Basic,2024-10-12,0,Engaged Regulars
CUST_001922,20,3,930.52,3,2,3,323,8,Promising,Germany,Energy,Professional,2024-10-13,0,Engaged Regulars
CUST_001923,22,3,986.07,3,2,3,323,8,Promising,USA,Media,Professional,2024-10-13,0,Engaged Regulars
CUST_001924,24,2,502.64,2,1,2,212,5,About to Sleep,Singapore,Finance,Professional,2024-10-13,0,Engaged Regulars
CUST_001925,22,3,305.12,3,2,1,321,6,Lost,Canada,Consulting,Basic,2024-10-14,0,Engaged Regulars
CUST_001926,22,3,111.62,3,2,1,321,6,Lost,UK,Education,Basic,2024-10-14,0,Engaged Regulars
CUST_001927,21,3,9503.619999999999,3,2,5,325,10,Promising,France,Energy,Premium,2024-10-14,0,Engaged Regulars
CUST_001928,21,3,159.28,3,2,1,321,6,Lost,France,Healthcare,Basic,2024-10-14,0,Engaged Regulars
CUST_001929,18,2,571.3199999999999,3,1,2,312,6,Lost,UK,Finance,Professional,2024-10-15,0,Engaged Regulars
CUST_001930,22,2,2128.98,3,1,4,314,8,Lost,UK,Education,Enterprise,2024-10-15,0,Engaged Regulars
CUST_001931,22,3,964.98,3,2,3,323,8,Promising,Australia,Media,Professional,2024-10-15,0,Engaged Regulars
CUST_001932,20,3,197.9,3,2,1,321,6,Lost,UK,Manufacturing,Basic,2024-10-15,0,Engaged Regulars
CUST_001933,17,3,130.13,3,2,1,321,6,Lost,USA,Manufacturing,Basic,2024-10-16,0,Engaged Regulars
CUST_001934,19,2,255.76,3,1,1,311,5,Lost,UK,Retail,Professional,2024-10-16,0,Engaged Regulars
CUST_001935,20,3,101.19,3,2,1,321,6,Lost,France,Finance,Basic,2024-10-16,0,Engaged Regulars
CUST_001936,21,3,238.55,3,2,1,321,6,Lost,UK,Consulting,Basic,2024-10-16,0,Engaged Regulars
CUST_001937,18,3,2317.51,3,2,4,324,9,Promising,USA,Consulting,Enterprise,2024-10-16,0,Engaged Regulars
CUST_001938,19,3,823.8599999999999,3,2,2,322,7,Promising,USA,Retail,Professional,2024-10-16,0,Engaged Regulars
CUST_001939,21,3,2932.13,3,2,4,324,9,Promising,USA,Retail,Enterprise,2024-10-16,0,Engaged Regulars
CUST_001940,18,3,114.74,3,2,1,321,6,Lost,Germany,Education,Basic,2024-10-17,0,Engaged Regulars
CUST_001941,17,3,477.65999999999997,3,2,2,322,7,Promising,Germany,Real Estate,Professional,2024-10-17,0,Engaged Regulars
CUST_001942,20,2,133.58,3,1,1,311,5,Lost,India,Consulting,Basic,2024-10-17,0,Engaged Regulars
CUST_001943,16,3,4470.139999999999,4,2,4,424,10,Potential Loyalists,Brazil,Education,Premium,2024-10-17,0,Engaged Regulars
CUST_001944,17,3,646.74,3,2,2,322,7,Promising,Brazil,Media,Professional,2024-10-18,0,Engaged Regulars
CUST_001945,19,3,437.29999999999995,3,2,2,322,7,Promising,France,Finance,Professional,2024-10-18,0,Engaged Regulars
CUST_001946,19,3,349.58,3,2,2,322,7,Promising,Australia,Retail,Professional,2024-10-18,0,Engaged Regulars
CUST_001947,18,3,936.1700000000001,3,2,3,323,8,Promising,Canada,Technology,Professional,2024-10-18,0,Engaged Regulars
CUST_001948,44,2,987.15,1,1,3,113,5,Hibernating,Canada,Media,Enterprise,2024-10-19,0,Engaged Regulars
CUST_001949,16,3,2726.15,4,2,4,424,10,Potential Loyalists,USA,Retail,Enterprise,2024-10-19,0,Engaged Regulars
CUST_001950,16,3,1573.1100000000001,4,2,3,423,9,Potential Loyalists,Germany,Healthcare,Enterprise,2024-10-19,0,Engaged Regulars
CUST_001951,13,3,297.74,4,2,1,421,7,New Customers,UK,Real Estate,Basic,2024-10-20,0,Engaged Regulars
CUST_001952,13,3,288.34000000000003,4,2,1,421,7,New Customers,Brazil,Real Estate,Basic,2024-10-20,0,Engaged Regulars
CUST_001953,14,3,909.12,4,2,3,423,9,Potential Loyalists,Japan,Real Estate,Professional,2024-10-20,0,Engaged Regulars
CUST_001954,13,3,189.5,4,2,1,421,7,New Customers,Germany,Media,Basic,2024-10-20,0,Engaged Regulars
CUST_001955,45,2,152.58999999999997,1,1,1,111,3,Hibernating,France,Technology,Basic,2024-10-20,0,Engaged Regulars
CUST_001956,17,3,264.28,3,2,1,321,6,Lost,USA,Media,Basic,2024-10-20,0,Engaged Regulars
CUST_001957,13,3,8171.74,4,2,5,425,11,Potential Loyalists,USA,Media,Premium,2024-10-21,0,Engaged Regulars
CUST_001958,12,3,233.84,4,2,1,421,7,New Customers,India,Consulting,Basic,2024-10-21,0,Engaged Regulars
CUST_001959,13,3,242.34,4,2,1,421,7,New Customers,Canada,Energy,Basic,2024-10-21,0,Engaged Regulars
CUST_001960,12,3,2176.43,4,2,4,424,10,Potential Loyalists,Canada,Technology,Enterprise,2024-10-21,0,Engaged Regulars
CUST_001961,15,3,623.08,4,2,2,422,8,Potential Loyalists,India,Real Estate,Professional,2024-10-22,0,Engaged Regulars
CUST_001962,12,3,296.07,4,2,1,421,7,New Customers,Australia,Technology,Basic,2024-10-22,0,Engaged Regulars
CUST_001963,41,2,140.45,1,1,1,111,3,Hibernating,Singapore,Retail,Basic,2024-10-22,0,Engaged Regulars
CUST_001964,15,3,983.2,4,2,3,423,9,Potential Loyalists,France,Media,Professional,2024-10-22,0,Engaged Regulars
CUST_001965,13,3,223.24,4,2,1,421,7,New Customers,Canada,Technology,Basic,2024-10-23,0,Engaged Regulars
CUST_001966,11,3,272.41,4,2,1,421,7,New Customers,India,Energy,Basic,2024-10-23,0,Engaged Regulars
CUST_001967,10,3,139.69,4,2,1,421,7,New Customers,France,Technology,Basic,2024-10-23,0,Engaged Regulars
CUST_001968,11,2,460.02,4,1,2,412,7,New Customers,UK,Real Estate,Professional,2024-10-23,0,Engaged Regulars
CUST_001969,12,3,271.97,4,2,1,421,7,New Customers,UK,Manufacturing,Basic,2024-10-24,0,Engaged Regulars
CUST_001970,12,3,631.13,4,2,2,422,8,Potential Loyalists,USA,Manufacturing,Professional,2024-10-24,0,Engaged Regulars
CUST_001971,13,2,1150.8200000000002,4,1,3,413,8,New Customers,Australia,Media,Enterprise,2024-10-24,0,Engaged Regulars
CUST_001972,12,3,256.48,4,2,1,421,7,New Customers,USA,Technology,Basic,2024-10-24,0,Engaged Regulars
CUST_001973,9,3,230.93,5,2,1,521,8,New Customers,USA,Finance,Basic,2024-10-24,0,Engaged Regulars
CUST_001974,11,3,385.2,4,2,2,422,8,Potential Loyalists,France,Real Estate,Professional,2024-10-24,0,Engaged Regulars
CUST_001975,9,2,80.06,5,1,1,511,7,New Customers,USA,Energy,Basic,2024-10-24,0,Engaged Regulars
CUST_001976,43,2,2081.69,1,1,4,114,6,Hibernating,USA,Consulting,Enterprise,2024-10-24,0,Engaged Regulars
CUST_001977,10,3,128.06,4,2,1,421,7,New Customers,Singapore,Energy,Basic,2024-10-24,0,Engaged Regulars
CUST_001978,10,3,1735.81,4,2,3,423,9,Potential Loyalists,USA,Media,Enterprise,2024-10-25,0,Engaged Regulars
CUST_001979,12,3,444.26,4,2,2,422,8,Potential Loyalists,Brazil,Technology,Professional,2024-10-25,0,Engaged Regulars
CUST_001980,12,3,306.23,4,2,1,421,7,New Customers,USA,Consulting,Basic,2024-10-25,0,Engaged Regulars
CUST_001981,11,3,341.61,4,2,2,422,8,Potential Loyalists,France,Retail,Basic,2024-10-25,0,Engaged Regulars
CUST_001982,10,3,519.7,4,2,2,422,8,Potential Loyalists,USA,Healthcare,Professional,2024-10-25,0,Engaged Regulars
CUST_001983,7,2,1862.35,5,1,3,513,9,New Customers,USA,Finance,Enterprise,2024-10-26,0,Engaged Regulars
CUST_001984,11,2,81.03999999999999,4,1,1,411,6,New Customers,UK,Healthcare,Basic,2024-10-26,0,Engaged Regulars
CUST_001985,9,3,241.18,5,2,1,521,8,New Customers,France,Real Estate,Basic,2024-10-26,0,Engaged Regulars
CUST_001986,37,2,437.26,1,1,2,112,4,Hibernating,Singapore,Healthcare,Professional,2024-10-26,0,Engaged Regulars
CUST_001987,11,3,798.3,4,2,2,422,8,Potential Loyalists,USA,Media,Professional,2024-10-26,0,Engaged Regulars
CUST_001988,9,3,2417.32,5,2,4,524,11,Potential Loyalists,USA,Energy,Enterprise,2024-10-26,0,Engaged Regulars
CUST_001989,8,3,575.04,5,2,2,522,9,Potential Loyalists,UK,Finance,Professional,2024-10-26,0,Engaged Regulars
CUST_001990,11,3,356.72,4,2,2,422,8,Potential Loyalists,USA,Media,Professional,2024-10-26,0,Engaged Regulars
CUST_001991,7,3,3142.7,5,2,4,524,11,Potential Loyalists,Japan,Finance,Enterprise,2024-10-26,0,Engaged Regulars
CUST_001992,11,3,299.37,4,2,1,421,7,New Customers,USA,Consulting,Basic,2024-10-26,0,Engaged Regulars
CUST_001993,37,1,1547.3,1,1,3,113,5,Hibernating,Australia,Finance,Premium,2024-10-27,0,Engaged Regulars
CUST_001994,7,3,447.48,5,2,2,522,9,Potential Loyalists,USA,Finance,Professional,2024-10-27,0,Engaged Regulars
CUST_001995,9,3,1945.1599999999999,5,2,4,524,11,Potential Loyalists,UK,Technology,Enterprise,2024-10-28,0,Engaged Regulars
CUST_001996,6,3,262.51,5,2,1,521,8,New Customers,USA,Manufacturing,Basic,2024-10-28,0,Engaged Regulars
CUST_001997,6,2,126.75999999999999,5,1,1,511,7,New Customers,Australia,Real Estate,Basic,2024-10-28,0,Engaged Regulars
CUST_001998,7,3,403.5,5,2,2,522,9,Potential Loyalists,Germany,Finance,Professional,2024-10-29,0,Engaged Regulars
CUST_001999,8,3,313.59000000000003,5,2,1,521,8,New Customers,UK,Finance,Basic,2024-10-29,0,Engaged Regulars
CUST_002000,6,3,279.36,5,2,1,521,8,New Customers,Germany,Technology,Basic,2024-10-29,0,Engaged Regulars
CUST_002001,5,3,1017.69,5,2,3,523,10,Potential Loyalists,France,Manufacturing,Enterprise,2024-10-29,0,Engaged Regulars
CUST_002002,5,3,337.63,5,2,1,521,8,New Customers,Australia,Real Estate,Basic,2024-10-29,0,Engaged Regulars
CUST_002003,36,2,184.41,1,1,1,111,3,Hibernating,USA,Energy,Basic,2024-10-29,0,Engaged Regulars
CUST_002004,6,3,909.06,5,2,3,523,10,Potential Loyalists,UK,Consulting,Professional,2024-10-30,0,Engaged Regulars
CUST_002005,3,3,145.85,5,2,1,521,8,New Customers,Canada,Retail,Basic,2024-10-30,0,Engaged Regulars
CUST_002006,7,3,201.69,5,2,1,521,8,New Customers,USA,Real Estate,Basic,2024-10-30,0,Engaged Regulars
CUST_002007,5,3,113.75999999999999,5,2,1,521,8,New Customers,Canada,Real Estate,Basic,2024-10-30,0,Engaged Regulars
CUST_002008,7,3,96.15,5,2,1,521,8,New Customers,France,Consulting,Basic,2024-10-30,0,Engaged Regulars
CUST_002009,37,2,1070.76,1,1,3,113,5,Hibernating,Brazil,Energy,Enterprise,2024-10-30,0,Engaged Regulars
CUST_002010,34,2,210.62,1,1,1,111,3,Hibernating,USA,Energy,Basic,2024-10-30,0,Engaged Regulars
CUST_002011,4,2,69.36,5,1,1,511,7,New Customers,UK,Retail,Basic,2024-10-30,0,Engaged Regulars
CUST_002012,3,3,1111.17,5,2,3,523,10,Potential Loyalists,Canada,Finance,Enterprise,2024-10-30,0,Engaged Regulars
CUST_002013,4,3,1076.34,5,2,3,523,10,Potential Loyalists,Canada,Education,Enterprise,2024-10-30,0,Engaged Regulars
CUST_002014,6,3,250.23000000000002,5,2,1,521,8,New Customers,UK,Technology,Basic,2024-10-30,0,Engaged Regulars
CUST_002015,4,3,165.04,5,2,1,521,8,New Customers,Canada,Consulting,Basic,2024-10-31,0,Engaged Regulars
CUST_002016,4,3,107.72,5,2,1,521,8,New Customers,Canada,Healthcare,Basic,2024-10-31,0,Engaged Regulars
CUST_002017,3,2,7713.39,5,1,5,515,11,New Customers,USA,Media,Premium,2024-10-31,0,Engaged Regulars
CUST_002018,5,3,7660.389999999999,5,2,5,525,12,Potential Loyalists,USA,Finance,Premium,2024-10-31,0,Engaged Regulars
CUST_002019,4,3,2626.74,5,2,4,524,11,Potential Loyalists,Singapore,Consulting,Enterprise,2024-11-01,0,Engaged Regulars
CUST_002020,3,3,733.7,5,2,2,522,9,Potential Loyalists,France,Consulting,Professional,2024-11-01,0,Engaged Regulars
CUST_002021,4,3,143.51999999999998,5,2,1,521,8,New Customers,Japan,Energy,Basic,2024-11-01,0,Engaged Regulars
CUST_002022,2,3,863.3199999999999,5,2,2,522,9,Potential Loyalists,Germany,Real Estate,Professional,2024-11-01,0,Engaged Regulars
CUST_002023,4,3,969.77,5,2,3,523,10,Potential Loyalists,UK,Education,Professional,2024-11-01,0,Engaged Regulars
CUST_002024,4,3,870.96,5,2,2,522,9,Potential Loyalists,UK,Healthcare,Professional,2024-11-01,0,Engaged Regulars
CUST_002025,34,2,126.17,1,1,1,111,3,Hibernating,Japan,Education,Basic,2024-11-02,0,Engaged Regulars
CUST_002026,33,2,612.64,1,1,2,112,4,Hibernating,India,Media,Professional,2024-11-02,0,Engaged Regulars
CUST_002027,31,2,620.54,2,1,2,212,5,About to Sleep,Japan,Media,Professional,2024-11-02,0,Engaged Regulars
CUST_002028,32,2,115.03,1,1,1,111,3,Hibernating,Australia,Healthcare,Basic,2024-11-02,0,Engaged Regulars
CUST_002029,30,1,44.02,2,1,1,211,4,About to Sleep,Australia,Finance,Basic,2024-11-02,0,Engaged Regulars
CUST_002030,30,2,3882.33,2,1,4,214,7,About to Sleep,Brazil,Manufacturing,Premium,2024-11-02,0,Engaged Regulars
CUST_002031,32,2,150.35000000000002,1,1,1,111,3,Hibernating,USA,Media,Basic,2024-11-02,0,Engaged Regulars
CUST_002032,30,2,162.58999999999997,2,1,1,211,4,About to Sleep,Australia,Retail,Basic,2024-11-02,0,Engaged Regulars
CUST_002033,32,2,158.39,1,1,1,111,3,Hibernating,Japan,Healthcare,Basic,2024-11-03,0,Engaged Regulars
CUST_002034,33,2,6882.6900000000005,1,1,5,115,7,Hibernating,USA,Energy,Premium,2024-11-03,0,Engaged Regulars
CUST_002035,31,2,1857.74,2,1,3,213,6,About to Sleep,Canada,Real Estate,Enterprise,2024-11-03,0,Engaged Regulars
CUST_002036,31,2,693.01,2,1,2,212,5,About to Sleep,UK,Consulting,Professional,2024-11-03,0,Engaged Regulars
CUST_002037,29,2,425.15999999999997,2,1,2,212,5,About to Sleep,France,Manufacturing,Professional,2024-11-03,0,Engaged Regulars
CUST_002038,33,2,348.39,1,1,2,112,4,Hibernating,Canada,Education,Professional,2024-11-03,0,Engaged Regulars
CUST_002039,30,2,225.16,2,1,1,211,4,About to Sleep,UK,Consulting,Basic,2024-11-03,0,Engaged Regulars
CUST_002040,29,2,217.26999999999998,2,1,1,211,4,About to Sleep,Australia,Education,Basic,2024-11-03,0,Engaged Regulars
CUST_002041,28,2,158.93,2,1,1,211,4,About to Sleep,Canada,Consulting,Basic,2024-11-04,0,Engaged Regulars
CUST_002042,32,2,572.9200000000001,1,1,2,112,4,Hibernating,France,Energy,Professional,2024-11-04,0,Engaged Regulars
CUST_002043,31,2,143.91,2,1,1,211,4,About to Sleep,USA,Real Estate,Basic,2024-11-04,0,Engaged Regulars
CUST_002044,32,2,629.4,1,1,2,112,4,Hibernating,USA,Finance,Professional,2024-11-04,0,Engaged Regulars
CUST_002045,32,2,181.68,1,1,1,111,3,Hibernating,Japan,Retail,Basic,2024-11-04,0,Engaged Regulars
CUST_002046,29,2,71.62,2,1,1,211,4,About to Sleep,Canada,Retail,Basic,2024-11-04,0,Engaged Regulars
CUST_002047,29,2,1446.71,2,1,3,213,6,About to Sleep,Germany,Technology,Enterprise,2024-11-05,0,Engaged Regulars
CUST_002048,28,1,289.1,2,1,1,211,4,About to Sleep,UK,Healthcare,Professional,2024-11-05,0,Engaged Regulars
CUST_002049,31,1,99.11,2,1,1,211,4,About to Sleep,USA,Retail,Basic,2024-11-05,0,Engaged Regulars
CUST_002050,28,2,132.47,2,1,1,211,4,About to Sleep,USA,Media,Basic,2024-11-05,0,Engaged Regulars
CUST_002051,29,2,388.97,2,1,2,212,5,About to Sleep,France,Education,Professional,2024-11-05,0,Engaged Regulars
CUST_002052,30,2,68.43,2,1,1,211,4,About to Sleep,Germany,Retail,Basic,2024-11-05,0,Engaged Regulars
CUST_002053,28,2,548.4200000000001,2,1,2,212,5,About to Sleep,USA,Retail,Professional,2024-11-05,0,Engaged Regulars
CUST_002054,30,2,193.03,2,1,1,211,4,About to Sleep,India,Manufacturing,Basic,2024-11-05,0,Engaged Regulars
CUST_002055,28,2,370.32000000000005,2,1,2,212,5,About to Sleep,Brazil,Manufacturing,Professional,2024-11-05,0,Engaged Regulars
CUST_002056,27,2,374.21000000000004,2,1,2,212,5,About to Sleep,Germany,Energy,Professional,2024-11-06,0,Engaged Regulars
CUST_002057,28,2,84.9,2,1,1,211,4,About to Sleep,USA,Technology,Basic,2024-11-06,0,Engaged Regulars
CUST_002058,29,2,143.13,2,1,1,211,4,About to Sleep,France,Education,Basic,2024-11-06,0,Engaged Regulars
CUST_002059,27,2,562.8,2,1,2,212,5,About to Sleep,Brazil,Consulting,Professional,2024-11-06,0,Engaged Regulars
CUST_002060,29,2,621.11,2,1,2,212,5,About to Sleep,USA,Technology,Professional,2024-11-06,0,Engaged Regulars
CUST_002061,27,2,376.13,2,1,2,212,5,About to Sleep,USA,Retail,Professional,2024-11-06,0,Engaged Regulars
CUST_002062,29,2,2197.94,2,1,4,214,7,About to Sleep,Canada,Education,Enterprise,2024-11-06,0,Engaged Regulars
CUST_002063,28,2,650.2,2,1,2,212,5,About to Sleep,Australia,Real Estate,Professional,2024-11-06,0,Engaged Regulars
CUST_002064,30,2,5247.0599999999995,2,1,5,215,8,About to Sleep,Canada,Technology,Premium,2024-11-06,0,Engaged Regulars
CUST_002065,28,2,91.79,2,1,1,211,4,About to Sleep,USA,Real Estate,Basic,2024-11-06,0,Engaged Regulars
CUST_002066,27,2,206.44,2,1,1,211,4,About to Sleep,USA,Real Estate,Basic,2024-11-06,0,Engaged Regulars
CUST_002067,56,1,324.19,1,1,1,111,3,Hibernating,France,Energy,Professional,2024-11-07,0,Engaged Regulars
CUST_002068,28,2,192.39,2,1,1,211,4,About to Sleep,France,Real Estate,Basic,2024-11-07,0,Engaged Regulars
CUST_002069,29,2,216.94,2,1,1,211,4,About to Sleep,Canada,Media,Basic,2024-11-07,0,Engaged Regulars
CUST_002070,28,2,603.5999999999999,2,1,2,212,5,About to Sleep,France,Technology,Professional,2024-11-07,0,Engaged Regulars
CUST_002071,26,2,160.07,2,1,1,211,4,About to Sleep,UK,Manufacturing,Basic,2024-11-07,0,Engaged Regulars
CUST_002072,25,2,1586.9,2,1,3,213,6,About to Sleep,USA,Education,Enterprise,2024-11-08,0,Engaged Regulars
