customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_revenue,customer_tenure_days,is_churned,churn_probability,churn_risk_level,retention_action,urgency,recommended_discount_pct,specific_recommendation,gross_profit,profit_margin,profitability_tier,total_cost,customer_segment,behavioral_segment,R_score,F_score,M_score,RFM_total,signup_cohort,signup_year,signup_quarter,lifetime_months,customer_value_tier
CUST_002234,2024-11-29,USA,Consulting,Basic,47.23,108.43,34,0,0.0001316228294216,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,26.932863333333344,24.838940637584933,Medium Profit,81.49713666666666,New Customers,Engaged Regulars,5.0,1.0,1.0,7.0,2024-11,2024,4,1.1,Bronze
CUST_002235,2024-11-30,India,Real Estate,Enterprise,703.7,1612.69,33,0,3.281920173005906e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,998.38399,61.9079916164917,High Profit,614.30601,New Customers,Engaged Regulars,5.0,1.0,3.0,9.0,2024-11,2024,4,1.1,Gold
CUST_002236,2024-11-30,Brazil,Consulting,Premium,1102.24,-569.55,33,0,0.002342161603263,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,603.41855,47.14023280340612,Medium Profit,676.63145,New Customers,Engaged Regulars,5.0,1.0,3.0,9.0,2024-11,2024,4,1.1,Bronze
CUST_002237,2024-11-30,USA,Manufacturing,Basic,85.62,199.15,33,0,8.708016170977361e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,97.04464999999998,48.72942505649008,Medium Profit,102.10535,New Customers,Engaged Regulars,5.0,1.0,1.0,7.0,2024-11,2024,4,1.1,Bronze
CUST_002238,2024-11-30,France,Consulting,Professional,104.46,239.44,33,0,4.9695706059434055e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,67.10824,28.02716338122285,Medium Profit,172.33176,New Customers,Engaged Regulars,5.0,1.0,1.0,7.0,2024-11,2024,4,1.1,Bronze
CUST_002239,2024-11-30,UK,Real Estate,Basic,34.78,79.75999999999999,33,0,0.0002134327867578,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,-26.145729999999997,-66.41028702057403,Loss-Making,65.51572999999999,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-11,2024,4,1.1,Bronze
CUST_002240,2024-12-01,France,Energy,Professional,114.37,266.63,32,0,2.942431129425252e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,88.57173,33.21896635787421,Medium Profit,178.05827,New Customers,Engaged Regulars,5.0,1.0,1.0,7.0,2024-12,2024,4,1.1,Bronze
CUST_002241,2024-12-01,USA,Manufacturing,Professional,149.41,346.0,32,0,2.8671045661751168e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,149.766,43.28497109826589,Medium Profit,196.234,Potential Loyalists,Engaged Regulars,5.0,2.0,2.0,9.0,2024-12,2024,4,1.1,Bronze
CUST_002242,2024-12-01,Germany,Consulting,Professional,155.19,354.63,32,0,4.065455759121789e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,156.41973,44.10786735470772,Medium Profit,198.21027,Potential Loyalists,Engaged Regulars,5.0,2.0,2.0,9.0,2024-12,2024,4,1.1,Bronze
CUST_002243,2024-12-01,USA,Manufacturing,Professional,101.84,235.71,32,0,2.54425908275336e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,64.73241000000002,27.46273386788851,Medium Profit,170.97759,New Customers,Engaged Regulars,5.0,2.0,1.0,8.0,2024-12,2024,4,1.1,Bronze
CUST_002244,2024-12-01,USA,Healthcare,Basic,71.27,165.83999999999995,32,0,5.955675029538328e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,71.52930666666666,43.13151632095192,Medium Profit,94.31069333333332,New Customers,Engaged Regulars,5.0,2.0,1.0,8.0,2024-12,2024,4,1.1,Bronze
CUST_002245,2024-12-01,Australia,Consulting,Professional,246.79,576.3299999999999,32,0,3.645153340118919e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,327.35043,56.79913070636614,High Profit,248.97957,Potential Loyalists,Engaged Regulars,5.0,2.0,2.0,9.0,2024-12,2024,4,1.1,Silver
CUST_002246,2024-12-01,USA,Real Estate,Professional,172.95,393.08,32,0,1.7318434735536425e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,186.06468,47.335066653098615,Medium Profit,207.01532,Potential Loyalists,Engaged Regulars,5.0,2.0,2.0,9.0,2024-12,2024,4,1.1,Bronze
CUST_002247,2024-12-01,Germany,Finance,Enterprise,481.88,1099.74,32,0,3.882494756513148e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,604.2328733333333,54.943247797964354,High Profit,495.5071266666668,Potential Loyalists,Engaged Regulars,5.0,2.0,3.0,10.0,2024-12,2024,4,1.1,Silver
CUST_002248,2024-12-01,Canada,Retail,Professional,195.98,458.56,32,0,1.8443283618478437e-05,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,236.54976,51.58534542916959,High Profit,222.01024,Potential Loyalists,Engaged Regulars,5.0,2.0,2.0,9.0,2024-12,2024,4,1.1,Silver
CUST_002249,2024-12-02,Germany,Energy,Basic,89.34,122.38,31,0,0.0143801921362907,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,38.688313333333326,31.61326469466688,Medium Profit,83.69168666666667,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002250,2024-12-02,USA,Education,Professional,295.81,338.32,31,0,0.0078303975416498,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,144.84472,42.81293449988176,Medium Profit,193.47528,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002251,2024-12-02,France,Finance,Professional,218.11,253.3,31,0,0.006243741969668,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,79.29430000000002,31.30450059218319,Medium Profit,174.0057,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002252,2024-12-02,USA,Finance,Basic,87.63,101.42,31,0,0.0138223091174228,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,22.528153333333336,22.21273253138763,Medium Profit,78.89184666666667,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002253,2024-12-02,Germany,Media,Basic,82.93,96.4,31,0,0.0118370015583161,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,18.65773333333331,19.35449515905945,Low Profit,77.7422666666667,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002254,2024-12-02,Canada,Retail,Basic,75.25,87.97,31,0,0.0070917503044829,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,12.158203333333333,13.820851805539766,Low Profit,75.81179666666667,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002255,2024-12-02,France,Finance,Premium,1420.71,1638.55,31,0,0.0269753112161218,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,885.3220499999999,54.03082298373562,High Profit,753.2279500000001,About to Sleep,Engaged Regulars,2.0,1.0,3.0,6.0,2024-12,2024,4,1.0,Gold
CUST_002256,2024-12-02,USA,Education,Professional,109.87,124.41,31,0,0.0077031392765589,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,-116.0,-100.0,Loss-Making,116.0,Unknown,,,,,,2024-12,2024,4,1.0,Bronze
CUST_002257,2024-12-02,USA,Manufacturing,Professional,250.1,291.48,31,0,0.0257384367110113,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,-116.0,-100.0,Loss-Making,116.0,Unknown,,,,,,2024-12,2024,4,1.0,Bronze
CUST_002258,2024-12-03,Germany,Healthcare,Professional,109.5,126.26,30,0,0.0046596232708465,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,-18.15353999999998,-14.377902740376983,Loss-Making,144.41353999999998,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002259,2024-12-03,Germany,Real Estate,Enterprise,578.12,665.11,30,0,0.0103674963921075,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,272.29981000000004,40.94056772563937,Medium Profit,392.81019,Hibernating,Engaged Regulars,1.0,1.0,2.0,4.0,2024-12,2024,4,1.0,Silver
CUST_002260,2024-12-03,USA,Manufacturing,Basic,62.34,71.79,30,0,0.0110078742201387,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-0.1499099999999913,-0.2088173840367618,Loss-Making,71.93991,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002261,2024-12-03,Japan,Energy,Professional,145.73,170.57,30,0,0.0050109317502291,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,16.009469999999993,9.385865040745731,Low Profit,154.56053,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002262,2024-12-03,Brazil,Media,Professional,193.92,297.25,30,0,0.0038122841041636,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,113.67974999999998,38.24381833473506,Medium Profit,183.57025,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002263,2024-12-03,Australia,Finance,Professional,205.09,239.11,30,0,0.0063548887582238,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,68.85381000000001,28.79587219271465,Medium Profit,170.25619,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002264,2024-12-03,Canada,Media,Enterprise,307.3,357.67,30,0,0.0067985114192025,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,35.263570000000016,9.85924735091006,Low Profit,322.40643,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,1.0,Bronze
CUST_002265,2024-12-03,France,Real Estate,Basic,55.74,63.18,30,0,0.0064405454718606,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-6.788220000000017,-10.744254510921204,Loss-Making,69.96822000000002,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002266,2024-12-03,USA,Education,Basic,96.32,110.63,30,0,0.0163395323755166,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,29.79573000000001,26.93277591973245,Medium Profit,80.83426999999999,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002267,2024-12-04,USA,Technology,Basic,35.82,40.88,29,0,0.0045589401034168,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-23.814853333333325,-58.25551206784081,Loss-Making,64.69485333333333,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002268,2024-12-04,Germany,Energy,Professional,226.48,263.18,29,0,0.0060480181924039,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,87.91178000000002,33.4036704916787,Medium Profit,175.26822,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002269,2024-12-04,UK,Media,Professional,221.1,254.59,29,0,0.0031502254867936,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,81.28889000000001,31.929333438076917,Medium Profit,173.30111,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002270,2024-12-04,USA,Manufacturing,Basic,52.45,59.2,29,0,0.0072138010124193,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-9.690133333333335,-16.36846846846847,Loss-Making,68.89013333333334,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002271,2024-12-04,USA,Manufacturing,Professional,259.46,292.93,29,0,0.0049489104834845,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,110.84903,37.84147407230396,Medium Profit,182.08097,Hibernating,Engaged Regulars,1.0,1.0,1.0,3.0,2024-12,2024,4,1.0,Bronze
CUST_002272,2024-12-04,USA,Manufacturing,Basic,74.8,86.2,29,0,0.0073566165106111,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,11.126866666666672,12.908197989172471,Low Profit,75.07313333333333,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002273,2024-12-04,UK,Media,Enterprise,621.78,728.48,29,0,0.0098114782640245,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,322.49141333333336,44.26908265612417,Medium Profit,405.98858666666666,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,1.0,Silver
CUST_002274,2024-12-04,USA,Retail,Professional,245.86,285.12,29,0,0.0029158203657241,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,104.82752,36.76610549943883,Medium Profit,180.29248,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002275,2024-12-04,France,Consulting,Enterprise,838.35,981.55,29,0,0.0158233533445798,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,517.6083833333333,52.73377650994176,High Profit,463.9416166666666,About to Sleep,Engaged Regulars,2.0,1.0,3.0,6.0,2024-12,2024,4,1.0,Silver
CUST_002276,2024-12-04,India,Energy,Basic,52.62,59.96,29,0,0.0099699123117762,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-9.104173333333328,-15.183744718701348,Loss-Making,69.06417333333333,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,1.0,Bronze
CUST_002277,2024-12-05,USA,Finance,Enterprise,518.29,598.18,28,0,0.0097211273594521,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,223.36344666666668,37.34050731663825,Medium Profit,374.8165533333333,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.9,Silver
CUST_002278,2024-12-05,Germany,Technology,Professional,233.56,265.87,28,0,0.0022753259761366,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,90.48577000000004,34.033839846541554,Medium Profit,175.38422999999997,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002279,2024-12-05,France,Healthcare,Professional,101.39,114.78,28,0,0.0029245742300987,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,-26.00461999999999,-22.65605506185745,Loss-Making,140.78462,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002280,2024-12-05,India,Healthcare,Premium,2049.53,2315.22,28,0,0.0256447175036823,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,1414.53462,61.09720112991423,High Profit,900.6853799999999,About to Sleep,Engaged Regulars,2.0,1.0,4.0,7.0,2024-12,2024,4,0.9,Gold
CUST_002281,2024-12-05,Canada,Real Estate,Basic,53.61,62.65,28,0,0.0043907770245806,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-6.863516666666662,-10.955333865389724,Loss-Making,69.51351666666666,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002282,2024-12-06,Japan,Manufacturing,Basic,46.63,65.66,27,0,0.0050930943056953,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-4.376139999999992,-6.6648492232713865,Loss-Making,70.03613999999999,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002283,2024-12-06,USA,Technology,Enterprise,315.59,356.39,27,0,0.0032951328468236,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,38.27669000000003,10.7401133589607,Low Profit,318.11331,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.9,Bronze
CUST_002284,2024-12-06,USA,Healthcare,Basic,32.98,38.42,27,0,0.0052735047209946,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-25.378179999999997,-66.05460697553356,Loss-Making,63.79818,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002285,2024-12-06,USA,Consulting,Enterprise,758.62,865.49,27,0,0.0141234961419311,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,-236.5,-100.0,Loss-Making,236.5,Unknown,,,,,,2024-12,2024,4,0.9,Silver
CUST_002286,2024-12-06,Germany,Retail,Professional,289.1,327.37,27,0,0.0025043716285523,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,138.40227,42.277016831108526,Medium Profit,188.96773,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002287,2024-12-06,USA,Healthcare,Enterprise,794.65,922.17,27,0,0.008408852543107,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,474.49307,51.45396944164308,High Profit,447.67693,About to Sleep,Engaged Regulars,2.0,1.0,3.0,6.0,2024-12,2024,4,0.9,Silver
CUST_002288,2024-12-06,Australia,Healthcare,Basic,35.05,40.61,27,0,0.0062880724825021,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-23.68969,-58.33462201428219,Loss-Making,64.29969,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002289,2024-12-06,UK,Consulting,Basic,38.09,43.81,27,0,0.0088512462990159,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-21.222489999999997,-48.44211367267746,Loss-Making,65.03249,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002290,2024-12-06,Singapore,Consulting,Professional,259.64,299.07,27,0,0.005135542800097,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,116.58297,38.9818336844217,Medium Profit,182.48703,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002291,2024-12-06,India,Finance,Basic,91.72,106.66,27,0,0.0054783451353183,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,27.23486,25.534277142321397,Medium Profit,79.42514,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002292,2024-12-06,Australia,Finance,Enterprise,476.34,550.88,27,0,0.007143402206751,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,188.22848,34.16869009584664,Medium Profit,362.65152,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.9,Silver
CUST_002293,2024-12-07,Canada,Real Estate,Premium,2319.96,2658.78,26,0,0.0136601280040442,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,1684.41938,63.35309352409752,High Profit,974.3606200000002,About to Sleep,Engaged Regulars,2.0,1.0,4.0,7.0,2024-12,2024,4,0.9,Gold
CUST_002294,2024-12-07,UK,Healthcare,Basic,73.71,83.93,26,0,0.0055918251933753,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,9.876696666666676,11.76777870447596,Low Profit,74.05330333333333,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002295,2024-12-07,Canada,Manufacturing,Professional,252.87,416.46,26,0,0.0015930946621941,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,207.59066,49.84648225519857,Medium Profit,208.86934,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.9,Bronze
CUST_002296,2024-12-07,France,Education,Basic,47.01,54.44,26,0,0.0064265126428675,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-12.86009333333334,-23.622507959833467,Loss-Making,67.30009333333334,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002297,2024-12-07,Germany,Healthcare,Basic,48.41,55.96,26,0,0.00390208976972,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-11.688173333333332,-20.886657136049557,Loss-Making,67.64817333333333,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002298,2024-12-07,UK,Technology,Professional,175.56,204.03,26,0,0.0014606957698779,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,43.80713,21.470925844238597,Medium Profit,160.22287,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.9,Bronze
CUST_002299,2024-12-08,Canada,Education,Basic,98.72,115.42,25,0,0.0267458019676168,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,-54.66666666666666,-100.0,Loss-Making,54.66666666666666,Unknown,,,,,,2024-12,2024,4,0.8,Bronze
CUST_002300,2024-12-08,UK,Manufacturing,Basic,95.89,110.13,25,0,0.0033189132447567,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,30.243563333333327,27.461693755864275,Medium Profit,79.88643666666667,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.8,Bronze
CUST_002301,2024-12-09,USA,Manufacturing,Enterprise,423.55,489.41,24,0,0.0030520015100578,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,144.83511000000004,29.59381908828999,Medium Profit,344.57489,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.8,Silver
CUST_002302,2024-12-09,Brazil,Healthcare,Basic,63.42,72.05,24,0,0.003162346189849,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1.050549999999987,1.458084663428157,Low Profit,70.99945000000001,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.8,Bronze
CUST_002303,2024-12-09,Australia,Retail,Enterprise,726.21,823.59,24,0,0.0028117854914014,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,402.48789,48.86993406913634,Medium Profit,421.10211,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.8,Silver
CUST_002304,2024-12-09,Japan,Finance,Basic,74.18,84.86,24,0,0.0036085189812386,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,10.927060000000012,12.876573179354246,Low Profit,73.93293999999999,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.8,Bronze
CUST_002305,2024-12-09,India,Healthcare,Basic,39.07,44.72,24,0,0.0029449434891471,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-20.02087999999999,-44.769409660107314,Loss-Making,64.74087999999999,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.8,Bronze
CUST_002306,2024-12-09,UK,Media,Basic,44.29,51.84,24,0,0.00214623499847,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-14.531359999999992,-28.03117283950616,Loss-Making,66.37136,Lost,Engaged Regulars,3.0,1.0,1.0,5.0,2024-12,2024,4,0.8,Bronze
CUST_002307,2024-12-09,Germany,Healthcare,Basic,92.88,106.7,24,0,0.0035629835827122,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,27.765699999999995,26.022211808809743,Medium Profit,78.93430000000001,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.8,Bronze
CUST_002308,2024-12-09,USA,Manufacturing,Basic,36.23,41.33,24,0,0.0032174361311992,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-22.63457,-54.76547302201789,Loss-Making,63.96457,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.8,Bronze
CUST_002309,2024-12-09,Australia,Healthcare,Enterprise,348.29,403.75,24,0,0.002748293581641,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,78.79124999999999,19.51486068111455,Low Profit,324.95875,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.8,Bronze
CUST_002310,2024-12-10,UK,Manufacturing,Enterprise,843.07,958.86,23,0,0.0032697834441464,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,508.1143933333333,52.99151005708167,High Profit,450.7456066666667,About to Sleep,Engaged Regulars,2.0,1.0,3.0,6.0,2024-12,2024,4,0.8,Silver
CUST_002311,2024-12-10,Japan,Technology,Enterprise,926.56,1049.82,23,0,0.0025897395526815,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,578.2445533333333,55.080352187359104,High Profit,471.5754466666666,About to Sleep,Engaged Regulars,2.0,1.0,3.0,6.0,2024-12,2024,4,0.8,Silver
CUST_002312,2024-12-11,USA,Finance,Professional,229.57,259.86,22,0,0.001217113251632,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,88.85206000000002,34.19228045870854,Medium Profit,171.00794,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.7,Bronze
CUST_002313,2024-12-11,India,Technology,Professional,285.58,332.79,22,0,0.0005564588752036,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,145.08109000000002,43.59538748159501,Medium Profit,187.70891,Lost,Engaged Regulars,3.0,1.0,1.0,5.0,2024-12,2024,4,0.7,Bronze
CUST_002314,2024-12-11,UK,Media,Professional,152.29,173.52,22,0,0.0006865409197859,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,22.283919999999995,12.842277547256796,Low Profit,151.23608000000002,Lost,Engaged Regulars,3.0,1.0,1.0,5.0,2024-12,2024,4,0.7,Bronze
CUST_002315,2024-12-11,France,Education,Professional,279.92,320.23,22,0,0.0012409543143813,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,135.39733,42.28127595790526,Medium Profit,184.83267,Lost,Engaged Regulars,3.0,1.0,1.0,5.0,2024-12,2024,4,0.7,Bronze
CUST_002316,2024-12-11,USA,Consulting,Basic,29.26,33.27,22,0,0.0028923164447849,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,-28.515496666666657,-85.70933774170922,Loss-Making,61.78549666666666,About to Sleep,Engaged Regulars,2.0,1.0,1.0,4.0,2024-12,2024,4,0.7,Bronze
CUST_002317,2024-12-11,Australia,Real Estate,Enterprise,633.7,737.04,22,0,0.0016476971343898,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,338.4245066666667,45.9167082745396,Medium Profit,398.6154933333333,About to Sleep,Engaged Regulars,2.0,1.0,2.0,5.0,2024-12,2024,4,0.7,Silver
CUST_002318,2024-12-11,USA,Media,Premium,2687.1,3122.07,22,0,0.0050331954689832,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,2051.61597,65.71332385244403,High Profit,1070.45403,Lost,Engaged Regulars,3.0,1.0,4.0,8.0,2024-12,2024,4,0.7,Gold
CUST_002319,2024-12-12,UK,Healthcare,Professional,207.03,234.71,21,0,0.0007671272693281,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,69.96141,29.8075966085808,Medium Profit,164.74859,Lost,Engaged Regulars,3.0,1.0,1.0,5.0,2024-12,2024,4,0.7,Bronze
