customer_id,country,industry,subscription_type,monthly_fee,total_revenue,churn_probability,churn_risk_level,value_score,priority_rank,urgency,action_timeline,contact_channel,primary_action,secondary_action,specific_recommendation,recommended_discount_pct,action_1,action_2,action_3,action_4
CUST_001995,UK,Technology,Enterprise,592.71,1945.16,0.0001570005095715,Low,5.61,1621,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001499,USA,Education,Basic,71.83,441.93,0.0106127490898331,Low,5.6,1623,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001529,France,Technology,Basic,54.18,354.49,0.0020946585350714,Low,5.6,1625,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001554,Canada,Real Estate,Basic,37.14,231.37,0.0009130699343504,Low,5.6,1626,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001764,Singapore,Education,Enterprise,585.86,2503.8500000000004,0.0024024341612803,Low,5.6,1624,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001814,USA,Retail,Enterprise,449.38,1935.24,0.0004246537762177,Low,5.6,1622,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002009,Brazil,Energy,Enterprise,493.68,1628.41,0.0004208387307364,Low,5.59,1627,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002216,Canada,Real Estate,Professional,291.35,670.8199999999999,4.362736159129888e-05,Low,5.59,1628,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002355,Japan,Healthcare,Professional,190.24,218.9,0.0001548936830118,Low,5.59,1629,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001525,UK,Energy,Basic,49.02,310.28,0.0049636127571847,Low,5.58,1632,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001625,Japan,Real Estate,Professional,276.93,1459.22,0.0013847601426741,Low,5.58,1631,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001647,UK,Energy,Professional,252.0,1319.82,0.0012133521783633,Low,5.58,1630,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001512,Canada,Consulting,Basic,77.79,325.28000000000003,0.0101625811245981,Low,5.57,1633,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001719,USA,Manufacturing,Professional,138.74,736.26,0.0003068512023126,Low,5.57,1634,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001517,Australia,Healthcare,Basic,47.42,292.25,0.0052617105306686,Low,5.56,1636,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001671,Brazil,Real Estate,Professional,206.02,1086.73,0.001221494187081,Low,5.56,1635,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001843,Canada,Media,Professional,293.21,1388.78,0.0001251906359922,Low,5.56,1639,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002218,USA,Energy,Basic,97.85,227.79,0.0001684837215965,Low,5.56,1637,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002352,France,Consulting,Professional,108.16,123.97,0.0002119447331009,Low,5.56,1638,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001497,Germany,Consulting,Basic,46.75,296.68,0.0145305204635638,Low,5.55,1646,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001504,Brazil,Real Estate,Basic,46.76,297.93,0.0063075065810904,Low,5.55,1641,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001513,USA,Technology,Basic,40.25,266.29,0.0063434191357448,Low,5.55,1642,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001637,Canada,Education,Professional,248.58,1299.59,0.001955442106234,Low,5.55,1645,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002236,Brazil,Consulting,Premium,1102.24,-569.55,0.002342161603263,Low,5.55,1644,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_002353,UK,Finance,Professional,101.87,116.84,0.0001419235469176,Low,5.55,1640,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002354,Australia,Technology,Basic,92.33,105.24,0.0009615992671615,Low,5.55,1643,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001518,USA,Education,Basic,34.6,212.6,0.0062933070937195,Low,5.54,1650,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001888,France,Technology,Premium,1132.2,3705.03,0.0024404423626962,Low,5.54,1647,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_002222,USA,Real Estate,Basic,73.15,166.07,0.0001005563840665,Low,5.54,1649,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002351,USA,Technology,Basic,61.99,70.76,0.0001566217690376,Low,5.54,1648,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001677,Brazil,Retail,Professional,181.35,949.72,0.0008456112474273,Low,5.53,1654,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001695,USA,Healthcare,Professional,155.42,852.71,0.0003192293190916,Low,5.53,1651,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001711,Australia,Technology,Professional,138.84,726.83,0.0001480322617396,Low,5.53,1652,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002220,Singapore,Healthcare,Basic,65.63,151.38,0.0001529221614285,Low,5.53,1653,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002358,Germany,Healthcare,Basic,36.99,42.64,0.0003237958353304,Low,5.53,1655,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001664,Australia,Education,Professional,195.33,1027.83,0.0007425614358664,Low,5.52,1656,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001723,Singapore,Education,Professional,102.01,554.84,0.0001663016253125,Low,5.52,1658,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001949,USA,Retail,Enterprise,829.44,2726.15,0.0005860660234856,Low,5.52,1657,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001524,UK,Real Estate,Basic,29.75,116.48,0.0030484919828782,Low,5.51,1661,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001527,USA,Energy,Basic,65.11,127.85,0.0126494241589196,Low,5.51,1659,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001621,UK,Consulting,Professional,228.97,1280.88,0.0033908283952695,Low,5.51,1663,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001691,UK,Manufacturing,Professional,239.09,813.04,0.000439840711309,Low,5.51,1664,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001830,France,Manufacturing,Enterprise,325.16,1401.82,0.0002839058041915,Low,5.51,1662,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001930,UK,Education,Enterprise,915.09,3052.53,0.0027305420465304,Low,5.51,1660,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001685,USA,Manufacturing,Professional,155.94,821.02,0.0003749848049631,Low,5.5,1668,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001708,Australia,Technology,Professional,123.39,644.99,0.0001276235744897,Low,5.5,1665,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001939,USA,Retail,Enterprise,780.16,2932.13,0.0008427282946341,Low,5.5,1667,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002086,USA,Education,Premium,1902.81,4314.68,0.0053294535533476,Low,5.5,1666,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_001634,Germany,Manufacturing,Professional,220.08,1157.64,0.0013191680484712,Low,5.49,1671,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001662,Australia,Consulting,Professional,186.0,977.0,0.0008484283383585,Low,5.49,1670,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002189,UK,Consulting,Enterprise,574.99,1334.06,0.0002976745423357,Low,5.49,1669,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001670,France,Finance,Professional,167.78,876.69,0.0005765799226227,Low,5.48,1672,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001673,Germany,Real Estate,Professional,158.92,827.5799999999999,0.000327566756103,Low,5.48,1673,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001846,Japan,Manufacturing,Professional,256.27,1140.55,0.0001408946872357,Low,5.47,1674,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002023,UK,Education,Professional,285.3,969.77,0.0001043156512321,Low,5.47,1675,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001601,Germany,Consulting,Professional,236.2,1234.64,0.0047496626807804,Low,5.46,1678,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001687,USA,Media,Professional,136.6,716.0999999999999,0.0004429647656549,Low,5.46,1676,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001709,UK,Retail,Professional,175.96,516.1,0.0001946885470812,Low,5.46,1677,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001666,France,Real Estate,Professional,160.57,833.01,0.0003800400361922,Low,5.45,1680,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001701,USA,Real Estate,Basic,98.86,542.25,0.0004126686509295,Low,5.45,1679,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001835,USA,Healthcare,Professional,272.96,1168.7,0.0004037883191315,Low,5.45,1681,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001624,Germany,Energy,Professional,196.5,1085.93,0.0020436812533753,Low,5.44,1682,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001916,UK,Manufacturing,Enterprise,935.81,3077.87,0.0023975756901257,Low,5.44,1683,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002213,UK,Technology,Basic,97.48,226.22,0.0001193255403057,Low,5.44,1684,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001718,Canada,Manufacturing,Basic,62.69,334.28000000000003,0.0004732752317239,Low,5.43,1687,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002022,Germany,Real Estate,Professional,248.87,863.3199999999999,5.072459521934126e-05,Low,5.43,1686,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002024,UK,Healthcare,Professional,252.7,870.96,8.030994618697619e-05,Low,5.43,1685,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001694,USA,Energy,Professional,103.43,545.31,0.0004482167357493,Low,5.41,1688,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001702,Singapore,Real Estate,Basic,77.79,407.01,0.0004868153783922,Low,5.41,1694,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001712,Australia,Healthcare,Basic,65.48,341.96000000000004,0.0004162758062064,Low,5.41,1689,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001851,France,Energy,Professional,185.9,885.83,0.0001733698323473,Low,5.41,1693,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002012,Canada,Finance,Enterprise,337.54,1111.17,0.0001569981731278,Low,5.41,1690,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002212,France,Energy,Professional,214.27,491.92,9.797692394821707e-05,Low,5.41,1691,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002214,USA,Consulting,Basic,62.83,144.76,0.0002393680490642,Low,5.41,1695,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002348,UK,Consulting,Enterprise,462.09,521.32,0.0006589931991078,Low,5.41,1692,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001785,Australia,Energy,Enterprise,366.98,1587.27,0.0011118268467934,Low,5.4,1698,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001960,Canada,Technology,Enterprise,663.45,2176.43,0.0003332617974731,Low,5.4,1699,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001978,USA,Media,Enterprise,525.42,1735.81,0.0002963181633754,Low,5.4,1697,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002013,Canada,Education,Enterprise,324.7,1076.34,0.0002041079099014,Low,5.4,1696,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001605,UK,Finance,Professional,193.6,1017.68,0.0038706349073614,Low,5.39,1700,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001707,USA,Manufacturing,Basic,86.21,310.82,0.0006193345630462,Low,5.39,1701,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002020,France,Consulting,Professional,213.46,733.7,0.0001071304300049,Low,5.39,1702,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001684,UK,Consulting,Basic,85.53,484.62,0.0013427585089036,Low,5.38,1704,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001849,India,Technology,Professional,208.63,889.62,0.0001109055846332,Low,5.38,1703,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001635,France,Media,Professional,153.25,807.49,0.0014118808640272,Low,5.37,1707,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001672,France,Real Estate,Basic,95.29,536.55,0.0009286807507334,Low,5.37,1705,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001710,USA,Real Estate,Basic,46.3,263.79,0.0004401314957526,Low,5.37,1706,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001668,Brazil,Manufacturing,Professional,101.11,532.6,0.0010380085021203,Low,5.36,1708,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001674,USA,Media,Basic,84.86,448.43,0.0007045321648025,Low,5.36,1712,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001706,UK,Real Estate,Basic,41.71,218.74,0.0004862547434233,Low,5.36,1711,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001857,Canada,Energy,Professional,148.25,662.31,0.0001269432678315,Low,5.36,1710,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
