customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_transactions,total_revenue,avg_transaction,std_transaction,first_transaction,last_transaction,successful_transactions,failed_transactions,customer_tenure_days,days_since_last_transaction,transaction_frequency,payment_failure_rate,avg_monthly_revenue,is_churned,customer_ltv
CUST_001851,2024-10-01,France,Energy,Professional,185.9,4,885.83,221.4575,51.71028999789758,2024-10-02,2024-12-28,4.0,0.0,93,5,1.2765957446808511,0.0,216.05609756097564,0,885.83
CUST_001852,2024-10-01,UK,Finance,Enterprise,832.42,4,3584.04,896.01,65.82401031032158,2024-10-03,2024-12-29,3.0,1.0,93,4,1.2765957446808511,0.2,874.1560975609757,0,3584.04
CUST_001853,2024-10-01,India,Real Estate,Enterprise,690.51,4,2956.24,739.06,63.902679651691244,2024-10-03,2025-01-01,3.0,1.0,93,1,1.2765957446808511,0.2,721.0341463414634,0,2956.24
CUST_001854,2024-10-01,Canada,Real Estate,Basic,56.67,4,244.60000000000002,61.150000000000006,4.9505757240951285,2024-10-01,2024-12-30,3.0,0.0,93,3,1.2765957446808511,0.0,59.658536585365866,0,244.60000000000002
CUST_001855,2024-10-01,USA,Consulting,Premium,1391.2,4,5982.88,1495.72,134.42686785014365,2024-09-29,2024-12-30,4.0,0.0,93,3,1.2765957446808511,0.0,1459.2390243902441,0,5982.88
CUST_001856,2024-10-02,USA,Consulting,Professional,298.42,4,1499.0,374.75,92.07084772065478,2024-09-30,2025-01-01,4.0,0.0,92,1,1.2903225806451615,0.0,368.6065573770492,0,1499.0
CUST_001857,2024-10-02,Canada,Energy,Professional,148.25,4,662.31,165.5775,10.637970906145597,2024-10-03,2025-01-01,4.0,0.0,92,1,1.2903225806451615,0.0,162.86311475409835,0,662.31
CUST_001858,2024-10-02,Singapore,Healthcare,Basic,47.64,4,212.11,53.0275,4.0106140427620325,2024-10-02,2024-12-30,4.0,0.0,92,3,1.2903225806451615,0.0,52.158196721311484,0,212.11
CUST_001859,2024-10-03,UK,Media,Basic,51.64,3,169.95,56.65,3.8239246854508013,2024-10-01,2024-12-04,3.0,0.0,91,29,0.9782608695652174,0.0,42.13636363636363,0,169.95
CUST_001860,2024-10-03,UK,Consulting,Basic,35.27,3,116.24000000000001,38.74666666666667,3.523256069793017,2024-10-03,2024-12-02,2.0,1.0,91,31,0.9782608695652174,0.25,28.819834710743805,0,116.24000000000001
CUST_001861,2024-10-03,UK,Media,Enterprise,595.48,3,1966.3600000000001,655.4533333333334,48.33821400644977,2024-10-03,2024-12-02,3.0,0.0,91,31,0.9782608695652174,0.0,487.52727272727276,0,1966.3600000000001
CUST_001862,2024-10-03,India,Education,Basic,42.33,3,140.09,46.696666666666665,3.846119256254715,2024-10-01,2024-12-04,3.0,0.0,91,29,0.9782608695652174,0.0,34.73305785123967,0,140.09
CUST_001863,2024-10-03,UK,Education,Enterprise,714.71,3,2347.33,782.4433333333333,47.93439718337272,2024-10-04,2024-11-30,3.0,0.0,91,33,0.9782608695652174,0.0,581.9826446280991,0,2347.33
CUST_001864,2024-10-03,USA,Technology,Basic,82.88,3,272.0,90.66666666666667,8.162575165554877,2024-10-02,2024-11-30,3.0,0.0,91,33,0.9782608695652174,0.0,67.43801652892562,0,272.0
CUST_001865,2024-10-03,USA,Finance,Professional,296.53,3,385.09000000000003,128.36333333333334,370.01455948831705,2024-10-02,2024-12-03,2.0,0.0,91,30,0.9782608695652174,0.0,95.47685950413224,0,385.09000000000003
CUST_001866,2024-10-03,USA,Consulting,Premium,2642.17,3,8680.43,2893.476666666667,199.14787981129325,2024-10-01,2024-11-30,3.0,0.0,91,33,0.9782608695652174,0.0,2152.1727272727276,0,8680.43
CUST_001867,2024-10-04,UK,Real Estate,Professional,223.64,3,740.03,246.67666666666665,18.143379876233997,2024-10-05,2024-12-03,2.0,0.0,90,30,0.989010989010989,0.0,185.0075,0,740.03
CUST_001868,2024-10-04,USA,Real Estate,Professional,107.98,3,383.65,127.88333333333333,20.555501291219667,2024-10-03,2024-12-05,3.0,0.0,90,28,0.989010989010989,0.0,95.9125,0,383.65
CUST_001869,2024-10-04,France,Retail,Enterprise,438.78,3,1441.27,480.42333333333335,40.92468000282145,2024-10-06,2024-12-05,3.0,0.0,90,28,0.989010989010989,0.0,360.3175,0,1441.27
CUST_001870,2024-10-04,Australia,Education,Professional,130.2,3,430.96000000000004,143.65333333333334,12.05011341578714,2024-10-02,2024-12-01,3.0,0.0,90,32,0.989010989010989,0.0,107.74000000000001,0,430.96000000000004
CUST_001871,2024-10-04,Brazil,Healthcare,Enterprise,377.66,3,1234.7,411.56666666666666,35.7667112457007,2024-10-03,2024-12-01,3.0,0.0,90,32,0.989010989010989,0.0,308.675,0,1234.7
CUST_001872,2024-10-04,Australia,Technology,Basic,46.01,3,152.0,50.666666666666664,3.723470603258923,2024-10-06,2024-12-05,3.0,0.0,90,28,0.989010989010989,0.0,38.0,0,152.0
CUST_001873,2024-10-04,USA,Consulting,Basic,93.87,3,312.92,104.30666666666667,9.096187846198715,2024-10-03,2024-12-04,3.0,0.0,90,29,0.989010989010989,0.0,78.23,0,312.92
CUST_001874,2024-10-05,France,Manufacturing,Professional,101.75,3,336.68,112.22666666666667,10.017526308092904,2024-10-06,2024-12-05,3.0,0.0,89,28,1.0,0.0,84.87731092436975,0,336.68
CUST_001875,2024-10-05,UK,Healthcare,Enterprise,512.58,3,1670.3400000000001,556.7800000000001,42.51205476097338,2024-10-03,2024-12-06,3.0,0.0,89,27,1.0,0.0,421.09411764705885,0,1670.3400000000001
CUST_001876,2024-10-05,Brazil,Real Estate,Enterprise,314.92,3,1032.01,344.00333333333333,26.900426266758952,2024-10-05,2024-12-06,3.0,0.0,89,27,1.0,0.0,260.17058823529413,0,1032.01
CUST_001877,2024-10-05,UK,Retail,Professional,247.0,3,811.2,270.40000000000003,21.965670943542815,2024-10-04,2024-12-06,3.0,0.0,89,27,1.0,0.0,204.50420168067228,0,811.2
CUST_001878,2024-10-05,USA,Retail,Basic,43.27,3,144.24,48.080000000000005,3.940038070882056,2024-10-05,2024-12-03,2.0,1.0,89,30,1.0,0.25,36.36302521008403,0,144.24
CUST_001879,2024-10-05,USA,Energy,Basic,81.52,3,294.95,98.31666666666666,18.646083592361514,2024-10-04,2024-12-06,3.0,0.0,89,27,1.0,0.0,74.35714285714285,0,294.95
CUST_001880,2024-10-06,UK,Energy,Enterprise,637.12,3,2104.11,701.37,56.98228408900437,2024-10-08,2024-12-04,3.0,0.0,88,29,1.0112359550561798,0.0,534.9432203389831,0,2104.11
CUST_001881,2024-10-06,USA,Finance,Professional,238.01,3,791.6500000000001,263.8833333333334,18.46251698261463,2024-10-06,2024-12-04,3.0,0.0,88,29,1.0112359550561798,0.0,201.2669491525424,0,791.6500000000001
CUST_001882,2024-10-06,Germany,Technology,Basic,55.36,3,183.81,61.27,5.6946378286946375,2024-10-07,2024-12-05,2.0,0.0,88,28,1.0112359550561798,0.0,46.73135593220339,0,183.81
CUST_001883,2024-10-06,Germany,Energy,Basic,32.04,3,106.65,35.550000000000004,2.5344230112591686,2024-10-05,2024-12-03,2.0,1.0,88,30,1.0112359550561798,0.25,27.11440677966102,0,106.65
CUST_001884,2024-10-06,France,Finance,Professional,111.02,3,363.96,121.32,8.758424515859002,2024-10-08,2024-12-05,3.0,0.0,88,28,1.0112359550561798,0.0,92.53220338983051,0,363.96
CUST_001885,2024-10-06,USA,Retail,Basic,84.24,3,280.77,93.58999999999999,8.127164327119267,2024-10-05,2024-12-03,3.0,0.0,88,30,1.0112359550561798,0.0,71.38220338983051,0,280.77
CUST_001886,2024-10-07,Germany,Consulting,Enterprise,488.9,3,1610.1100000000001,536.7033333333334,45.63916775460893,2024-10-09,2024-12-05,3.0,0.0,87,28,1.0227272727272727,0.0,412.848717948718,0,1610.1100000000001
CUST_001887,2024-10-07,UK,Real Estate,Professional,229.95,3,803.52,267.84,41.39210915138295,2024-10-07,2024-12-05,3.0,0.0,87,28,1.0227272727272727,0.0,206.03076923076924,0,803.52
CUST_001888,2024-10-07,France,Technology,Premium,1132.2,3,3705.03,1235.01,80.01840850704292,2024-10-08,2024-12-06,3.0,0.0,87,27,1.0227272727272727,0.0,950.0076923076924,0,3705.03
CUST_001889,2024-10-07,Japan,Manufacturing,Professional,231.6,3,770.0799999999999,256.6933333333333,19.01864961908003,2024-10-07,2024-12-06,3.0,0.0,87,27,1.0227272727272727,0.0,197.45641025641024,0,770.0799999999999
CUST_001890,2024-10-08,France,Education,Enterprise,904.0,3,2989.59,996.5300000000001,85.19599110286823,2024-10-06,2024-12-08,3.0,0.0,86,25,1.0344827586206897,0.0,773.1698275862069,0,2989.59
CUST_001891,2024-10-08,UK,Technology,Basic,49.47,3,162.8,54.26666666666667,3.74326506319461,2024-10-09,2024-12-09,3.0,0.0,86,24,1.0344827586206897,0.0,42.10344827586207,0,162.8
CUST_001892,2024-10-08,USA,Media,Enterprise,460.82,3,1527.02,509.00666666666666,34.39507571344089,2024-10-07,2024-12-06,3.0,0.0,86,27,1.0344827586206897,0.0,394.91896551724136,0,1527.02
CUST_001893,2024-10-08,Australia,Media,Basic,64.6,3,214.14,71.38,6.235511205987845,2024-10-08,2024-12-09,3.0,0.0,86,24,1.0344827586206897,0.0,55.381034482758615,0,214.14
CUST_001894,2024-10-08,France,Healthcare,Professional,279.77,3,915.63,305.21,25.11252874562811,2024-10-10,2024-12-05,3.0,0.0,86,28,1.0344827586206897,0.0,236.8008620689655,0,915.63
CUST_001895,2024-10-09,USA,Real Estate,Premium,2732.55,3,8967.81,2989.27,260.02928758122596,2024-10-11,2024-12-10,3.0,0.0,85,23,1.0465116279069768,0.0,2339.4286956521737,0,8967.81
CUST_001896,2024-10-09,USA,Energy,Basic,35.16,3,116.94,38.98,2.9395918083978927,2024-10-07,2024-12-06,2.0,1.0,85,27,1.0465116279069768,0.25,30.506086956521738,0,116.94
CUST_001897,2024-10-09,France,Retail,Professional,199.13,3,655.32,218.44000000000003,18.536960376501867,2024-10-11,2024-12-09,3.0,0.0,85,24,1.0465116279069768,0.0,170.95304347826087,0,655.32
CUST_001898,2024-10-09,USA,Real Estate,Professional,211.14,3,704.78,234.92666666666665,19.465472851521838,2024-10-07,2024-12-07,3.0,0.0,85,26,1.0465116279069768,0.0,183.85565217391303,0,704.78
CUST_001899,2024-10-09,Germany,Technology,Basic,31.78,3,104.08000000000001,34.693333333333335,2.5850402962687715,2024-10-08,2024-12-06,3.0,0.0,85,27,1.0465116279069768,0.0,27.151304347826088,0,104.08000000000001
CUST_001900,2024-10-09,USA,Energy,Professional,159.99,3,587.37,195.79,44.934326522158955,2024-10-07,2024-12-06,3.0,0.0,85,27,1.0465116279069768,0.0,153.2269565217391,0,587.37
CUST_001901,2024-10-09,USA,Real Estate,Premium,1785.8,3,6391.05,2130.35,422.39276639166064,2024-10-10,2024-12-09,3.0,0.0,85,24,1.0465116279069768,0.0,1667.2304347826087,0,6391.05
CUST_001902,2024-10-09,Australia,Finance,Premium,1035.74,3,3812.26,1270.7533333333333,266.33623417277147,2024-10-10,2024-12-08,2.0,1.0,85,25,1.0465116279069768,0.25,994.5026086956522,0,3812.26
CUST_001903,2024-10-09,USA,Education,Premium,1709.76,3,5632.0,1877.3333333333333,128.55349405338353,2024-10-08,2024-12-09,3.0,0.0,85,24,1.0465116279069768,0.0,1469.2173913043478,0,5632.0
CUST_001904,2024-10-10,UK,Manufacturing,Basic,45.53,3,149.32999999999998,49.776666666666664,4.350406111311139,2024-10-12,2024-12-10,3.0,0.0,84,23,1.0588235294117647,0.0,39.29736842105263,0,149.32999999999998
CUST_001905,2024-10-10,USA,Energy,Basic,48.31,3,160.36,53.45333333333334,4.0287011968292346,2024-10-11,2024-12-08,3.0,0.0,84,25,1.0588235294117647,0.0,42.2,0,160.36
CUST_001906,2024-10-10,Canada,Technology,Professional,224.16,3,734.32,244.77333333333334,21.156654587465717,2024-10-09,2024-12-10,3.0,0.0,84,23,1.0588235294117647,0.0,193.24210526315792,0,734.32
CUST_001907,2024-10-10,USA,Media,Professional,277.08,3,927.94,309.31333333333333,25.626826438974696,2024-10-09,2024-12-10,3.0,0.0,84,23,1.0588235294117647,0.0,244.1947368421053,0,927.94
CUST_001908,2024-10-11,USA,Technology,Professional,287.83,3,959.0799999999999,319.6933333333333,23.09500018041423,2024-10-09,2024-12-11,3.0,0.0,83,22,1.0714285714285714,0.0,254.6230088495575,0,959.0799999999999
CUST_001909,2024-10-11,UK,Manufacturing,Enterprise,456.91,3,1526.9099999999999,508.96999999999997,37.39103101012326,2024-10-09,2024-12-12,3.0,0.0,83,21,1.0714285714285714,0.0,405.3743362831858,0,1526.9099999999999
CUST_001910,2024-10-11,Japan,Education,Professional,278.44,3,907.44,302.48,24.35331394287029,2024-10-12,2024-12-10,3.0,0.0,83,23,1.0714285714285714,0.0,240.9132743362832,0,907.44
CUST_001911,2024-10-11,UK,Finance,Basic,35.15,3,24.299999999999997,8.1,55.19420168822084,2024-10-13,2024-12-10,2.0,0.0,83,23,1.0714285714285714,0.0,6.451327433628318,0,24.299999999999997
CUST_001912,2024-10-11,Australia,Media,Basic,65.45,3,216.69,72.23,5.7515823909599,2024-10-11,2024-12-10,3.0,0.0,83,23,1.0714285714285714,0.0,57.528318584070796,0,216.69
CUST_001913,2024-10-12,USA,Consulting,Basic,90.09,3,296.14,98.71333333333332,8.086410410888954,2024-10-12,2024-12-10,3.0,0.0,82,23,1.0843373493975903,0.0,79.32321428571429,0,296.14
CUST_001914,2024-10-12,Germany,Retail,Professional,182.47,3,597.83,199.27666666666667,13.99915830803172,2024-10-14,2024-12-10,3.0,0.0,82,23,1.0843373493975903,0.0,160.1330357142857,0,597.83
CUST_001915,2024-10-12,Japan,Consulting,Basic,39.69,3,131.31,43.77,3.8335883973113267,2024-10-11,2024-12-12,3.0,0.0,82,21,1.0843373493975903,0.0,35.17232142857143,0,131.31
CUST_001916,2024-10-12,UK,Manufacturing,Enterprise,935.81,3,3077.87,1025.9566666666667,68.80562501230061,2024-10-11,2024-12-10,3.0,0.0,82,23,1.0843373493975903,0.0,824.4294642857143,0,3077.87
CUST_001917,2024-10-12,Japan,Education,Basic,60.44,3,219.4,73.13333333333334,15.156240738828783,2024-10-12,2024-12-12,3.0,0.0,82,21,1.0843373493975903,0.0,58.767857142857146,0,219.4
CUST_001918,2024-10-12,Germany,Finance,Basic,43.47,3,143.75,47.916666666666664,3.2244741173303524,2024-10-12,2024-12-10,3.0,0.0,82,23,1.0843373493975903,0.0,38.504464285714285,0,143.75
CUST_001919,2024-10-12,India,Finance,Basic,69.67,3,229.08,76.36,5.561321785331256,2024-10-11,2024-12-11,3.0,0.0,82,22,1.0843373493975903,0.0,61.36071428571429,0,229.08
CUST_001920,2024-10-12,India,Retail,Professional,271.52,3,894.0999999999999,298.0333333333333,21.673546856325448,2024-10-13,2024-12-10,3.0,0.0,82,23,1.0843373493975903,0.0,239.4910714285714,0,894.0999999999999
CUST_001921,2024-10-12,Germany,Manufacturing,Basic,77.2,3,256.33,85.44333333333333,6.480234049271171,2024-10-10,2024-12-11,3.0,0.0,82,22,1.0843373493975903,0.0,68.65982142857142,0,256.33
CUST_001922,2024-10-13,Germany,Energy,Professional,280.91,3,930.52,310.17333333333335,27.825445788582304,2024-10-11,2024-12-14,3.0,0.0,81,19,1.097560975609756,0.0,251.49189189189187,0,930.52
CUST_001923,2024-10-13,USA,Media,Professional,298.14,3,986.07,328.69,30.363232700093022,2024-10-12,2024-12-12,3.0,0.0,81,21,1.097560975609756,0.0,266.5054054054054,0,986.07
CUST_001924,2024-10-13,Singapore,Finance,Professional,230.25,3,766.47,255.49,19.878558800878885,2024-10-11,2024-12-10,2.0,1.0,81,23,1.097560975609756,0.25,207.15405405405406,0,766.47
CUST_001925,2024-10-14,Canada,Consulting,Basic,93.2,3,305.12,101.70666666666666,8.713830003697197,2024-10-13,2024-12-12,3.0,0.0,80,21,1.1111111111111112,0.0,83.21454545454546,0,305.12
CUST_001926,2024-10-14,UK,Education,Basic,33.75,3,111.62,37.20666666666667,3.1632314700845594,2024-10-16,2024-12-12,3.0,0.0,80,21,1.1111111111111112,0.0,30.441818181818185,0,111.62
CUST_001927,2024-10-14,France,Energy,Premium,2896.2,3,9503.619999999999,3167.873333333333,283.7731666901103,2024-10-13,2024-12-13,3.0,0.0,80,20,1.1111111111111112,0.0,2591.8963636363633,0,9503.619999999999
CUST_001928,2024-10-14,France,Healthcare,Basic,41.89,3,159.28,53.093333333333334,13.769409331316039,2024-10-14,2024-12-13,3.0,0.0,80,20,1.1111111111111112,0.0,43.440000000000005,0,159.28
CUST_001929,2024-10-15,UK,Finance,Professional,244.42,3,818.06,272.68666666666667,22.489298195660375,2024-10-17,2024-12-16,2.0,1.0,79,17,1.125,0.25,225.15412844036695,0,818.06
CUST_001930,2024-10-15,UK,Education,Enterprise,915.09,3,3052.5299999999997,1017.5099999999999,81.37577833729152,2024-10-16,2024-12-12,2.0,0.0,79,21,1.125,0.0,840.145871559633,0,3052.5299999999997
CUST_001931,2024-10-15,Australia,Media,Professional,291.24,3,964.98,321.66,22.54525005405797,2024-10-13,2024-12-12,3.0,0.0,79,21,1.125,0.0,265.5908256880734,0,964.98
CUST_001932,2024-10-15,UK,Manufacturing,Basic,60.01,3,197.9,65.96666666666667,4.436128191715533,2024-10-13,2024-12-14,3.0,0.0,79,19,1.125,0.0,54.467889908256886,0,197.9
CUST_001933,2024-10-16,USA,Manufacturing,Basic,39.64,3,130.13,43.376666666666665,3.0861194619348953,2024-10-16,2024-12-17,3.0,0.0,78,16,1.139240506329114,0.0,36.14722222222222,0,130.13
CUST_001934,2024-10-16,UK,Retail,Professional,120.35,3,392.85,130.95000000000002,10.017724292472812,2024-10-14,2024-12-15,2.0,0.0,78,18,1.139240506329114,0.0,109.125,0,392.85
CUST_001935,2024-10-16,France,Finance,Basic,30.83,3,101.19,33.73,2.1289668856043766,2024-10-18,2024-12-14,3.0,0.0,78,19,1.139240506329114,0.0,28.10833333333333,0,101.19
CUST_001936,2024-10-16,UK,Consulting,Basic,72.19,3,238.55,79.51666666666667,6.085600490776015,2024-10-17,2024-12-13,3.0,0.0,78,20,1.139240506329114,0.0,66.26388888888889,0,238.55
CUST_001937,2024-10-16,USA,Consulting,Enterprise,695.93,3,2317.51,772.5033333333334,56.787373009616566,2024-10-18,2024-12-16,3.0,0.0,78,17,1.139240506329114,0.0,643.7527777777779,0,2317.51
CUST_001938,2024-10-16,USA,Retail,Professional,218.27,3,823.8599999999999,274.61999999999995,45.076622544285605,2024-10-15,2024-12-15,3.0,0.0,78,18,1.139240506329114,0.0,228.84999999999997,0,823.8599999999999
CUST_001939,2024-10-16,USA,Retail,Enterprise,780.16,3,2932.13,977.3766666666667,238.10266994163112,2024-10-15,2024-12-13,3.0,0.0,78,20,1.139240506329114,0.0,814.4805555555556,0,2932.13
CUST_001940,2024-10-17,Germany,Education,Basic,34.56,3,114.74,38.24666666666666,2.6165307820343604,2024-10-17,2024-12-16,3.0,0.0,77,17,1.153846153846154,0.0,32.17009345794392,0,114.74
CUST_001941,2024-10-17,Germany,Real Estate,Professional,125.82,3,477.65999999999997,159.22,44.07707000244006,2024-10-19,2024-12-17,3.0,0.0,77,16,1.153846153846154,0.0,133.9233644859813,0,477.65999999999997
CUST_001942,2024-10-17,India,Consulting,Basic,61.81,3,204.20000000000002,68.06666666666668,4.614339967247028,2024-10-16,2024-12-14,2.0,1.0,77,19,1.153846153846154,0.25,57.25233644859813,0,204.20000000000002
CUST_001943,2024-10-17,Brazil,Education,Premium,1366.95,3,4470.139999999999,1490.0466666666664,122.75320213067073,2024-10-17,2024-12-18,3.0,0.0,77,15,1.153846153846154,0.0,1253.3102803738316,0,4470.139999999999
CUST_001944,2024-10-18,Brazil,Media,Professional,197.29,3,646.74,215.58,15.3118810078971,2024-10-20,2024-12-17,3.0,0.0,76,16,1.1688311688311688,0.0,183.03962264150945,0,646.74
CUST_001945,2024-10-18,France,Finance,Professional,131.76,3,437.29999999999995,145.76666666666665,10.744814253086618,2024-10-19,2024-12-15,3.0,0.0,76,18,1.1688311688311688,0.0,123.76415094339622,0,437.29999999999995
CUST_001946,2024-10-18,Australia,Retail,Professional,105.45,3,349.58,116.52666666666666,11.241994188458436,2024-10-19,2024-12-15,3.0,0.0,76,18,1.1688311688311688,0.0,98.93773584905661,0,349.58
CUST_001947,2024-10-18,Canada,Technology,Professional,284.09,3,936.1700000000001,312.0566666666667,19.881258343810476,2024-10-19,2024-12-16,3.0,0.0,76,17,1.1688311688311688,0.0,264.95377358490566,0,936.1700000000001
CUST_001948,2024-10-19,Canada,Media,Enterprise,454.79,3,1519.53,506.51,41.316750840306874,2024-10-18,2024-12-19,2.0,1.0,75,14,1.1842105263157894,0.25,434.15142857142854,0,1519.53
CUST_001949,2024-10-19,USA,Retail,Enterprise,829.44,3,2726.15,908.7166666666667,73.99600146854777,2024-10-19,2024-12-18,3.0,0.0,75,15,1.1842105263157894,0.0,778.9,0,2726.15
CUST_001950,2024-10-19,Germany,Healthcare,Enterprise,422.95,3,1573.1100000000001,524.37,132.83208912006168,2024-10-19,2024-12-18,3.0,0.0,75,15,1.1842105263157894,0.0,449.46000000000004,0,1573.1100000000001
CUST_001951,2024-10-20,UK,Real Estate,Basic,89.7,3,297.74,99.24666666666667,6.870060649902104,2024-10-19,2024-12-21,3.0,0.0,74,12,1.2,0.0,85.88653846153846,0,297.74
CUST_001952,2024-10-20,Brazil,Real Estate,Basic,77.15,3,288.34000000000003,96.11333333333334,7.648152282305406,2024-10-22,2024-12-21,3.0,0.0,74,12,1.2,0.0,83.17500000000001,0,288.34000000000003
CUST_001953,2024-10-20,Japan,Real Estate,Professional,276.52,3,909.12,303.04,24.7375261495567,2024-10-18,2024-12-20,3.0,0.0,74,13,1.2,0.0,262.24615384615385,0,909.12
CUST_001954,2024-10-20,Germany,Media,Basic,57.34,3,189.5,63.166666666666664,4.940995176412679,2024-10-21,2024-12-21,3.0,0.0,74,12,1.2,0.0,54.66346153846154,0,189.5
CUST_001955,2024-10-20,France,Technology,Basic,71.56,3,235.27999999999997,78.42666666666666,7.066302663581102,2024-10-21,2024-12-20,2.0,0.0,74,13,1.2,0.0,67.86923076923075,0,235.27999999999997
CUST_001956,2024-10-20,USA,Media,Basic,79.41,3,264.28,88.09333333333332,6.404134081461232,2024-10-21,2024-12-17,3.0,0.0,74,16,1.2,0.0,76.23461538461538,0,264.28
CUST_001957,2024-10-21,USA,Media,Premium,2222.01,3,8171.74,2723.9133333333334,597.1406029013044,2024-10-19,2024-12-21,3.0,0.0,73,12,1.2162162162162162,0.0,2380.1184466019417,0,8171.74
CUST_001958,2024-10-21,India,Consulting,Basic,70.57,3,233.84,77.94666666666667,6.399135358259989,2024-10-21,2024-12-22,3.0,0.0,73,11,1.2162162162162162,0.0,68.10873786407768,0,233.84
CUST_001959,2024-10-21,Canada,Energy,Basic,73.9,3,242.34,80.78,6.082466604922707,2024-10-21,2024-12-21,3.0,0.0,73,12,1.2162162162162162,0.0,70.58446601941748,0,242.34
CUST_001960,2024-10-21,Canada,Technology,Enterprise,663.45,3,2176.43,725.4766666666666,46.06286392891067,2024-10-21,2024-12-22,3.0,0.0,73,11,1.2162162162162162,0.0,633.9116504854369,0,2176.43
CUST_001961,2024-10-22,India,Real Estate,Professional,190.38,3,623.08,207.69333333333336,13.997915320980237,2024-10-23,2024-12-19,3.0,0.0,72,14,1.2328767123287672,0.0,183.25882352941179,0,623.08
CUST_001962,2024-10-22,Australia,Technology,Basic,90.44,3,296.07,98.69,7.738494685660775,2024-10-23,2024-12-22,3.0,0.0,72,11,1.2328767123287672,0.0,87.07941176470588,0,296.07
CUST_001963,2024-10-22,Singapore,Retail,Basic,65.31,3,217.01,72.33666666666666,6.046621646285921,2024-10-21,2024-12-19,2.0,0.0,72,14,1.2328767123287672,0.0,63.826470588235296,0,217.01
CUST_001964,2024-10-22,France,Media,Professional,295.77,3,983.2,327.73333333333335,22.980453288247645,2024-10-23,2024-12-19,3.0,0.0,72,14,1.2328767123287672,0.0,289.1764705882353,0,983.2
CUST_001965,2024-10-23,Canada,Technology,Basic,68.04,3,223.24,74.41333333333334,4.510879441232432,2024-10-25,2024-12-21,3.0,0.0,71,12,1.25,0.0,66.30891089108911,0,223.24
CUST_001966,2024-10-23,India,Energy,Basic,82.56,3,272.41,90.80333333333334,7.115232486246203,2024-10-24,2024-12-23,3.0,0.0,71,10,1.25,0.0,80.91386138613862,0,272.41
CUST_001967,2024-10-23,France,Technology,Basic,42.29,3,139.69,46.56333333333333,3.8239421195061696,2024-10-21,2024-12-24,3.0,0.0,71,9,1.25,0.0,41.49207920792079,0,139.69
CUST_001968,2024-10-23,UK,Real Estate,Professional,178.61,3,284.38,94.79333333333334,235.44910454986515,2024-10-24,2024-12-23,2.0,0.0,71,10,1.25,0.0,84.46930693069307,0,284.38
CUST_001969,2024-10-24,UK,Manufacturing,Basic,83.16,3,271.97,90.65666666666668,7.627216617700947,2024-10-26,2024-12-22,3.0,0.0,70,11,1.267605633802817,0.0,81.59100000000001,0,271.97
CUST_001970,2024-10-24,USA,Manufacturing,Professional,191.27,3,631.13,210.37666666666667,17.82327785042171,2024-10-23,2024-12-22,3.0,0.0,70,11,1.267605633802817,0.0,189.339,0,631.13
CUST_001971,2024-10-24,Australia,Media,Enterprise,505.09,3,642.09,214.03,625.9542919415123,2024-10-26,2024-12-21,2.0,0.0,70,12,1.267605633802817,0.0,192.627,0,642.09
CUST_001972,2024-10-24,USA,Technology,Basic,77.3,3,256.48,85.49333333333334,7.209551534827477,2024-10-22,2024-12-22,3.0,0.0,70,11,1.267605633802817,0.0,76.944,0,256.48
CUST_001973,2024-10-24,USA,Finance,Basic,61.45,3,230.93,76.97666666666667,20.687146573013234,2024-10-25,2024-12-25,3.0,0.0,70,8,1.267605633802817,0.0,69.279,0,230.93
CUST_001974,2024-10-24,France,Real Estate,Professional,117.09,3,385.2,128.4,8.531101921791816,2024-10-25,2024-12-23,3.0,0.0,70,10,1.267605633802817,0.0,115.55999999999999,0,385.2
CUST_001975,2024-10-24,USA,Energy,Basic,36.92,3,122.34,40.78,2.817356917396161,2024-10-23,2024-12-25,2.0,0.0,70,8,1.267605633802817,0.0,36.702,0,122.34
CUST_001976,2024-10-24,USA,Consulting,Enterprise,955.49,3,3193.26,1064.42,84.61899963956081,2024-10-26,2024-12-21,2.0,1.0,70,12,1.267605633802817,0.25,957.9780000000001,0,3193.26
CUST_001977,2024-10-24,Singapore,Energy,Basic,38.47,3,128.06,42.68666666666667,3.5578832658384605,2024-10-22,2024-12-24,3.0,0.0,70,9,1.267605633802817,0.0,38.418,0,128.06
CUST_001978,2024-10-25,USA,Media,Enterprise,525.42,3,1735.81,578.6033333333334,45.38599490298008,2024-10-24,2024-12-24,3.0,0.0,69,9,1.2857142857142858,0.0,526.0030303030303,0,1735.81
CUST_001979,2024-10-25,Brazil,Technology,Professional,134.78,3,444.26,148.08666666666667,13.777751388863617,2024-10-25,2024-12-22,3.0,0.0,69,11,1.2857142857142858,0.0,134.62424242424242,0,444.26
CUST_001980,2024-10-25,USA,Consulting,Basic,91.76,3,306.23,102.07666666666667,7.747866372965739,2024-10-24,2024-12-22,3.0,0.0,69,11,1.2857142857142858,0.0,92.79696969696971,0,306.23
CUST_001981,2024-10-25,France,Retail,Basic,90.78,3,341.61,113.87,29.061532994664944,2024-10-24,2024-12-23,3.0,0.0,69,10,1.2857142857142858,0.0,103.51818181818183,0,341.61
CUST_001982,2024-10-25,USA,Healthcare,Professional,149.02,3,519.7,173.23333333333335,5.640047281125697,2024-10-27,2024-12-24,3.0,0.0,69,9,1.2857142857142858,0.0,157.4848484848485,0,519.7
